Angular Position, 8.33
Time ( s )	Angular Position ( rad )
0,0000	-0,298
0,0200	-0,396
0,0400	-0,489
0,0600	-0,580
0,0800	-0,666
0,1000	-0,748
0,1200	-0,826
0,1400	-0,897
0,1600	-0,963
0,1800	-1,023
0,2000	-1,074
0,2200	-1,122
0,2400	-1,161
0,2600	-1,192
0,2800	-1,216
0,3000	-1,232
0,3200	-1,239
0,3400	-1,241
0,3600	-1,235
0,3800	-1,219
0,4000	-1,197
0,4200	-1,167
0,4400	-1,129
0,4600	-1,085
0,4800	-1,035
0,5000	-0,977
0,5200	-0,913
0,5400	-0,842
0,5600	-0,767
0,5800	-0,686
0,6000	-0,602
0,6200	-0,512
0,6400	-0,419
0,6600	-0,322
0,6800	-0,223
0,7000	-0,121
0,7200	-0,017
0,7400	0,088
0,7600	0,193
0,7800	0,298
0,8000	0,404
0,8200	0,509
0,8400	0,611
0,8600	0,712
0,8800	0,811
0,9000	0,906
0,9200	0,997
0,9400	1,085
0,9600	1,169
0,9800	1,247
1,0000	1,321
1,0200	1,389
1,0400	1,448
1,0600	1,503
1,0800	1,552
1,1000	1,591
1,1200	1,626
1,1400	1,651
1,1600	1,670
1,1800	1,679
1,2000	1,684
1,2200	1,679
1,2400	1,665
1,2600	1,645
1,2800	1,616
1,3000	1,580
1,3200	1,538
1,3400	1,488
1,3600	1,431
1,3800	1,368
1,4000	1,299
1,4200	1,225
1,4400	1,145
1,4600	1,060
1,4800	0,971
1,5000	0,878
1,5200	0,781
1,5400	0,682
1,5600	0,580
1,5800	0,474
1,6000	0,368
1,6200	0,261
1,6400	0,154
1,6600	0,047
1,6800	-0,060
1,7000	-0,165
1,7200	-0,269
1,7400	-0,371
1,7600	-0,470
1,7800	-0,564
1,8000	-0,657
1,8200	-0,743
1,8400	-0,825
1,8600	-0,902
1,8800	-0,972
1,9000	-1,037
1,9200	-1,093
1,9400	-1,145
1,9600	-1,188
1,9800	-1,224
2,0000	-1,252
2,0200	-1,272
2,0400	-1,285
2,0600	-1,290
2,0800	-1,286
2,1000	-1,274
2,1200	-1,255
2,1400	-1,227
2,1600	-1,192
2,1800	-1,150
2,2000	-1,100
2,2200	-1,043
2,2400	-0,980
2,2600	-0,911
2,2800	-0,836
2,3000	-0,756
2,3200	-0,671
2,3400	-0,580
2,3600	-0,485
2,3800	-0,388
2,4000	-0,287
2,4200	-0,182
2,4400	-0,077
2,4600	0,031
2,4800	0,140
2,5000	0,247
2,5200	0,357
2,5400	0,465
2,5600	0,572
2,5800	0,675
2,6000	0,779
2,6200	0,878
2,6400	0,974
2,6600	1,067
2,6800	1,155
2,7000	1,238
2,7200	1,315
2,7400	1,389
2,7600	1,453
2,7800	1,513
2,8000	1,566
2,8200	1,610
2,8400	1,648
2,8600	1,679
2,8800	1,701
2,9000	1,717
2,9200	1,723
2,9400	1,722
2,9600	1,712
2,9800	1,695
3,0000	1,670
3,0200	1,637
3,0400	1,596
3,0600	1,547
3,0800	1,492
3,1000	1,431
3,1200	1,363
3,1400	1,290
3,1600	1,210
3,1800	1,126
3,2000	1,037
3,2200	0,942
3,2400	0,845
3,2600	0,743
3,2800	0,641
3,3000	0,534
3,3200	0,426
3,3400	0,316
3,3600	0,206
3,3800	0,096
3,4000	-0,014
3,4200	-0,123
3,4400	-0,231
3,4600	-0,336
3,4800	-0,438
3,5000	-0,537
3,5200	-0,633
3,5400	-0,726
3,5600	-0,812
3,5800	-0,892
3,6000	-0,969
3,6200	-1,038
3,6400	-1,100
3,6600	-1,156
3,6800	-1,205
3,7000	-1,244
3,7200	-1,277
3,7400	-1,302
3,7600	-1,319
3,7800	-1,327
3,8000	-1,329
3,8200	-1,321
3,8400	-1,305
3,8600	-1,280
3,8800	-1,249
3,9000	-1,210
3,9200	-1,162
3,9400	-1,107
3,9600	-1,046
3,9800	-0,979
4,0000	-0,903
4,0200	-0,823
4,0400	-0,740
4,0600	-0,649
4,0800	-0,553
4,1000	-0,456
4,1200	-0,352
4,1400	-0,248
4,1600	-0,140
4,1800	-0,030
4,2000	0,082
4,2200	0,192
4,2400	0,303
4,2600	0,415
4,2800	0,525
4,3000	0,633
4,3200	0,740
4,3400	0,844
4,3600	0,944
4,3800	1,040
4,4000	1,133
4,4200	1,221
4,4400	1,304
4,4600	1,381
4,4800	1,451
4,5000	1,516
4,5200	1,572
4,5400	1,623
4,5600	1,665
4,5800	1,701
4,6000	1,728
4,6200	1,747
4,6400	1,758
4,6600	1,761
4,6800	1,755
4,7000	1,742
4,7200	1,718
4,7400	1,689
4,7600	1,651
4,7800	1,605
4,8000	1,554
4,8200	1,494
4,8400	1,428
4,8600	1,354
4,8800	1,277
4,9000	1,192
4,9200	1,103
4,9400	1,010
4,9600	0,913
4,9800	0,811
5,0000	0,705
5,0200	0,598
5,0400	0,489
5,0600	0,377
5,0800	0,264
5,1000	0,152
5,1200	0,039
5,1400	-0,072
5,1600	-0,182
5,1800	-0,291
5,2000	-0,397
5,2200	-0,501
5,2400	-0,600
5,2600	-0,696
5,2800	-0,787
5,3000	-0,873
5,3200	-0,953
5,3400	-1,027
5,3600	-1,093
5,3800	-1,155
5,4000	-1,206
5,4200	-1,253
5,4400	-1,291
5,4600	-1,319
5,4800	-1,341
5,5000	-1,356
5,5200	-1,359
5,5400	-1,356
5,5600	-1,345
5,5800	-1,324
5,6000	-1,294
5,6200	-1,258
5,6400	-1,214
5,6600	-1,162
5,6800	-1,104
5,7000	-1,037
5,7200	-0,964
5,7400	-0,886
5,7600	-0,803
5,7800	-0,712
5,8000	-0,617
5,8200	-0,520
5,8400	-0,416
5,8600	-0,311
5,8800	-0,201
5,9000	-0,091
5,9200	0,022
5,9400	0,135
5,9600	0,250
5,9800	0,363
6,0000	0,476
6,0200	0,587
6,0400	0,697
6,0600	0,804
6,0800	0,908
6,1000	1,008
6,1200	1,106
6,1400	1,197
6,1600	1,285
6,1800	1,365
6,2000	1,440
6,2200	1,510
6,2400	1,572
6,2600	1,627
6,2800	1,674
6,3000	1,715
6,3200	1,747
6,3400	1,769
6,3600	1,784
6,3800	1,792
6,4000	1,791
6,4200	1,780
6,4400	1,762
6,4600	1,736
6,4800	1,701
6,5000	1,659
6,5200	1,608
6,5400	1,550
6,5600	1,486
6,5800	1,415
6,6000	1,338
6,6200	1,255
6,6400	1,167
6,6600	1,074
6,6800	0,975
6,7000	0,873
6,7200	0,768
6,7400	0,660
6,7600	0,548
6,7800	0,437
6,8000	0,322
6,8200	0,207
6,8400	0,093
6,8600	-0,022
6,8800	-0,135
6,9000	-0,245
6,9200	-0,355
6,9400	-0,462
6,9600	-0,565
6,9800	-0,664
7,0000	-0,759
7,0200	-0,850
7,0400	-0,935
7,0600	-1,012
7,0800	-1,084
7,1000	-1,148
7,1200	-1,206
7,1400	-1,257
7,1600	-1,299
7,1800	-1,332
7,2000	-1,357
7,2200	-1,374
7,2400	-1,384
7,2600	-1,385
7,2800	-1,376
7,3000	-1,360
7,3200	-1,335
7,3400	-1,301
7,3600	-1,260
7,3800	-1,211
7,4000	-1,155
7,4200	-1,090
7,4400	-1,019
7,4600	-0,942
7,4800	-0,861
7,5000	-0,771
7,5200	-0,679
7,5400	-0,581
7,5600	-0,478
7,5800	-0,372
7,6000	-0,262
7,6200	-0,151
7,6400	-0,038
7,6600	0,077
7,6800	0,192
7,7000	0,306
7,7200	0,421
7,7400	0,536
7,7600	0,647
7,7800	0,757
7,8000	0,864
7,8200	0,968
7,8400	1,068
7,8600	1,164
7,8800	1,253
7,9000	1,340
7,9200	1,418
7,9400	1,491
7,9600	1,558
7,9800	1,616
8,0000	1,668
8,0200	1,712
8,0400	1,748
8,0600	1,777
8,0800	1,797
8,1000	1,808
8,1200	1,811
8,1400	1,805
8,1600	1,791
8,1800	1,767
8,2000	1,737
8,2200	1,698
8,2400	1,651
8,2600	1,598
8,2800	1,535
8,3000	1,467
8,3200	1,392
8,3400	1,312
8,3600	1,225
8,3800	1,133
8,4000	1,037
8,4200	0,935
8,4400	0,831
8,4600	0,723
8,4800	0,611
8,5000	0,498
8,5200	0,383
8,5400	0,267
8,5600	0,152
8,5800	0,036
8,6000	-0,079
8,6200	-0,192
8,6400	-0,302
8,6600	-0,412
8,6800	-0,517
8,7000	-0,619
8,7200	-0,716
8,7400	-0,811
8,7600	-0,898
8,7800	-0,980
8,8000	-1,056
8,8200	-1,123
8,8400	-1,186
8,8600	-1,239
8,8800	-1,286
8,9000	-1,324
8,9200	-1,356
8,9400	-1,376
8,9600	-1,390
8,9800	-1,395
9,0000	-1,392
9,0200	-1,379
9,0400	-1,359
9,0600	-1,329
9,0800	-1,293
9,1000	-1,247
9,1200	-1,194
9,1400	-1,133
9,1600	-1,067
9,1800	-0,991
9,2000	-0,911
9,2200	-0,825
9,2400	-0,734
9,2600	-0,638
9,2800	-0,537
9,3000	-0,432
9,3200	-0,324
9,3400	-0,212
9,3600	-0,099
9,3800	0,014
9,4000	0,130
9,4200	0,247
9,4400	0,363
9,4600	0,478
9,4800	0,592
9,5000	0,704
9,5200	0,812
9,5400	0,919
9,5600	1,021
9,5800	1,120
9,6000	1,213
9,6200	1,302
9,6400	1,384
9,6600	1,461
9,6800	1,532
9,7000	1,594
9,7200	1,651
9,7400	1,698
9,7600	1,739
9,7800	1,772
9,8000	1,795
9,8200	1,811
9,8400	1,817
9,8600	1,817
9,8800	1,806
9,9000	1,789
9,9200	1,762
9,9400	1,728
9,9600	1,685
9,9800	1,635
10,0000	1,577
10,0200	1,513
10,0400	1,440
10,0600	1,363
10,0800	1,280
10,1000	1,191
10,1200	1,096
10,1400	0,997
10,1600	0,894
10,1800	0,787
10,2000	0,679
10,2200	0,565
10,2400	0,452
10,2600	0,336
10,2800	0,220
10,3000	0,104
10,3200	-0,011
10,3400	-0,126
10,3600	-0,237
10,3800	-0,349
10,4000	-0,456
10,4200	-0,559
10,4400	-0,660
10,4600	-0,754
10,4800	-0,847
10,5000	-0,931
10,5200	-1,012
10,5400	-1,084
10,5600	-1,148
10,5800	-1,206
10,6000	-1,258
10,6200	-1,301
10,6400	-1,337
10,6600	-1,363
10,6800	-1,381
10,7000	-1,392
10,7200	-1,393
10,7400	-1,385
10,7600	-1,370
10,7800	-1,345
10,8000	-1,313
10,8200	-1,272
10,8400	-1,224
10,8600	-1,167
10,8800	-1,104
10,9000	-1,035
10,9200	-0,958
10,9400	-0,875
10,9600	-0,787
10,9800	-0,694
11,0000	-0,595
11,0200	-0,495
11,0400	-0,388
11,0600	-0,278
11,0800	-0,168
11,1000	-0,053
11,1200	0,061
11,1400	0,178
11,1600	0,292
11,1800	0,407
11,2000	0,522
11,2200	0,635
11,2400	0,745
11,2600	0,851
11,2800	0,957
11,3000	1,057
11,3200	1,153
11,3400	1,244
11,3600	1,329
11,3800	1,409
11,4000	1,483
11,4200	1,550
11,4400	1,610
11,4600	1,662
11,4800	1,706
11,5000	1,744
11,5200	1,772
11,5400	1,792
11,5600	1,805
11,5800	1,808
11,6000	1,803
11,6200	1,791
11,6400	1,769
11,6600	1,739
11,6800	1,701
11,7000	1,656
11,7200	1,602
11,7400	1,543
11,7600	1,477
11,7800	1,403
11,8000	1,323
11,8200	1,238
11,8400	1,147
11,8600	1,051
11,8800	0,950
11,9000	0,848
11,9200	0,741
11,9400	0,630
11,9600	0,518
11,9800	0,405
12,0000	0,291
12,0200	0,176
12,0400	0,061
12,0600	-0,053
12,0800	-0,165
12,1000	-0,276
12,1200	-0,383
12,1400	-0,489
12,1600	-0,591
12,1800	-0,690
12,2000	-0,782
12,2200	-0,870
12,2400	-0,953
12,2600	-1,029
12,2800	-1,098
12,3000	-1,161
12,3200	-1,214
12,3400	-1,263
12,3600	-1,301
12,3800	-1,334
12,4000	-1,357
12,4200	-1,371
12,4400	-1,378
12,4600	-1,376
12,4800	-1,365
12,5000	-1,346
12,5200	-1,319
12,5400	-1,283
12,5600	-1,241
12,5800	-1,191
12,6000	-1,131
12,6200	-1,067
12,6400	-0,994
12,6600	-0,916
12,6800	-0,833
12,7000	-0,745
12,7200	-0,650
12,7400	-0,551
12,7600	-0,449
12,7800	-0,342
12,8000	-0,232
12,8200	-0,123
12,8400	-0,009
12,8600	0,104
12,8800	0,218
12,9000	0,333
12,9200	0,446
12,9400	0,558
12,9600	0,668
12,9800	0,776
13,0000	0,881
13,0200	0,983
13,0400	1,081
13,0600	1,175
13,0800	1,263
13,1000	1,345
13,1200	1,422
13,1400	1,492
13,1600	1,557
13,1800	1,613
13,2000	1,662
13,2200	1,703
13,2400	1,736
13,2600	1,762
13,2800	1,780
13,3000	1,788
13,3200	1,789
13,3400	1,781
13,3600	1,766
13,3800	1,742
13,4000	1,709
13,4200	1,670
13,4400	1,623
13,4600	1,568
13,4800	1,506
13,5000	1,439
13,5200	1,363
13,5400	1,283
13,5600	1,197
13,5800	1,106
13,6000	1,010
13,6200	0,911
13,6400	0,806
13,6600	0,699
13,6800	0,591
13,7000	0,479
13,7200	0,366
13,7400	0,253
13,7600	0,140
13,7800	0,027
13,8000	-0,085
13,8200	-0,195
13,8400	-0,303
13,8600	-0,408
13,8800	-0,511
13,9000	-0,609
13,9200	-0,704
13,9400	-0,795
13,9600	-0,880
13,9800	-0,960
14,0000	-1,032
14,0200	-1,098
14,0400	-1,156
14,0600	-1,208
14,0800	-1,252
14,1000	-1,288
14,1200	-1,316
14,1400	-1,337
14,1600	-1,349
14,1800	-1,351
14,2000	-1,348
14,2200	-1,335
14,2400	-1,313
14,2600	-1,283
14,2800	-1,247
14,3000	-1,202
14,3200	-1,150
14,3400	-1,090
14,3600	-1,024
14,3800	-0,952
14,4000	-0,873
14,4200	-0,790
14,4400	-0,701
14,4600	-0,606
14,4800	-0,507
14,5000	-0,407
14,5200	-0,302
14,5400	-0,193
14,5600	-0,083
14,5800	0,027
14,6000	0,140
14,6200	0,251
14,6400	0,364
14,6600	0,474
14,6800	0,584
14,7000	0,693
14,7200	0,798
14,7400	0,900
14,7600	1,001
14,7800	1,095
14,8000	1,184
14,8200	1,271
14,8400	1,351
14,8600	1,423
14,8800	1,491
14,9000	1,552
14,9200	1,605
14,9400	1,652
14,9600	1,690
14,9800	1,722
15,0000	1,745
15,0200	1,759
15,0400	1,766
15,0600	1,766
15,0800	1,755
15,1000	1,737
15,1200	1,711
15,1400	1,678
15,1600	1,635
15,1800	1,587
15,2000	1,532
15,2200	1,470
15,2400	1,401
15,2600	1,326
15,2800	1,244
15,3000	1,158
15,3200	1,068
15,3400	0,971
15,3600	0,872
15,3800	0,768
15,4000	0,663
15,4200	0,554
15,4400	0,445
15,4600	0,333
15,4800	0,221
15,5000	0,108
15,5200	-0,002
15,5400	-0,112
15,5600	-0,220
15,5800	-0,325
15,6000	-0,429
15,6200	-0,529
15,6400	-0,627
15,6600	-0,718
15,6800	-0,806
15,7000	-0,889
15,7200	-0,966
15,7400	-1,035
15,7600	-1,098
15,7800	-1,155
15,8000	-1,205
15,8200	-1,246
15,8400	-1,280
15,8600	-1,305
15,8800	-1,324
15,9000	-1,334
15,9200	-1,335
15,9400	-1,329
15,9600	-1,313
15,9800	-1,290
16,0000	-1,260
16,0200	-1,221
16,0400	-1,175
16,0600	-1,122
16,0800	-1,060
16,1000	-0,993
16,1200	-0,920
16,1400	-0,842
16,1600	-0,757
16,1800	-0,668
16,2000	-0,573
16,2200	-0,476
16,2400	-0,374
16,2600	-0,269
16,2800	-0,162
16,3000	-0,053
16,3200	0,058
16,3400	0,168
16,3600	0,278
16,3800	0,390
16,4000	0,500
16,4200	0,608
16,4400	0,713
16,4600	0,817
16,4800	0,917
16,5000	1,015
16,5200	1,107
16,5400	1,195
16,5600	1,279
16,5800	1,357
16,6000	1,428
16,6200	1,492
16,6400	1,552
16,6600	1,604
16,6800	1,648
16,7000	1,684
16,7200	1,712
16,7400	1,734
16,7600	1,747
16,7800	1,750
