Angular Position, 5.67
Time ( s )	Angular Position ( rad )
0,0000	0,178
0,0200	0,171
0,0400	0,167
0,0600	0,160
0,0800	0,154
0,1000	0,149
0,1200	0,143
0,1400	0,135
0,1600	0,129
0,1800	0,123
0,2000	0,115
0,2200	0,108
0,2400	0,102
0,2600	0,094
0,2800	0,088
0,3000	0,080
0,3200	0,072
0,3400	0,064
0,3600	0,058
0,3800	0,050
0,4000	0,044
0,4200	0,036
0,4400	0,030
0,4600	0,022
0,4800	0,016
0,5000	0,009
0,5200	0,003
0,5400	-0,002
0,5600	-0,008
0,5800	-0,013
0,6000	-0,017
0,6200	-0,022
0,6400	-0,025
0,6600	-0,030
0,6800	-0,033
0,7000	-0,036
0,7200	-0,039
0,7400	-0,041
0,7600	-0,042
0,7800	-0,044
0,8000	-0,044
0,8200	-0,044
0,8400	-0,044
0,8600	-0,044
0,8800	-0,042
0,9000	-0,041
0,9200	-0,038
0,9400	-0,036
0,9600	-0,033
0,9800	-0,030
1,0000	-0,025
1,0200	-0,019
1,0400	-0,014
1,0600	-0,009
1,0800	-0,003
1,1000	0,003
1,1200	0,009
1,1400	0,017
1,1600	0,025
1,1800	0,033
1,2000	0,041
1,2200	0,049
1,2400	0,058
1,2600	0,066
1,2800	0,075
1,3000	0,085
1,3200	0,094
1,3400	0,104
1,3600	0,115
1,3800	0,124
1,4000	0,134
1,4200	0,145
1,4400	0,152
1,4600	0,163
1,4800	0,173
1,5000	0,182
1,5200	0,192
1,5400	0,201
1,5600	0,209
1,5800	0,217
1,6000	0,225
1,6200	0,232
1,6400	0,239
1,6600	0,245
1,6800	0,251
1,7000	0,258
1,7200	0,262
1,7400	0,267
1,7600	0,270
1,7800	0,275
1,8000	0,278
1,8200	0,280
1,8400	0,283
1,8600	0,283
1,8800	0,284
1,9000	0,284
1,9200	0,284
1,9400	0,284
1,9600	0,283
1,9800	0,283
2,0000	0,281
2,0200	0,280
2,0400	0,278
2,0600	0,276
2,0800	0,273
2,1000	0,270
2,1200	0,267
2,1400	0,265
2,1600	0,262
2,1800	0,259
2,2000	0,256
2,2200	0,251
2,2400	0,248
2,2600	0,245
2,2800	0,240
2,3000	0,236
2,3200	0,232
2,3400	0,228
2,3600	0,223
2,3800	0,218
2,4000	0,214
2,4200	0,209
2,4400	0,203
2,4600	0,198
2,4800	0,192
2,5000	0,187
2,5200	0,181
2,5400	0,176
2,5600	0,170
2,5800	0,163
2,6000	0,157
2,6200	0,151
2,6400	0,145
2,6600	0,137
2,6800	0,130
2,7000	0,123
2,7200	0,116
2,7400	0,108
2,7600	0,102
2,7800	0,094
2,8000	0,088
2,8200	0,082
2,8400	0,074
2,8600	0,066
2,8800	0,060
2,9000	0,052
2,9200	0,046
2,9400	0,039
2,9600	0,033
2,9800	0,027
3,0000	0,020
3,0200	0,014
3,0400	0,009
3,0600	0,003
3,0800	-0,002
3,1000	-0,006
3,1200	-0,011
3,1400	-0,014
3,1600	-0,019
3,1800	-0,022
3,2000	-0,025
3,2200	-0,028
3,2400	-0,030
3,2600	-0,031
3,2800	-0,033
3,3000	-0,035
3,3200	-0,036
3,3400	-0,036
3,3600	-0,036
3,3800	-0,036
3,4000	-0,035
3,4200	-0,033
3,4400	-0,031
3,4600	-0,030
3,4800	-0,027
3,5000	-0,024
3,5200	-0,019
3,5400	-0,016
3,5600	-0,011
3,5800	-0,006
3,6000	-0,002
3,6200	0,003
3,6400	0,009
3,6600	0,016
3,6800	0,022
3,7000	0,028
3,7200	0,036
3,7400	0,042
3,7600	0,050
3,7800	0,058
3,8000	0,066
3,8200	0,074
3,8400	0,082
3,8600	0,090
3,8800	0,099
3,9000	0,108
3,9200	0,116
3,9400	0,126
3,9600	0,134
3,9800	0,143
4,0000	0,151
4,0200	0,160
4,0400	0,170
4,0600	0,178
4,0800	0,185
4,1000	0,193
4,1200	0,201
4,1400	0,209
4,1600	0,215
4,1800	0,221
4,2000	0,228
4,2200	0,234
4,2400	0,240
4,2600	0,245
4,2800	0,250
4,3000	0,253
4,3200	0,258
4,3400	0,261
4,3600	0,264
4,3800	0,265
4,4000	0,267
4,4200	0,269
4,4400	0,270
4,4600	0,270
4,4800	0,270
4,5000	0,270
4,5200	0,270
4,5400	0,270
4,5600	0,269
4,5800	0,267
4,6000	0,265
4,6200	0,264
4,6400	0,262
4,6600	0,261
4,6800	0,259
4,7000	0,258
4,7200	0,254
4,7400	0,251
4,7600	0,250
4,7800	0,247
4,8000	0,245
4,8200	0,240
4,8400	0,239
4,8600	0,234
4,8800	0,232
4,9000	0,228
4,9200	0,225
4,9400	0,221
4,9600	0,217
4,9800	0,214
5,0000	0,209
5,0200	0,204
5,0400	0,201
5,0600	0,195
5,0800	0,190
5,1000	0,185
5,1200	0,181
5,1400	0,176
5,1600	0,170
5,1800	0,163
5,2000	0,157
5,2200	0,151
5,2400	0,145
5,2600	0,138
5,2800	0,132
5,3000	0,126
5,3200	0,119
5,3400	0,112
5,3600	0,104
5,3800	0,096
5,4000	0,090
5,4200	0,082
5,4400	0,075
5,4600	0,068
5,4800	0,060
5,5000	0,053
5,5200	0,046
5,5400	0,039
5,5600	0,031
5,5800	0,025
5,6000	0,019
5,6200	0,013
5,6400	0,006
5,6600	0,000
5,6800	-0,005
5,7000	-0,011
5,7200	-0,016
5,7400	-0,020
5,7600	-0,025
5,7800	-0,028
5,8000	-0,031
5,8200	-0,035
5,8400	-0,038
5,8600	-0,039
5,8800	-0,042
5,9000	-0,042
5,9200	-0,044
5,9400	-0,044
5,9600	-0,044
5,9800	-0,044
6,0000	-0,042
6,0200	-0,041
6,0400	-0,038
6,0600	-0,036
6,0800	-0,033
6,1000	-0,030
6,1200	-0,025
6,1400	-0,020
6,1600	-0,016
6,1800	-0,011
6,2000	-0,005
6,2200	0,002
6,2400	0,008
6,2600	0,014
6,2800	0,022
6,3000	0,030
6,3200	0,038
6,3400	0,046
6,3600	0,055
6,3800	0,063
6,4000	0,072
6,4200	0,082
6,4400	0,090
6,4600	0,101
6,4800	0,108
6,5000	0,119
6,5200	0,129
6,5400	0,138
6,5600	0,148
6,5800	0,159
6,6000	0,167
6,6200	0,178
6,6400	0,185
6,6600	0,195
6,6800	0,203
6,7000	0,212
6,7200	0,220
6,7400	0,228
6,7600	0,234
6,7800	0,240
6,8000	0,247
6,8200	0,253
6,8400	0,258
6,8600	0,262
6,8800	0,267
6,9000	0,270
6,9200	0,273
6,9400	0,276
6,9600	0,278
6,9800	0,280
7,0000	0,281
7,0200	0,283
7,0400	0,283
7,0600	0,283
7,0800	0,283
7,1000	0,281
7,1200	0,280
7,1400	0,278
7,1600	0,276
7,1800	0,275
7,2000	0,272
7,2200	0,270
7,2400	0,267
7,2600	0,265
7,2800	0,262
7,3000	0,259
7,3200	0,256
7,3400	0,253
7,3600	0,250
7,3800	0,247
7,4000	0,242
7,4200	0,239
7,4400	0,234
7,4600	0,229
7,4800	0,226
7,5000	0,221
7,5200	0,217
7,5400	0,212
7,5600	0,207
7,5800	0,201
7,6000	0,196
7,6200	0,190
7,6400	0,185
7,6600	0,179
7,6800	0,174
7,7000	0,168
7,7200	0,162
7,7400	0,157
7,7600	0,149
7,7800	0,143
7,8000	0,137
7,8200	0,130
7,8400	0,123
7,8600	0,116
7,8800	0,108
7,9000	0,102
7,9200	0,096
7,9400	0,088
7,9600	0,082
7,9800	0,074
8,0000	0,068
8,0200	0,060
8,0400	0,053
8,0600	0,047
8,0800	0,039
8,1000	0,033
8,1200	0,027
8,1400	0,020
8,1600	0,016
8,1800	0,009
8,2000	0,005
8,2200	0,000
8,2400	-0,005
8,2600	-0,009
8,2800	-0,014
8,3000	-0,017
8,3200	-0,022
8,3400	-0,025
8,3600	-0,027
8,3800	-0,030
8,4000	-0,031
8,4200	-0,033
8,4400	-0,035
8,4600	-0,035
8,4800	-0,035
8,5000	-0,035
8,5200	-0,035
8,5400	-0,035
8,5600	-0,033
8,5800	-0,030
8,6000	-0,028
8,6200	-0,025
8,6400	-0,024
8,6600	-0,019
8,6800	-0,016
8,7000	-0,011
8,7200	-0,006
