Angular Position, 9.19
Time ( s )	Angular Position ( rad )
0,0000	1,816
0,0200	1,690
0,0400	1,554
0,0600	1,409
0,0800	1,257
0,1000	1,096
0,1200	0,930
0,1400	0,760
0,1600	0,584
0,1800	0,404
0,2000	0,221
0,2200	0,039
0,2400	-0,146
0,2600	-0,331
0,2800	-0,514
0,3000	-0,696
0,3200	-0,873
0,3400	-1,048
0,3600	-1,217
0,3800	-1,382
0,4000	-1,539
0,4200	-1,689
0,4400	-1,828
0,4600	-1,960
0,4800	-2,083
0,5000	-2,193
0,5200	-2,292
0,5400	-2,380
0,5600	-2,455
0,5800	-2,518
0,6000	-2,560
0,6200	-2,570
0,6400	-2,543
0,6600	-2,491
0,6800	-2,424
0,7000	-2,345
0,7200	-2,254
0,7400	-2,150
0,7600	-2,037
0,7800	-1,915
0,8000	-1,780
0,8200	-1,638
0,8400	-1,488
0,8600	-1,329
0,8800	-1,164
0,9000	-0,994
0,9200	-0,820
0,9400	-0,641
0,9600	-0,459
0,9800	-0,275
1,0000	-0,091
1,0200	0,094
1,0400	0,276
1,0600	0,459
1,0800	0,636
1,1000	0,811
1,1200	0,982
1,1400	1,147
1,1600	1,304
1,1800	1,455
1,2000	1,598
1,2200	1,731
1,2400	1,854
1,2600	1,967
1,2800	2,069
1,3000	2,158
1,3200	2,237
1,3400	2,301
1,3600	2,351
1,3800	2,389
1,4000	2,408
1,4200	2,400
1,4400	2,370
1,4600	2,326
1,4800	2,270
1,5000	2,199
1,5200	2,114
1,5400	2,018
1,5600	1,912
1,5800	1,794
1,6000	1,665
1,6200	1,528
1,6400	1,382
1,6600	1,227
1,6800	1,067
1,7000	0,898
1,7200	0,727
1,7400	0,550
1,7600	0,371
1,7800	0,188
1,8000	0,005
1,8200	-0,181
1,8400	-0,364
1,8600	-0,547
1,8800	-0,727
1,9000	-0,905
1,9200	-1,079
1,9400	-1,247
1,9600	-1,411
1,9800	-1,566
2,0000	-1,714
2,0200	-1,852
2,0400	-1,981
2,0600	-2,100
2,0800	-2,209
2,1000	-2,306
2,1200	-2,391
2,1400	-2,463
2,1600	-2,523
2,1800	-2,562
2,2000	-2,567
2,2200	-2,537
2,2400	-2,483
2,2600	-2,416
2,2800	-2,336
2,3000	-2,243
2,3200	-2,141
2,3400	-2,028
2,3600	-1,904
2,3800	-1,770
2,4000	-1,626
2,4200	-1,477
2,4400	-1,318
2,4600	-1,155
2,4800	-0,983
2,5000	-0,809
2,5200	-0,630
2,5400	-0,449
2,5600	-0,265
2,5800	-0,082
2,6000	0,101
2,6200	0,283
2,6400	0,463
2,6600	0,641
2,6800	0,815
2,7000	0,985
2,7200	1,148
2,7400	1,305
2,7600	1,455
2,7800	1,596
2,8000	1,728
2,8200	1,850
2,8400	1,962
2,8600	2,062
2,8800	2,152
2,9000	2,227
2,9200	2,292
2,9400	2,342
2,9600	2,378
2,9800	2,400
3,0000	2,399
3,0200	2,375
3,0400	2,337
3,0600	2,287
3,0800	2,221
3,1000	2,144
3,1200	2,055
3,1400	1,953
3,1600	1,841
3,1800	1,717
3,2000	1,583
3,2200	1,440
3,2400	1,290
3,2600	1,133
3,2800	0,968
3,3000	0,798
3,3200	0,624
3,3400	0,446
3,3600	0,265
3,3800	0,082
3,4000	-0,102
3,4200	-0,286
3,4400	-0,470
3,4600	-0,650
3,4800	-0,828
3,5000	-1,004
3,5200	-1,173
3,5400	-1,338
3,5600	-1,497
3,5800	-1,648
3,6000	-1,789
3,6200	-1,923
3,6400	-2,047
3,6600	-2,160
3,6800	-2,260
3,7000	-2,350
3,7200	-2,428
3,7400	-2,493
3,7600	-2,543
3,7800	-2,567
3,8000	-2,554
3,8200	-2,512
3,8400	-2,450
3,8600	-2,380
3,8800	-2,293
3,9000	-2,198
3,9200	-2,089
3,9400	-1,970
3,9600	-1,841
3,9800	-1,704
4,0000	-1,557
4,0200	-1,403
4,0400	-1,243
4,0600	-1,074
4,0800	-0,903
4,1000	-0,727
4,1200	-0,547
4,1400	-0,364
4,1600	-0,181
4,1800	0,003
4,2000	0,187
4,2200	0,368
4,2400	0,548
4,2600	0,724
4,2800	0,897
4,3000	1,063
4,3200	1,224
4,3400	1,378
4,3600	1,524
4,3800	1,660
4,4000	1,789
4,4200	1,907
4,4400	2,012
4,4600	2,108
4,4800	2,191
4,5000	2,262
4,5200	2,320
4,5400	2,364
4,5600	2,394
4,5800	2,402
4,6000	2,389
4,6200	2,358
4,6400	2,312
4,6600	2,253
4,6800	2,180
4,7000	2,095
4,7200	2,000
4,7400	1,891
4,7600	1,773
4,7800	1,645
4,8000	1,506
4,8200	1,359
4,8400	1,205
4,8600	1,043
4,8800	0,877
4,9000	0,704
4,9200	0,528
4,9400	0,347
4,9600	0,165
4,9800	-0,017
5,0000	-0,201
5,0200	-0,386
5,0400	-0,569
5,0600	-0,748
5,0800	-0,924
5,1000	-1,098
5,1200	-1,266
5,1400	-1,426
5,1600	-1,582
5,1800	-1,728
5,2000	-1,865
5,2200	-1,992
5,2400	-2,111
5,2600	-2,218
5,2800	-2,312
5,3000	-2,397
5,3200	-2,468
5,3400	-2,524
5,3600	-2,562
5,3800	-2,565
5,4000	-2,532
5,4200	-2,479
5,4400	-2,411
5,4600	-2,331
5,4800	-2,238
5,5000	-2,136
5,5200	-2,022
5,5400	-1,898
5,5600	-1,764
5,5800	-1,619
5,6000	-1,469
5,6200	-1,312
5,6400	-1,147
5,6600	-0,977
5,6800	-0,803
5,7000	-0,624
5,7200	-0,443
5,7400	-0,259
5,7600	-0,075
5,7800	0,107
5,8000	0,289
5,8200	0,470
5,8400	0,647
5,8600	0,822
5,8800	0,991
5,9000	1,155
5,9200	1,310
5,9400	1,459
5,9600	1,601
5,9800	1,733
6,0000	1,855
6,0200	1,967
6,0400	2,067
6,0600	2,155
6,0800	2,231
6,1000	2,293
6,1200	2,344
6,1400	2,380
6,1600	2,399
6,1800	2,397
6,2000	2,373
6,2200	2,336
6,2400	2,284
6,2600	2,220
6,2800	2,143
6,3000	2,051
6,3200	1,951
6,3400	1,838
6,3600	1,715
6,3800	1,582
6,4000	1,439
6,4200	1,290
6,4400	1,131
6,4600	0,968
6,4800	0,798
6,5000	0,624
6,5200	0,446
6,5400	0,265
6,5600	0,083
6,5800	-0,101
6,6000	-0,283
6,6200	-0,467
6,6400	-0,647
6,6600	-0,826
6,6800	-1,001
6,7000	-1,172
6,7200	-1,337
6,7400	-1,495
6,7600	-1,646
6,7800	-1,788
6,8000	-1,921
6,8200	-2,044
6,8400	-2,157
6,8600	-2,259
6,8800	-2,348
6,9000	-2,427
6,9200	-2,493
6,9400	-2,543
6,9600	-2,567
6,9800	-2,556
7,0000	-2,512
7,0200	-2,452
7,0400	-2,380
7,0600	-2,295
7,0800	-2,199
7,1000	-2,091
7,1200	-1,973
7,1400	-1,846
7,1600	-1,707
7,1800	-1,561
7,2000	-1,407
7,2200	-1,247
7,2400	-1,079
7,2600	-0,908
7,2800	-0,732
7,3000	-0,551
7,3200	-0,369
7,3400	-0,187
7,3600	-0,003
7,3800	0,181
7,4000	0,361
7,4200	0,542
7,4400	0,718
7,4600	0,889
7,4800	1,057
7,5000	1,217
7,5200	1,371
7,5400	1,517
7,5600	1,654
7,5800	1,783
7,6000	1,901
7,6200	2,009
7,6400	2,105
7,6600	2,188
7,6800	2,257
7,7000	2,315
7,7200	2,359
7,7400	2,389
7,7600	2,402
7,7800	2,389
7,8000	2,359
7,8200	2,317
7,8400	2,259
7,8600	2,190
7,8800	2,106
7,9000	2,012
7,9200	1,905
7,9400	1,788
7,9600	1,660
7,9800	1,524
8,0000	1,378
8,0200	1,224
8,0400	1,063
8,0600	0,897
8,0800	0,724
8,1000	0,548
8,1200	0,369
8,1400	0,187
8,1600	0,003
8,1800	-0,181
8,2000	-0,364
8,2200	-0,547
8,2400	-0,727
8,2600	-0,905
8,2800	-1,079
8,3000	-1,247
8,3200	-1,411
8,3400	-1,565
8,3600	-1,712
8,3800	-1,850
8,4000	-1,979
8,4200	-2,099
8,4400	-2,207
8,4600	-2,304
8,4800	-2,388
8,5000	-2,461
8,5200	-2,520
8,5400	-2,560
8,5600	-2,567
8,5800	-2,537
8,6000	-2,485
8,6200	-2,417
8,6400	-2,339
8,6600	-2,248
8,6800	-2,146
8,7000	-2,031
8,7200	-1,909
8,7400	-1,775
8,7600	-1,632
8,7800	-1,481
8,8000	-1,324
8,8200	-1,161
8,8400	-0,991
8,8600	-0,815
8,8800	-0,638
8,9000	-0,457
8,9200	-0,273
8,9400	-0,090
8,9600	0,094
8,9800	0,276
9,0000	0,459
9,0200	0,636
9,0400	0,811
9,0600	0,980
9,0800	1,145
9,1000	1,302
9,1200	1,453
9,1400	1,594
9,1600	1,728
9,1800	1,850
9,2000	1,962
9,2200	2,064
9,2400	2,154
9,2600	2,231
9,2800	2,295
9,3000	2,345
9,3200	2,383
9,3400	2,402
9,3600	2,400
9,3800	2,373
9,4000	2,333
9,4200	2,281
