Angular Position, 6.57
Time ( s )	Angular Position ( rad )
0,0000	-0,068
0,0200	-0,063
0,0400	-0,058
0,0600	-0,052
0,0800	-0,046
0,1000	-0,039
0,1200	-0,031
0,1400	-0,024
0,1600	-0,016
0,1800	-0,005
0,2000	0,003
0,2200	0,014
0,2400	0,025
0,2600	0,035
0,2800	0,047
0,3000	0,058
0,3200	0,071
0,3400	0,083
0,3600	0,096
0,3800	0,108
0,4000	0,121
0,4200	0,134
0,4400	0,146
0,4600	0,159
0,4800	0,173
0,5000	0,185
0,5200	0,196
0,5400	0,209
0,5600	0,221
0,5800	0,232
0,6000	0,242
0,6200	0,253
0,6400	0,264
0,6600	0,273
0,6800	0,281
0,7000	0,291
0,7200	0,297
0,7400	0,305
0,7600	0,311
0,7800	0,316
0,8000	0,320
0,8200	0,325
0,8400	0,328
0,8600	0,331
0,8800	0,333
0,9000	0,335
0,9200	0,335
0,9400	0,335
0,9600	0,335
0,9800	0,333
1,0000	0,330
1,0200	0,328
1,0400	0,324
1,0600	0,319
1,0800	0,314
1,1000	0,309
1,1200	0,303
1,1400	0,297
1,1600	0,291
1,1800	0,283
1,2000	0,273
1,2200	0,265
1,2400	0,258
1,2600	0,248
1,2800	0,239
1,3000	0,229
1,3200	0,218
1,3400	0,209
1,3600	0,198
1,3800	0,185
1,4000	0,174
1,4200	0,163
1,4400	0,151
1,4600	0,140
1,4800	0,127
1,5000	0,115
1,5200	0,102
1,5400	0,090
1,5600	0,077
1,5800	0,064
1,6000	0,052
1,6200	0,041
1,6400	0,028
1,6600	0,016
1,6800	0,005
1,7000	-0,005
1,7200	-0,016
1,7400	-0,027
1,7600	-0,036
1,7800	-0,046
1,8000	-0,055
1,8200	-0,063
1,8400	-0,071
1,8600	-0,077
1,8800	-0,083
1,9000	-0,090
1,9200	-0,094
1,9400	-0,097
1,9600	-0,102
1,9800	-0,104
2,0000	-0,105
2,0200	-0,107
2,0400	-0,107
2,0600	-0,107
2,0800	-0,105
2,1000	-0,104
2,1200	-0,101
2,1400	-0,097
2,1600	-0,093
2,1800	-0,086
2,2000	-0,080
2,2200	-0,074
2,2400	-0,066
2,2600	-0,058
2,2800	-0,049
2,3000	-0,041
2,3200	-0,030
2,3400	-0,020
2,3600	-0,009
2,3800	0,003
2,4000	0,016
2,4200	0,028
2,4400	0,041
2,4600	0,053
2,4800	0,066
2,5000	0,080
2,5200	0,094
2,5400	0,108
2,5600	0,123
2,5800	0,135
2,6000	0,149
2,6200	0,163
2,6400	0,178
2,6600	0,190
2,6800	0,204
2,7000	0,217
2,7200	0,228
2,7400	0,240
2,7600	0,251
2,7800	0,261
