Angular Position, 8.55
Time ( s )	Angular Position ( rad )
0,0000	2,611
0,0200	2,567
0,0400	2,510
0,0600	2,443
0,0800	2,362
0,1000	2,270
0,1200	2,168
0,1400	2,055
0,1600	1,932
0,1800	1,800
0,2000	1,660
0,2200	1,513
0,2400	1,359
0,2600	1,199
0,2800	1,034
0,3000	0,866
0,3200	0,693
0,3400	0,518
0,3600	0,342
0,3800	0,167
0,4000	-0,009
0,4200	-0,184
0,4400	-0,357
0,4600	-0,526
0,4800	-0,691
0,5000	-0,853
0,5200	-1,010
0,5400	-1,158
0,5600	-1,299
0,5800	-1,431
0,6000	-1,555
0,6200	-1,668
0,6400	-1,772
0,6600	-1,865
0,6800	-1,946
0,7000	-2,014
0,7200	-2,070
0,7400	-2,114
0,7600	-2,144
0,7800	-2,161
0,8000	-2,165
0,8200	-2,150
0,8400	-2,124
0,8600	-2,084
0,8800	-2,031
0,9000	-1,967
0,9200	-1,890
0,9400	-1,802
0,9600	-1,703
0,9800	-1,593
1,0000	-1,473
1,0200	-1,345
1,0400	-1,206
1,0600	-1,062
1,0800	-0,909
1,1000	-0,752
1,1200	-0,587
1,1400	-0,419
1,1600	-0,247
1,1800	-0,072
1,2000	0,104
1,2200	0,281
1,2400	0,459
1,2600	0,635
1,2800	0,807
1,3000	0,979
1,3200	1,147
1,3400	1,310
1,3600	1,467
1,3800	1,619
1,4000	1,762
1,4200	1,899
1,4400	2,025
1,4600	2,144
1,4800	2,251
1,5000	2,347
1,5200	2,433
1,5400	2,505
1,5600	2,567
1,5800	2,614
1,6000	2,650
1,6200	2,670
1,6400	2,678
1,6600	2,673
1,6800	2,655
1,7000	2,623
1,7200	2,578
1,7400	2,520
1,7600	2,449
1,7800	2,366
1,8000	2,271
1,8200	2,168
1,8400	2,051
1,8600	1,926
1,8800	1,792
1,9000	1,649
1,9200	1,500
1,9400	1,345
1,9600	1,183
1,9800	1,016
2,0000	0,845
2,0200	0,672
2,0400	0,496
2,0600	0,320
2,0800	0,141
2,1000	-0,036
2,1200	-0,212
2,1400	-0,385
2,1600	-0,556
2,1800	-0,723
2,2000	-0,884
2,2200	-1,040
2,2400	-1,189
2,2600	-1,329
2,2800	-1,461
2,3000	-1,583
2,3200	-1,698
2,3400	-1,800
2,3600	-1,891
2,3800	-1,971
2,4000	-2,040
2,4200	-2,095
2,4400	-2,138
2,4600	-2,166
2,4800	-2,179
2,5000	-2,168
2,5200	-2,138
2,5400	-2,097
2,5600	-2,042
2,5800	-1,974
2,6000	-1,896
2,6200	-1,805
2,6400	-1,704
2,6600	-1,593
2,6800	-1,470
2,7000	-1,340
2,7200	-1,200
2,7400	-1,054
2,7600	-0,900
2,7800	-0,740
2,8000	-0,576
2,8200	-0,407
2,8400	-0,234
2,8600	-0,058
2,8800	0,119
2,9000	0,297
2,9200	0,473
2,9400	0,649
2,9600	0,823
2,9800	0,994
3,0000	1,162
3,0200	1,326
3,0400	1,483
3,0600	1,634
3,0800	1,777
3,1000	1,912
3,1200	2,039
3,1400	2,155
3,1600	2,262
3,1800	2,358
3,2000	2,443
3,2200	2,515
3,2400	2,575
3,2600	2,622
3,2800	2,655
3,3000	2,677
3,3200	2,683
3,3400	2,678
3,3600	2,658
3,3800	2,625
3,4000	2,578
3,4200	2,520
3,4400	2,447
3,4600	2,364
3,4800	2,268
3,5000	2,161
3,5200	2,045
3,5400	1,920
3,5600	1,784
3,5800	1,641
3,6000	1,492
3,6200	1,335
3,6400	1,173
3,6600	1,007
3,6800	0,837
3,7000	0,663
3,7200	0,487
3,7400	0,309
3,7600	0,134
3,7800	-0,044
3,8000	-0,218
3,8200	-0,393
3,8400	-0,562
3,8600	-0,727
3,8800	-0,889
3,9000	-1,043
3,9200	-1,192
3,9400	-1,332
3,9600	-1,462
3,9800	-1,585
4,0000	-1,696
4,0200	-1,800
4,0400	-1,890
4,0600	-1,970
4,0800	-2,036
4,1000	-2,091
4,1200	-2,133
4,1400	-2,161
4,1600	-2,174
4,1800	-2,166
4,2000	-2,141
4,2200	-2,103
4,2400	-2,053
4,2600	-1,990
4,2800	-1,915
4,3000	-1,827
4,3200	-1,729
4,3400	-1,621
4,3600	-1,503
4,3800	-1,374
4,4000	-1,238
4,4200	-1,095
4,4400	-0,942
4,4600	-0,785
4,4800	-0,622
4,5000	-0,456
4,5200	-0,283
4,5400	-0,108
4,5600	0,068
4,5800	0,245
4,6000	0,421
4,6200	0,597
4,6400	0,771
4,6600	0,944
4,6800	1,112
4,7000	1,275
4,7200	1,434
4,7400	1,587
4,7600	1,731
4,7800	1,868
4,8000	1,998
4,8200	2,117
4,8400	2,226
4,8600	2,325
4,8800	2,413
4,9000	2,488
4,9200	2,551
4,9400	2,601
4,9600	2,639
4,9800	2,664
5,0000	2,675
5,0200	2,673
5,0400	2,658
5,0600	2,628
5,0800	2,586
5,1000	2,532
5,1200	2,463
5,1400	2,383
5,1600	2,293
5,1800	2,190
5,2000	2,078
5,2200	1,956
5,2400	1,824
5,2600	1,684
5,2800	1,536
5,3000	1,384
5,3200	1,224
5,3400	1,060
5,3600	0,892
5,3800	0,719
5,4000	0,547
5,4200	0,371
5,4400	0,195
5,4600	0,019
5,4800	-0,156
5,5000	-0,328
5,5200	-0,500
5,5400	-0,664
5,5600	-0,826
5,5800	-0,982
5,6000	-1,131
5,6200	-1,274
5,6400	-1,406
5,6600	-1,532
5,6800	-1,646
5,7000	-1,751
5,7200	-1,844
5,7400	-1,927
5,7600	-1,996
5,7800	-2,055
5,8000	-2,102
5,8200	-2,135
5,8400	-2,154
5,8600	-2,160
5,8800	-2,154
5,9000	-2,133
5,9200	-2,099
5,9400	-2,053
5,9600	-1,993
5,9800	-1,923
6,0000	-1,839
6,0200	-1,747
6,0400	-1,641
6,0600	-1,527
6,0800	-1,404
6,1000	-1,271
6,1200	-1,129
6,1400	-0,982
6,1600	-0,828
6,1800	-0,668
6,2000	-0,503
6,2200	-0,333
6,2400	-0,162
6,2600	0,014
6,2800	0,188
6,3000	0,364
6,3200	0,540
6,3400	0,715
6,3600	0,886
6,3800	1,054
6,4000	1,217
6,4200	1,376
6,4400	1,530
6,4600	1,676
6,4800	1,816
6,5000	1,946
6,5200	2,067
6,5400	2,179
6,5600	2,281
6,5800	2,370
6,6000	2,449
6,6200	2,515
6,6400	2,570
6,6600	2,612
6,6800	2,641
6,7000	2,655
6,7200	2,658
6,7400	2,647
6,7600	2,622
6,7800	2,584
6,8000	2,534
6,8200	2,471
6,8400	2,395
6,8600	2,308
6,8800	2,210
6,9000	2,102
6,9200	1,984
6,9400	1,857
6,9600	1,720
6,9800	1,577
7,0000	1,426
7,0200	1,271
7,0400	1,109
7,0600	0,942
7,0800	0,773
7,1000	0,602
7,1200	0,427
7,1400	0,253
7,1600	0,079
7,1800	-0,096
7,2000	-0,267
7,2200	-0,437
7,2400	-0,603
7,2600	-0,765
7,2800	-0,922
7,3000	-1,073
7,3200	-1,216
7,3400	-1,351
7,3600	-1,477
7,3800	-1,594
7,4000	-1,701
7,4200	-1,797
7,4400	-1,883
7,4600	-1,957
7,4800	-2,020
7,5000	-2,069
7,5200	-2,106
7,5400	-2,130
7,5600	-2,141
7,5800	-2,141
7,6000	-2,125
7,6200	-2,097
7,6400	-2,058
7,6600	-2,004
7,6800	-1,940
7,7000	-1,863
7,7200	-1,775
7,7400	-1,676
7,7600	-1,568
7,7800	-1,448
7,8000	-1,319
7,8200	-1,184
7,8400	-1,041
7,8600	-0,891
7,8800	-0,734
7,9000	-0,572
7,9200	-0,407
7,9400	-0,237
7,9600	-0,064
7,9800	0,108
8,0000	0,283
8,0200	0,457
8,0400	0,630
8,0600	0,801
8,0800	0,969
8,1000	1,134
8,1200	1,294
8,1400	1,450
8,1600	1,598
8,1800	1,739
8,2000	1,872
8,2200	1,998
8,2400	2,113
8,2600	2,218
8,2800	2,314
8,3000	2,397
8,3200	2,469
8,3400	2,527
8,3600	2,576
8,3800	2,609
8,4000	2,631
8,4200	2,639
8,4400	2,634
8,4600	2,615
8,4800	2,584
8,5000	2,540
8,5200	2,483
8,5400	2,414
8,5600	2,334
8,5800	2,243
8,6000	2,139
8,6200	2,026
8,6400	1,905
8,6600	1,773
8,6800	1,635
8,7000	1,489
8,7200	1,337
8,7400	1,178
8,7600	1,015
8,7800	0,848
8,8000	0,679
8,8200	0,507
8,8400	0,333
8,8600	0,160
8,8800	-0,013
8,9000	-0,185
8,9200	-0,355
8,9400	-0,522
8,9600	-0,685
8,9800	-0,844
9,0000	-0,996
9,0200	-1,142
9,0400	-1,280
9,0600	-1,411
9,0800	-1,532
9,1000	-1,641
9,1200	-1,744
9,1400	-1,833
9,1600	-1,912
9,1800	-1,979
9,2000	-2,034
9,2200	-2,077
9,2400	-2,105
9,2600	-2,122
9,2800	-2,125
9,3000	-2,116
9,3200	-2,094
9,3400	-2,059
9,3600	-2,011
9,3800	-1,953
9,4000	-1,880
9,4200	-1,797
9,4400	-1,703
9,4600	-1,599
9,4800	-1,486
9,5000	-1,362
9,5200	-1,230
9,5400	-1,092
9,5600	-0,944
9,5800	-0,790
9,6000	-0,633
9,6200	-0,470
9,6400	-0,302
9,6600	-0,132
9,6800	0,039
9,7000	0,214
9,7200	0,385
9,7400	0,558
9,7600	0,729
9,7800	0,897
9,8000	1,062
9,8200	1,224
9,8400	1,379
9,8600	1,528
9,8800	1,673
9,9000	1,808
9,9200	1,935
9,9400	2,053
9,9600	2,163
9,9800	2,260
10,0000	2,348
10,0200	2,424
10,0400	2,488
10,0600	2,540
10,0800	2,579
10,1000	2,606
10,1200	2,619
10,1400	2,620
10,1600	2,608
10,1800	2,581
10,2000	2,542
10,2200	2,490
10,2400	2,427
10,2600	2,351
10,2800	2,265
10,3000	2,168
10,3200	2,059
10,3400	1,942
10,3600	1,816
10,3800	1,679
10,4000	1,538
10,4200	1,389
10,4400	1,233
10,4600	1,074
10,4800	0,911
10,5000	0,743
10,5200	0,572
10,5400	0,401
10,5600	0,228
10,5800	0,057
10,6000	-0,115
10,6200	-0,284
10,6400	-0,451
10,6600	-0,614
10,6800	-0,773
10,7000	-0,927
10,7200	-1,074
10,7400	-1,216
10,7600	-1,348
10,7800	-1,470
10,8000	-1,583
10,8200	-1,689
10,8400	-1,783
10,8600	-1,865
10,8800	-1,937
10,9000	-1,996
10,9200	-2,042
10,9400	-2,078
10,9600	-2,099
10,9800	-2,110
11,0000	-2,105
11,0200	-2,089
11,0400	-2,059
11,0600	-2,017
11,0800	-1,965
11,1000	-1,898
11,1200	-1,821
11,1400	-1,733
11,1600	-1,632
11,1800	-1,524
11,2000	-1,406
11,2200	-1,277
11,2400	-1,142
11,2600	-0,999
11,2800	-0,851
11,3000	-0,696
11,3200	-0,536
11,3400	-0,371
11,3600	-0,204
11,3800	-0,033
11,4000	0,138
11,4200	0,309
11,4400	0,481
11,4600	0,650
11,4800	0,818
11,5000	0,983
11,5200	1,145
11,5400	1,302
11,5600	1,453
11,5800	1,599
11,6000	1,736
11,6200	1,868
11,6400	1,989
11,6600	2,100
11,6800	2,202
11,7000	2,295
11,7200	2,375
11,7400	2,444
11,7600	2,501
11,7800	2,546
11,8000	2,578
11,8200	2,597
11,8400	2,603
11,8600	2,597
11,8800	2,578
11,9000	2,545
11,9200	2,499
11,9400	2,441
11,9600	2,372
11,9800	2,290
12,0000	2,199
12,0200	2,097
12,0400	1,984
12,0600	1,861
12,0800	1,731
12,1000	1,593
12,1200	1,448
12,1400	1,297
12,1600	1,140
12,1800	0,980
12,2000	0,814
12,2200	0,647
12,2400	0,478
12,2600	0,306
12,2800	0,135
12,3000	-0,036
12,3200	-0,204
12,3400	-0,371
12,3600	-0,534
12,3800	-0,693
12,4000	-0,848
12,4200	-0,997
12,4400	-1,139
12,4600	-1,272
12,4800	-1,400
12,5000	-1,516
12,5200	-1,623
12,5400	-1,720
12,5600	-1,808
12,5800	-1,883
12,6000	-1,948
12,6200	-2,000
12,6400	-2,040
12,6600	-2,067
12,6800	-2,083
12,7000	-2,086
12,7200	-2,075
12,7400	-2,053
12,7600	-2,017
12,7800	-1,970
12,8000	-1,910
12,8200	-1,838
12,8400	-1,756
12,8600	-1,663
12,8800	-1,558
12,9000	-1,445
12,9200	-1,324
12,9400	-1,194
12,9600	-1,056
12,9800	-0,911
13,0000	-0,760
13,0200	-0,603
13,0400	-0,443
13,0600	-0,278
13,0800	-0,112
13,1000	0,058
13,1200	0,228
13,1400	0,397
13,1600	0,567
13,1800	0,735
13,2000	0,900
13,2200	1,062
13,2400	1,221
13,2600	1,373
13,2800	1,521
13,3000	1,660
13,3200	1,794
13,3400	1,918
13,3600	2,034
13,3800	2,141
13,4000	2,237
13,4200	2,322
13,4400	2,395
13,4600	2,458
13,4800	2,509
13,5000	2,546
13,5200	2,571
13,5400	2,584
13,5600	2,584
13,5800	2,571
13,6000	2,545
13,6200	2,507
13,6400	2,455
13,6600	2,392
13,6800	2,317
13,7000	2,231
13,7200	2,133
13,7400	2,026
13,7600	1,910
13,7800	1,784
13,8000	1,652
13,8200	1,511
13,8400	1,363
13,8600	1,210
13,8800	1,052
13,9000	0,889
13,9200	0,724
13,9400	0,556
13,9600	0,386
13,9800	0,215
14,0000	0,046
14,0200	-0,124
14,0400	-0,291
14,0600	-0,456
14,0800	-0,616
14,1000	-0,773
14,1200	-0,924
14,1400	-1,070
14,1600	-1,208
14,1800	-1,337
14,2000	-1,458
14,2200	-1,571
14,2400	-1,673
14,2600	-1,766
14,2800	-1,846
14,3000	-1,916
14,3200	-1,973
14,3400	-2,020
14,3600	-2,053
14,3800	-2,073
14,4000	-2,083
14,4200	-2,078
14,4400	-2,061
14,4600	-2,031
14,4800	-1,990
14,5000	-1,935
14,5200	-1,871
14,5400	-1,792
14,5600	-1,704
14,5800	-1,607
14,6000	-1,497
14,6200	-1,381
14,6400	-1,253
14,6600	-1,118
14,6800	-0,979
14,7000	-0,829
14,7200	-0,675
14,7400	-0,517
14,7600	-0,355
14,7800	-0,188
14,8000	-0,020
14,8200	0,149
14,8400	0,319
14,8600	0,489
14,8800	0,657
14,9000	0,823
14,9200	0,986
14,9400	1,145
14,9600	1,301
14,9800	1,451
15,0000	1,594
15,0200	1,729
15,0400	1,858
15,0600	1,979
15,0800	2,089
15,1000	2,190
15,1200	2,281
15,1400	2,359
15,1600	2,427
15,1800	2,483
15,2000	2,527
15,2200	2,559
15,2400	2,576
15,2600	2,582
15,2800	2,576
15,3000	2,554
15,3200	2,521
15,3400	2,477
15,3600	2,419
15,3800	2,350
15,4000	2,270
15,4200	2,177
15,4400	2,075
15,4600	1,963
15,4800	1,843
15,5000	1,714
15,5200	1,577
15,5400	1,433
15,5600	1,283
15,5800	1,128
15,6000	0,968
15,6200	0,804
15,6400	0,638
15,6600	0,468
15,6800	0,298
15,7000	0,129
15,7200	-0,041
15,7400	-0,209
15,7600	-0,375
15,7800	-0,537
15,8000	-0,696
15,8200	-0,850
15,8400	-0,997
15,8600	-1,140
15,8800	-1,274
15,9000	-1,400
15,9200	-1,516
15,9400	-1,623
15,9600	-1,720
15,9800	-1,806
16,0000	-1,882
16,0200	-1,946
16,0400	-1,998
16,0600	-2,037
16,0800	-2,064
16,1000	-2,078
16,1200	-2,081
16,1400	-2,070
16,1600	-2,047
16,1800	-2,011
16,2000	-1,963
16,2200	-1,904
16,2400	-1,832
16,2600	-1,748
16,2800	-1,656
16,3000	-1,552
16,3200	-1,439
16,3400	-1,316
16,3600	-1,186
16,3800	-1,048
16,4000	-0,903
16,4200	-0,752
16,4400	-0,595
16,4600	-0,435
16,4800	-0,270
16,5000	-0,104
16,5200	0,064
16,5400	0,234
16,5600	0,405
16,5800	0,573
16,6000	0,741
16,6200	0,906
16,6400	1,068
16,6600	1,227
16,6800	1,378
