Angular Position, 7.89
Time ( s )	Angular Position ( rad )
0,0000	-0,195
0,0200	-0,162
0,0400	-0,127
0,0600	-0,091
0,0800	-0,053
0,1000	-0,016
0,1200	0,022
0,1400	0,061
0,1600	0,099
0,1800	0,138
0,2000	0,178
0,2200	0,217
0,2400	0,254
0,2600	0,292
0,2800	0,328
0,3000	0,364
0,3200	0,399
0,3400	0,432
0,3600	0,465
0,3800	0,495
0,4000	0,525
0,4200	0,551
0,4400	0,576
0,4600	0,598
0,4800	0,619
0,5000	0,636
0,5200	0,652
0,5400	0,664
0,5600	0,675
0,5800	0,683
0,6000	0,688
0,6200	0,690
0,6400	0,690
0,6600	0,688
0,6800	0,682
0,7000	0,672
0,7200	0,660
0,7400	0,646
0,7600	0,630
0,7800	0,609
0,8000	0,589
0,8200	0,564
0,8400	0,539
0,8600	0,512
0,8800	0,481
0,9000	0,449
0,9200	0,418
0,9400	0,382
0,9600	0,347
0,9800	0,311
1,0000	0,272
1,0200	0,232
1,0400	0,193
1,0600	0,154
1,0800	0,115
1,1000	0,074
1,1200	0,035
1,1400	-0,006
1,1600	-0,046
1,1800	-0,083
1,2000	-0,121
1,2200	-0,157
1,2400	-0,192
1,2600	-0,226
1,2800	-0,259
1,3000	-0,289
1,3200	-0,317
1,3400	-0,344
1,3600	-0,368
1,3800	-0,391
1,4000	-0,410
1,4200	-0,427
1,4400	-0,441
1,4600	-0,452
1,4800	-0,460
1,5000	-0,467
1,5200	-0,468
1,5400	-0,468
1,5600	-0,467
1,5800	-0,460
1,6000	-0,451
1,6200	-0,440
1,6400	-0,427
1,6600	-0,410
1,6800	-0,391
1,7000	-0,371
1,7200	-0,347
1,7400	-0,322
1,7600	-0,295
1,7800	-0,265
1,8000	-0,236
1,8200	-0,203
1,8400	-0,170
1,8600	-0,134
1,8800	-0,097
1,9000	-0,060
1,9200	-0,022
1,9400	0,016
1,9600	0,055
1,9800	0,094
2,0000	0,134
2,0200	0,173
2,0400	0,212
2,0600	0,250
2,0800	0,287
2,1000	0,325
2,1200	0,361
2,1400	0,396
2,1600	0,430
2,1800	0,463
2,2000	0,495
2,2200	0,523
2,2400	0,551
2,2600	0,576
2,2800	0,600
2,3000	0,620
2,3200	0,639
2,3400	0,655
2,3600	0,669
2,3800	0,679
2,4000	0,688
2,4200	0,693
2,4400	0,696
2,4600	0,696
2,4800	0,693
2,5000	0,688
2,5200	0,679
2,5400	0,668
2,5600	0,653
2,5800	0,636
2,6000	0,617
2,6200	0,595
