Angular Position, 5.20
Time ( s )	Angular Position ( rad )
0,0000	0,210
0,0200	0,209
0,0400	0,206
0,0600	0,203
0,0800	0,201
0,1000	0,198
0,1200	0,196
0,1400	0,193
0,1600	0,190
0,1800	0,187
0,2000	0,184
0,2200	0,181
0,2400	0,178
0,2600	0,173
0,2800	0,170
0,3000	0,165
0,3200	0,160
0,3400	0,157
0,3600	0,152
0,3800	0,148
0,4000	0,143
0,4200	0,137
0,4400	0,132
0,4600	0,127
0,4800	0,121
0,5000	0,115
0,5200	0,108
0,5400	0,102
0,5600	0,096
0,5800	0,090
0,6000	0,083
0,6200	0,077
0,6400	0,071
0,6600	0,064
0,6800	0,058
0,7000	0,052
0,7200	0,044
0,7400	0,038
0,7600	0,031
0,7800	0,025
0,8000	0,019
0,8200	0,014
0,8400	0,008
0,8600	0,002
0,8800	-0,003
0,9000	-0,009
0,9200	-0,014
0,9400	-0,017
0,9600	-0,022
0,9800	-0,025
1,0000	-0,028
1,0200	-0,033
1,0400	-0,035
1,0600	-0,036
1,0800	-0,039
1,1000	-0,041
1,1200	-0,041
1,1400	-0,042
1,1600	-0,042
1,1800	-0,042
1,2000	-0,042
1,2200	-0,041
1,2400	-0,039
1,2600	-0,036
1,2800	-0,035
1,3000	-0,031
1,3200	-0,028
1,3400	-0,024
1,3600	-0,020
1,3800	-0,016
1,4000	-0,009
1,4200	-0,005
1,4400	0,002
1,4600	0,008
1,4800	0,014
1,5000	0,020
1,5200	0,027
1,5400	0,035
1,5600	0,041
1,5800	0,050
1,6000	0,058
1,6200	0,066
1,6400	0,074
1,6600	0,083
1,6800	0,091
1,7000	0,099
1,7200	0,108
1,7400	0,116
1,7600	0,126
1,7800	0,135
1,8000	0,143
1,8200	0,151
1,8400	0,160
1,8600	0,168
1,8800	0,176
1,9000	0,184
1,9200	0,190
1,9400	0,198
1,9600	0,204
1,9800	0,210
2,0000	0,217
2,0200	0,221
2,0400	0,226
2,0600	0,231
2,0800	0,236
2,1000	0,239
2,1200	0,242
2,1400	0,245
2,1600	0,247
2,1800	0,248
2,2000	0,250
2,2200	0,251
2,2400	0,251
2,2600	0,251
2,2800	0,251
2,3000	0,251
2,3200	0,251
2,3400	0,250
2,3600	0,248
2,3800	0,248
2,4000	0,247
2,4200	0,247
2,4400	0,243
2,4600	0,242
2,4800	0,242
2,5000	0,240
2,5200	0,239
2,5400	0,237
2,5600	0,236
2,5800	0,234
2,6000	0,231
2,6200	0,229
2,6400	0,228
2,6600	0,226
2,6800	0,225
2,7000	0,223
2,7200	0,221
2,7400	0,218
2,7600	0,217
2,7800	0,215
2,8000	0,212
2,8200	0,210
2,8400	0,209
2,8600	0,206
2,8800	0,203
2,9000	0,201
2,9200	0,198
2,9400	0,196
2,9600	0,193
2,9800	0,190
3,0000	0,187
3,0200	0,184
3,0400	0,181
3,0600	0,178
3,0800	0,173
3,1000	0,170
3,1200	0,165
3,1400	0,162
3,1600	0,157
3,1800	0,152
3,2000	0,148
3,2200	0,143
3,2400	0,138
3,2600	0,134
3,2800	0,127
3,3000	0,123
3,3200	0,116
3,3400	0,110
3,3600	0,104
3,3800	0,097
3,4000	0,091
3,4200	0,085
3,4400	0,079
3,4600	0,072
3,4800	0,066
3,5000	0,060
3,5200	0,053
3,5400	0,047
3,5600	0,041
3,5800	0,035
3,6000	0,028
3,6200	0,022
3,6400	0,017
3,6600	0,011
3,6800	0,006
3,7000	0,002
3,7200	-0,005
3,7400	-0,009
3,7600	-0,014
3,7800	-0,017
3,8000	-0,022
3,8200	-0,025
3,8400	-0,028
3,8600	-0,031
