Angular Position, 10.18
Time ( s )	Angular Position ( rad )
0,0000	-0,119
0,0200	-0,316
0,0400	-0,512
0,0600	-0,705
0,0800	-0,895
0,1000	-1,082
0,1200	-1,266
0,1400	-1,442
0,1600	-1,612
0,1800	-1,772
0,2000	-1,924
0,2200	-2,067
0,2400	-2,199
0,2600	-2,320
0,2800	-2,430
0,3000	-2,526
0,3200	-2,603
0,3400	-2,639
0,3600	-2,623
0,3800	-2,562
0,4000	-2,476
0,4200	-2,375
0,4400	-2,264
0,4600	-2,141
0,4800	-2,006
0,5000	-1,861
0,5200	-1,707
0,5400	-1,546
0,5600	-1,376
0,5800	-1,200
0,6000	-1,018
0,6200	-0,829
0,6400	-0,639
0,6600	-0,446
0,6800	-0,250
0,7000	-0,053
0,7200	0,143
0,7400	0,338
0,7600	0,529
0,7800	0,719
0,8000	0,905
0,8200	1,084
0,8400	1,258
0,8600	1,425
0,8800	1,583
0,9000	1,733
0,9200	1,872
0,9400	2,000
0,9600	2,117
0,9800	2,221
1,0000	2,312
1,0200	2,389
1,0400	2,439
1,0600	2,433
1,0800	2,381
1,1000	2,306
1,1200	2,216
1,1400	2,113
1,1600	2,000
1,1800	1,872
1,2000	1,736
1,2200	1,588
1,2400	1,433
1,2600	1,268
1,2800	1,095
1,3000	0,917
1,3200	0,734
1,3400	0,545
1,3600	0,353
1,3800	0,159
1,4000	-0,038
1,4200	-0,234
1,4400	-0,430
1,4600	-0,625
1,4800	-0,817
1,5000	-1,007
1,5200	-1,192
1,5400	-1,371
1,5600	-1,544
1,5800	-1,709
1,6000	-1,865
1,6200	-2,012
1,6400	-2,149
1,6600	-2,275
1,6800	-2,388
1,7000	-2,491
1,7200	-2,578
1,7400	-2,633
1,7600	-2,637
1,7800	-2,590
1,8000	-2,512
1,8200	-2,416
1,8400	-2,308
1,8600	-2,188
1,8800	-2,058
1,9000	-1,916
1,9200	-1,766
1,9400	-1,607
1,9600	-1,439
1,9800	-1,264
2,0000	-1,085
2,0200	-0,898
2,0400	-0,708
2,0600	-0,515
2,0800	-0,320
2,1000	-0,124
2,1200	0,071
2,1400	0,267
2,1600	0,460
2,1800	0,652
2,2000	0,839
2,2200	1,019
2,2400	1,197
2,2600	1,365
2,2800	1,527
2,3000	1,679
2,3200	1,822
2,3400	1,956
2,3600	2,075
2,3800	2,185
2,4000	2,281
2,4200	2,364
2,4400	2,427
2,4600	2,444
2,4800	2,403
2,5000	2,334
2,5200	2,249
2,5400	2,152
2,5600	2,042
2,5800	1,921
2,6000	1,788
2,6200	1,645
2,6400	1,492
2,6600	1,330
2,6800	1,161
2,7000	0,985
2,7200	0,804
2,7400	0,617
2,7600	0,427
2,7800	0,234
2,8000	0,038
2,8200	-0,159
2,8400	-0,355
2,8600	-0,550
2,8800	-0,743
2,9000	-0,933
2,9200	-1,118
2,9400	-1,301
2,9600	-1,475
2,9800	-1,643
3,0000	-1,802
