Angular Position, 4.42
Time ( s )	Angular Position ( rad )
0,0000	0,182
0,0200	0,182
0,0400	0,182
0,0600	0,182
0,0800	0,182
0,1000	0,182
0,1200	0,182
0,1400	0,182
0,1600	0,182
0,1800	0,182
0,2000	0,182
0,2200	0,182
0,2400	0,182
0,2600	0,182
0,2800	0,182
0,3000	0,182
0,3200	0,182
0,3400	0,182
0,3600	0,182
0,3800	0,182
0,4000	0,182
0,4200	0,182
0,4400	0,182
0,4600	0,182
0,4800	0,182
0,5000	0,182
0,5200	0,181
0,5400	0,181
0,5600	0,181
0,5800	0,179
0,6000	0,179
0,6200	0,178
0,6400	0,178
0,6600	0,176
0,6800	0,176
0,7000	0,173
0,7200	0,171
0,7400	0,170
0,7600	0,168
0,7800	0,165
0,8000	0,163
0,8200	0,160
0,8400	0,157
0,8600	0,152
0,8800	0,151
0,9000	0,146
0,9200	0,141
0,9400	0,138
0,9600	0,132
0,9800	0,127
1,0000	0,123
1,0200	0,116
1,0400	0,112
1,0600	0,105
1,0800	0,101
1,1000	0,094
1,1200	0,086
1,1400	0,080
1,1600	0,072
1,1800	0,066
1,2000	0,060
1,2200	0,052
1,2400	0,046
1,2600	0,038
1,2800	0,031
1,3000	0,025
1,3200	0,017
1,3400	0,011
1,3600	0,003
1,3800	-0,003
1,4000	-0,009
1,4200	-0,016
1,4400	-0,020
1,4600	-0,027
1,4800	-0,031
1,5000	-0,036
1,5200	-0,041
1,5400	-0,046
1,5600	-0,049
1,5800	-0,052
1,6000	-0,055
1,6200	-0,058
1,6400	-0,060
1,6600	-0,061
1,6800	-0,063
1,7000	-0,063
1,7200	-0,063
1,7400	-0,063
1,7600	-0,063
1,7800	-0,063
1,8000	-0,061
1,8200	-0,058
1,8400	-0,055
1,8600	-0,053
1,8800	-0,049
1,9000	-0,046
1,9200	-0,042
1,9400	-0,036
1,9600	-0,031
1,9800	-0,027
2,0000	-0,020
2,0200	-0,016
2,0400	-0,009
2,0600	-0,002
2,0800	0,005
2,1000	0,011
2,1200	0,019
2,1400	0,025
2,1600	0,033
2,1800	0,041
2,2000	0,049
2,2200	0,057
2,2400	0,063
2,2600	0,071
2,2800	0,079
2,3000	0,086
2,3200	0,094
2,3400	0,101
2,3600	0,108
2,3800	0,115
2,4000	0,121
2,4200	0,129
2,4400	0,135
2,4600	0,141
2,4800	0,146
2,5000	0,152
2,5200	0,157
2,5400	0,163
2,5600	0,167
2,5800	0,171
2,6000	0,174
2,6200	0,178
2,6400	0,179
2,6600	0,182
2,6800	0,184
2,7000	0,185
2,7200	0,187
2,7400	0,187
2,7600	0,187
2,7800	0,187
2,8000	0,187
2,8200	0,187
2,8400	0,187
2,8600	0,187
2,8800	0,185
2,9000	0,185
2,9200	0,185
2,9400	0,184
2,9600	0,184
2,9800	0,184
3,0000	0,182
3,0200	0,182
3,0400	0,182
3,0600	0,182
3,0800	0,182
3,1000	0,182
3,1200	0,182
3,1400	0,182
3,1600	0,182
3,1800	0,182
3,2000	0,182
3,2200	0,182
3,2400	0,182
3,2600	0,182
3,2800	0,182
3,3000	0,182
3,3200	0,182
3,3400	0,182
3,3600	0,182
3,3800	0,182
3,4000	0,182
3,4200	0,182
3,4400	0,182
3,4600	0,182
3,4800	0,182
3,5000	0,182
3,5200	0,182
3,5400	0,182
3,5600	0,182
3,5800	0,182
3,6000	0,182
3,6200	0,182
3,6400	0,182
3,6600	0,182
3,6800	0,182
3,7000	0,182
3,7200	0,182
3,7400	0,182
3,7600	0,182
3,7800	0,182
3,8000	0,182
3,8200	0,182
3,8400	0,182
3,8600	0,182
3,8800	0,181
3,9000	0,181
3,9200	0,179
3,9400	0,179
3,9600	0,178
3,9800	0,178
4,0000	0,176
4,0200	0,176
4,0400	0,173
4,0600	0,171
4,0800	0,170
4,1000	0,168
4,1200	0,165
4,1400	0,163
4,1600	0,160
4,1800	0,157
4,2000	0,152
4,2200	0,151
4,2400	0,146
4,2600	0,141
4,2800	0,138
4,3000	0,134
4,3200	0,127
4,3400	0,123
4,3600	0,118
4,3800	0,113
4,4000	0,107
4,4200	0,101
4,4400	0,094
4,4600	0,088
4,4800	0,082
4,5000	0,075
4,5200	0,069
4,5400	0,061
4,5600	0,055
4,5800	0,047
4,6000	0,041
4,6200	0,033
4,6400	0,027
4,6600	0,020
4,6800	0,014
4,7000	0,008
4,7200	0,000
4,7400	-0,005
4,7600	-0,011
4,7800	-0,017
4,8000	-0,024
4,8200	-0,028
4,8400	-0,033
4,8600	-0,038
4,8800	-0,042
4,9000	-0,046
4,9200	-0,049
4,9400	-0,052
4,9600	-0,055
4,9800	-0,057
5,0000	-0,058
5,0200	-0,060
5,0400	-0,061
5,0600	-0,061
5,0800	-0,061
5,1000	-0,061
5,1200	-0,060
5,1400	-0,058
5,1600	-0,057
5,1800	-0,055
5,2000	-0,052
5,2200	-0,049
5,2400	-0,044
5,2600	-0,041
5,2800	-0,036
5,3000	-0,031
5,3200	-0,027
5,3400	-0,022
5,3600	-0,017
5,3800	-0,011
5,4000	-0,005
5,4200	0,002
