Angular Position, 7.22
Time ( s )	Angular Position ( rad )
0,0000	0,116
0,0200	0,101
0,0400	0,086
0,0600	0,072
0,0800	0,057
0,1000	0,042
0,1200	0,027
0,1400	0,013
0,1600	-0,002
0,1800	-0,014
0,2000	-0,028
0,2200	-0,041
0,2400	-0,053
0,2600	-0,066
0,2800	-0,077
0,3000	-0,088
0,3200	-0,097
0,3400	-0,107
0,3600	-0,115
0,3800	-0,123
0,4000	-0,129
0,4200	-0,135
0,4400	-0,140
0,4600	-0,145
0,4800	-0,148
0,5000	-0,149
0,5200	-0,151
0,5400	-0,151
0,5600	-0,151
0,5800	-0,149
0,6000	-0,146
0,6200	-0,143
0,6400	-0,138
0,6600	-0,132
0,6800	-0,126
0,7000	-0,118
0,7200	-0,108
0,7400	-0,099
0,7600	-0,090
0,7800	-0,077
0,8000	-0,066
0,8200	-0,052
0,8400	-0,039
0,8600	-0,025
0,8800	-0,011
0,9000	0,005
0,9200	0,020
0,9400	0,036
0,9600	0,053
0,9800	0,069
1,0000	0,086
1,0200	0,104
1,0400	0,121
1,0600	0,138
1,0800	0,156
1,1000	0,173
1,1200	0,190
1,1400	0,206
1,1600	0,223
1,1800	0,237
1,2000	0,253
1,2200	0,269
1,2400	0,281
1,2600	0,294
1,2800	0,306
1,3000	0,319
1,3200	0,330
1,3400	0,339
1,3600	0,349
1,3800	0,357
1,4000	0,364
1,4200	0,371
1,4400	0,375
1,4600	0,380
1,4800	0,382
1,5000	0,383
1,5200	0,385
1,5400	0,385
1,5600	0,383
1,5800	0,382
1,6000	0,377
1,6200	0,372
1,6400	0,368
1,6600	0,360
1,6800	0,352
1,7000	0,342
1,7200	0,333
1,7400	0,324
1,7600	0,311
1,7800	0,298
1,8000	0,286
1,8200	0,273
1,8400	0,259
1,8600	0,243
1,8800	0,229
1,9000	0,212
1,9200	0,196
1,9400	0,179
1,9600	0,162
1,9800	0,145
2,0000	0,127
2,0200	0,110
2,0400	0,091
2,0600	0,074
2,0800	0,055
2,1000	0,036
2,1200	0,019
2,1400	0,002
2,1600	-0,016
2,1800	-0,033
2,2000	-0,049
2,2200	-0,064
2,2400	-0,079
2,2600	-0,094
2,2800	-0,108
2,3000	-0,121
2,3200	-0,134
2,3400	-0,145
2,3600	-0,154
2,3800	-0,163
2,4000	-0,171
2,4200	-0,179
2,4400	-0,185
2,4600	-0,190
2,4800	-0,193
2,5000	-0,196
2,5200	-0,196
2,5400	-0,196
2,5600	-0,196
2,5800	-0,193
2,6000	-0,188
2,6200	-0,184
2,6400	-0,178
2,6600	-0,170
2,6800	-0,160
2,7000	-0,151
2,7200	-0,140
2,7400	-0,127
2,7600	-0,115
2,7800	-0,101
2,8000	-0,085
2,8200	-0,069
2,8400	-0,052
2,8600	-0,035
2,8800	-0,017
2,9000	0,002
2,9200	0,020
2,9400	0,041
2,9600	0,060
2,9800	0,080
3,0000	0,101
3,0200	0,121
3,0400	0,141
3,0600	0,162
3,0800	0,181
3,1000	0,201
3,1200	0,220
3,1400	0,239
3,1600	0,256
3,1800	0,275
3,2000	0,292
3,2200	0,306
3,2400	0,322
3,2600	0,336
3,2800	0,350
3,3000	0,361
3,3200	0,374
3,3400	0,383
3,3600	0,393
3,3800	0,399
3,4000	0,407
3,4200	0,412
3,4400	0,415
3,4600	0,418
3,4800	0,419
3,5000	0,419
3,5200	0,419
3,5400	0,418
3,5600	0,413
3,5800	0,408
3,6000	0,402
3,6200	0,396
3,6400	0,386
3,6600	0,377
3,6800	0,368
3,7000	0,355
3,7200	0,342
3,7400	0,330
3,7600	0,314
3,7800	0,300
3,8000	0,283
3,8200	0,267
3,8400	0,250
3,8600	0,232
3,8800	0,214
3,9000	0,195
3,9200	0,176
3,9400	0,157
3,9600	0,137
3,9800	0,118
4,0000	0,097
4,0200	0,079
4,0400	0,058
4,0600	0,038
4,0800	0,019
4,1000	0,000
4,1200	-0,019
4,1400	-0,038
4,1600	-0,055
4,1800	-0,072
4,2000	-0,090
4,2200	-0,104
4,2400	-0,119
4,2600	-0,134
4,2800	-0,146
4,3000	-0,159
4,3200	-0,170
4,3400	-0,179
4,3600	-0,187
4,3800	-0,195
4,4000	-0,201
4,4200	-0,206
4,4400	-0,209
4,4600	-0,210
4,4800	-0,212
4,5000	-0,212
4,5200	-0,210
4,5400	-0,207
4,5600	-0,203
4,5800	-0,196
4,6000	-0,190
4,6200	-0,181
4,6400	-0,171
4,6600	-0,160
4,6800	-0,149
4,7000	-0,137
4,7200	-0,123
4,7400	-0,108
4,7600	-0,091
4,7800	-0,075
4,8000	-0,058
4,8200	-0,039
4,8400	-0,020
4,8600	-0,002
4,8800	0,017
4,9000	0,038
4,9200	0,058
4,9400	0,079
4,9600	0,099
