Angular Position, 10.56
Time ( s )	Angular Position ( rad )
0,0000	2,161
0,0200	2,231
0,0400	2,254
0,0600	2,216
0,0800	2,146
0,1000	2,061
0,1200	1,960
0,1400	1,849
0,1600	1,723
0,1800	1,587
0,2000	1,440
0,2200	1,283
0,2400	1,115
0,2600	0,941
0,2800	0,762
0,3000	0,573
0,3200	0,382
0,3400	0,185
0,3600	-0,013
0,3800	-0,212
0,4000	-0,413
0,4200	-0,614
0,4400	-0,814
0,4600	-1,010
0,4800	-1,205
0,5000	-1,393
0,5200	-1,577
0,5400	-1,755
0,5600	-1,923
0,5800	-2,083
0,6000	-2,232
0,6200	-2,370
0,6400	-2,498
0,6600	-2,612
0,6800	-2,713
0,7000	-2,796
0,7200	-2,837
0,7400	-2,824
0,7600	-2,763
0,7800	-2,673
0,8000	-2,570
0,8200	-2,454
0,8400	-2,326
0,8600	-2,187
0,8800	-2,036
0,9000	-1,876
0,9200	-1,707
0,9400	-1,532
0,9600	-1,348
0,9800	-1,159
1,0000	-0,964
1,0200	-0,765
1,0400	-0,565
1,0600	-0,363
1,0800	-0,160
1,1000	0,041
1,1200	0,242
1,1400	0,440
1,1600	0,633
1,1800	0,822
1,2000	1,004
1,2200	1,178
1,2400	1,345
1,2600	1,502
1,2800	1,649
1,3000	1,784
1,3200	1,907
1,3400	2,018
1,3600	2,116
1,3800	2,198
1,4000	2,251
1,4200	2,243
1,4400	2,187
1,4600	2,106
1,4800	2,014
1,5000	1,907
1,5200	1,788
1,5400	1,656
1,5600	1,514
1,5800	1,360
1,6000	1,199
1,6200	1,027
1,6400	0,850
1,6600	0,664
1,6800	0,474
1,7000	0,280
1,7200	0,083
1,7400	-0,118
1,7600	-0,319
1,7800	-0,518
1,8000	-0,719
1,8200	-0,919
1,8400	-1,114
1,8600	-1,305
1,8800	-1,492
1,9000	-1,671
1,9200	-1,844
1,9400	-2,007
1,9600	-2,161
1,9800	-2,306
2,0000	-2,438
2,0200	-2,559
2,0400	-2,667
2,0600	-2,760
2,0800	-2,824
2,1000	-2,837
2,1200	-2,798
2,1400	-2,717
2,1600	-2,620
2,1800	-2,510
2,2000	-2,388
2,2200	-2,254
2,2400	-2,110
2,2600	-1,954
2,2800	-1,789
2,3000	-1,616
2,3200	-1,436
2,3400	-1,250
2,3600	-1,059
2,3800	-0,862
2,4000	-0,663
2,4200	-0,460
2,4400	-0,258
2,4600	-0,055
2,4800	0,146
2,5000	0,344
2,5200	0,540
2,5400	0,730
2,5600	0,917
2,5800	1,095
2,6000	1,266
2,6200	1,428
2,6400	1,580
2,6600	1,722
2,6800	1,852
2,7000	1,970
2,7200	2,073
2,7400	2,163
2,7600	2,234
2,7800	2,256
2,8000	2,216
2,8200	2,144
2,8400	2,056
2,8600	1,954
2,8800	1,838
2,9000	1,712
2,9200	1,572
2,9400	1,423
2,9600	1,264
2,9800	1,096
3,0000	0,919
3,0200	0,737
3,0400	0,548
3,0600	0,355
3,0800	0,157
3,1000	-0,042
3,1200	-0,243
3,1400	-0,446
3,1600	-0,647
3,1800	-0,847
3,2000	-1,045
3,2200	-1,239
3,2400	-1,428
3,2600	-1,612
3,2800	-1,788
3,3000	-1,954
3,3200	-2,113
3,3400	-2,260
3,3600	-2,397
3,3800	-2,523
3,4000	-2,634
3,4200	-2,735
3,4400	-2,810
3,4600	-2,838
3,4800	-2,815
3,5000	-2,746
3,5200	-2,653
3,5400	-2,545
3,5600	-2,425
3,5800	-2,295
3,6000	-2,152
3,6200	-2,000
3,6400	-1,838
3,6600	-1,665
3,6800	-1,486
3,7000	-1,302
3,7200	-1,111
3,7400	-0,914
3,7600	-0,715
3,7800	-0,512
3,8000	-0,309
3,8200	-0,105
3,8400	0,096
3,8600	0,297
3,8800	0,493
3,9000	0,686
3,9200	0,875
3,9400	1,056
3,9600	1,228
3,9800	1,395
4,0000	1,549
4,0200	1,695
4,0400	1,830
4,0600	1,951
4,0800	2,058
4,1000	2,154
4,1200	2,231
4,1400	2,260
4,1600	2,229
4,1800	2,160
4,2000	2,073
4,2200	1,973
4,2400	1,860
4,2600	1,733
4,2800	1,596
4,3000	1,447
4,3200	1,288
4,3400	1,120
4,3600	0,944
4,3800	0,762
4,4000	0,573
4,4200	0,380
4,4400	0,184
4,4600	-0,016
4,4800	-0,218
4,5000	-0,421
4,5200	-0,624
4,5400	-0,825
4,5600	-1,023
4,5800	-1,217
4,6000	-1,407
4,6200	-1,593
4,6400	-1,770
4,6600	-1,940
4,6800	-2,099
4,7000	-2,248
4,7200	-2,388
4,7400	-2,515
4,7600	-2,630
4,7800	-2,730
4,8000	-2,809
4,8200	-2,840
4,8400	-2,818
4,8600	-2,750
4,8800	-2,656
4,9000	-2,548
4,9200	-2,430
4,9400	-2,298
4,9600	-2,157
4,9800	-2,003
5,0000	-1,839
5,0200	-1,668
5,0400	-1,491
5,0600	-1,304
5,0800	-1,112
5,1000	-0,916
5,1200	-0,718
5,1400	-0,515
5,1600	-0,311
