Angular Position, Run #4
Time ( s )	Angular Position ( rad )
0,0000	-0,886
0,0200	-0,861
0,0400	-0,829
0,0600	-0,795
0,0800	-0,757
0,1000	-0,715
0,1200	-0,668
0,1400	-0,619
0,1600	-0,567
0,1800	-0,511
0,2000	-0,454
0,2200	-0,394
0,2400	-0,333
0,2600	-0,270
0,2800	-0,207
0,3000	-0,143
0,3200	-0,079
0,3400	-0,014
0,3600	0,050
0,3800	0,113
0,4000	0,174
0,4200	0,234
0,4400	0,294
0,4600	0,350
0,4800	0,404
0,5000	0,454
0,5200	0,503
0,5400	0,547
0,5600	0,589
0,5800	0,627
0,6000	0,661
0,6200	0,691
0,6400	0,718
0,6600	0,740
0,6800	0,757
0,7000	0,771
0,7200	0,779
0,7400	0,784
0,7600	0,785
0,7800	0,781
0,8000	0,771
0,8200	0,759
0,8400	0,741
0,8600	0,721
0,8800	0,697
0,9000	0,668
0,9200	0,636
0,9400	0,603
0,9600	0,565
0,9800	0,526
1,0000	0,482
1,0200	0,438
1,0400	0,391
1,0600	0,342
1,0800	0,292
1,1000	0,240
1,1200	0,188
1,1400	0,137
1,1600	0,083
1,1800	0,030
1,2000	-0,022
1,2200	-0,074
1,2400	-0,126
1,2600	-0,176
1,2800	-0,225
1,3000	-0,272
1,3200	-0,316
1,3400	-0,360
1,3600	-0,401
1,3800	-0,438
1,4000	-0,474
1,4200	-0,507
1,4400	-0,536
1,4600	-0,562
1,4800	-0,584
1,5000	-0,603
1,5200	-0,619
1,5400	-0,631
1,5600	-0,639
1,5800	-0,642
1,6000	-0,644
1,6200	-0,641
1,6400	-0,635
1,6600	-0,624
1,6800	-0,611
1,7000	-0,594
1,7200	-0,573
1,7400	-0,551
1,7600	-0,525
1,7800	-0,496
1,8000	-0,465
1,8200	-0,432
1,8400	-0,396
1,8600	-0,358
1,8800	-0,320
1,9000	-0,278
1,9200	-0,237
1,9400	-0,195
1,9600	-0,151
1,9800	-0,107
2,0000	-0,063
2,0200	-0,019
2,0400	0,025
2,0600	0,069
2,0800	0,112
2,1000	0,152
2,1200	0,193
2,1400	0,231
2,1600	0,269
2,1800	0,302
2,2000	0,335
2,2200	0,366
2,2400	0,394
2,2600	0,419
2,2800	0,443
2,3000	0,463
2,3200	0,482
2,3400	0,496
2,3600	0,509
2,3800	0,517
2,4000	0,523
2,4200	0,526
2,4400	0,528
2,4600	0,525
2,4800	0,520
2,5000	0,511
2,5200	0,500
2,5400	0,485
2,5600	0,470
2,5800	0,452
2,6000	0,432
2,6200	0,408
2,6400	0,383
2,6600	0,358
2,6800	0,330
2,7000	0,300
2,7200	0,270
2,7400	0,237
2,7600	0,206
2,7800	0,171
2,8000	0,137
2,8200	0,102
2,8400	0,068
2,8600	0,031
2,8800	-0,002
2,9000	-0,038
2,9200	-0,071
2,9400	-0,104
2,9600	-0,137
2,9800	-0,168
3,0000	-0,198
3,0200	-0,226
3,0400	-0,253
3,0600	-0,280
3,0800	-0,303
3,1000	-0,327
3,1200	-0,346
3,1400	-0,364
3,1600	-0,379
3,1800	-0,393
3,2000	-0,404
3,2200	-0,413
3,2400	-0,419
3,2600	-0,423
3,2800	-0,424
3,3000	-0,424
3,3200	-0,421
3,3400	-0,415
3,3600	-0,407
3,3800	-0,397
3,4000	-0,385
3,4200	-0,371
3,4400	-0,353
3,4600	-0,336
3,4800	-0,316
3,5000	-0,295
3,5200	-0,272
3,5400	-0,248
3,5600	-0,221
3,5800	-0,196
3,6000	-0,170
3,6200	-0,141
3,6400	-0,113
3,6600	-0,083
3,6800	-0,055
3,7000	-0,027
3,7200	0,003
3,7400	0,031
3,7600	0,058
3,7800	0,086
3,8000	0,112
3,8200	0,137
3,8400	0,162
3,8600	0,184
3,8800	0,206
3,9000	0,226
3,9200	0,245
3,9400	0,262
3,9600	0,278
3,9800	0,291
4,0000	0,303
4,0200	0,313
4,0400	0,320
4,0600	0,327
4,0800	0,331
4,1000	0,333
4,1200	0,335
4,1400	0,333
4,1600	0,331
4,1800	0,325
4,2000	0,319
4,2200	0,311
4,2400	0,302
4,2600	0,291
4,2800	0,278
4,3000	0,264
4,3200	0,250
4,3400	0,232
4,3600	0,215
4,3800	0,198
4,4000	0,179
4,4200	0,159
4,4400	0,138
4,4600	0,119
4,4800	0,099
4,5000	0,077
4,5200	0,055
4,5400	0,035
4,5600	0,013
4,5800	-0,008
4,6000	-0,030
4,6200	-0,050
4,6400	-0,069
4,6600	-0,088
4,6800	-0,107
4,7000	-0,126
4,7200	-0,141
4,7400	-0,157
4,7600	-0,173
4,7800	-0,187
4,8000	-0,199
4,8200	-0,210
4,8400	-0,220
4,8600	-0,229
4,8800	-0,237
4,9000	-0,242
4,9200	-0,247
4,9400	-0,250
4,9600	-0,251
4,9800	-0,251
5,0000	-0,251
5,0200	-0,248
5,0400	-0,245
5,0600	-0,239
5,0800	-0,232
5,1000	-0,225
5,1200	-0,215
5,1400	-0,206
5,1600	-0,195
5,1800	-0,182
5,2000	-0,170
5,2200	-0,156
5,2400	-0,140
5,2600	-0,126
5,2800	-0,108
5,3000	-0,094
5,3200	-0,077
5,3400	-0,060
5,3600	-0,044
5,3800	-0,027
5,4000	-0,009
5,4200	0,006
5,4400	0,024
5,4600	0,039
5,4800	0,055
5,5000	0,069
5,5200	0,085
5,5400	0,099
5,5600	0,112
5,5800	0,124
5,6000	0,134
5,6200	0,145
5,6400	0,154
5,6600	0,162
5,6800	0,170
5,7000	0,176
5,7200	0,181
5,7400	0,184
5,7600	0,187
5,7800	0,188
