Angular Position, Run #5
Time ( s )	Angular Position ( rad )
0,0000	-0,815
0,0200	-0,784
0,0400	-0,748
0,0600	-0,708
0,0800	-0,666
0,1000	-0,620
0,1200	-0,570
0,1400	-0,518
0,1600	-0,465
0,1800	-0,408
0,2000	-0,349
0,2200	-0,289
0,2400	-0,229
0,2600	-0,168
0,2800	-0,107
0,3000	-0,044
0,3200	0,017
0,3400	0,079
0,3600	0,138
0,3800	0,196
0,4000	0,253
0,4200	0,308
0,4400	0,360
0,4600	0,410
0,4800	0,459
0,5000	0,503
0,5200	0,543
0,5400	0,583
0,5600	0,616
0,5800	0,647
0,6000	0,674
0,6200	0,697
0,6400	0,716
0,6600	0,730
0,6800	0,740
0,7000	0,746
0,7200	0,748
0,7400	0,746
0,7600	0,740
0,7800	0,729
0,8000	0,716
0,8200	0,697
0,8400	0,675
0,8600	0,650
0,8800	0,622
0,9000	0,591
0,9200	0,556
0,9400	0,520
0,9600	0,481
0,9800	0,438
1,0000	0,394
1,0200	0,349
1,0400	0,302
1,0600	0,253
1,0800	0,204
1,1000	0,156
1,1200	0,105
1,1400	0,055
1,1600	0,005
1,1800	-0,046
1,2000	-0,096
1,2200	-0,145
1,2400	-0,190
1,2600	-0,236
1,2800	-0,280
1,3000	-0,322
1,3200	-0,363
1,3400	-0,401
1,3600	-0,435
1,3800	-0,467
1,4000	-0,496
1,4200	-0,523
1,4400	-0,547
1,4600	-0,565
1,4800	-0,583
1,5000	-0,595
1,5200	-0,605
1,5400	-0,609
1,5600	-0,611
1,5800	-0,611
1,6000	-0,606
1,6200	-0,598
1,6400	-0,587
1,6600	-0,572
1,6800	-0,554
1,7000	-0,534
1,7200	-0,511
1,7400	-0,485
1,7600	-0,457
1,7800	-0,426
1,8000	-0,393
1,8200	-0,358
1,8400	-0,322
1,8600	-0,283
1,8800	-0,245
1,9000	-0,204
1,9200	-0,163
1,9400	-0,121
1,9600	-0,080
1,9800	-0,038
2,0000	0,005
2,0200	0,046
2,0400	0,086
2,0600	0,126
2,0800	0,163
2,1000	0,201
2,1200	0,237
2,1400	0,272
2,1600	0,303
2,1800	0,333
2,2000	0,363
2,2200	0,388
2,2400	0,412
2,2600	0,434
2,2800	0,451
2,3000	0,467
2,3200	0,481
2,3400	0,490
2,3600	0,498
2,3800	0,503
2,4000	0,504
2,4200	0,504
2,4400	0,501
2,4600	0,495
2,4800	0,485
2,5000	0,474
2,5200	0,460
2,5400	0,445
2,5600	0,426
2,5800	0,404
2,6000	0,382
2,6200	0,358
2,6400	0,331
2,6600	0,303
2,6800	0,275
2,7000	0,245
2,7200	0,214
2,7400	0,182
2,7600	0,149
2,7800	0,118
2,8000	0,083
2,8200	0,050
2,8400	0,017
2,8600	-0,017
2,8800	-0,050
2,9000	-0,082
2,9200	-0,113
2,9400	-0,145
2,9600	-0,173
2,9800	-0,201
3,0000	-0,228
3,0200	-0,253
3,0400	-0,276
3,0600	-0,300
3,0800	-0,320
3,1000	-0,338
3,1200	-0,353
3,1400	-0,368
3,1600	-0,380
3,1800	-0,390
3,2000	-0,396
3,2200	-0,402
3,2400	-0,404
3,2600	-0,404
3,2800	-0,404
3,3000	-0,399
3,3200	-0,393
3,3400	-0,383
3,3600	-0,374
3,3800	-0,361
3,4000	-0,346
3,4200	-0,330
3,4400	-0,313
3,4600	-0,292
3,4800	-0,272
3,5000	-0,248
3,5200	-0,226
3,5400	-0,201
3,5600	-0,176
3,5800	-0,149
3,6000	-0,123
3,6200	-0,094
3,6400	-0,068
3,6600	-0,039
3,6800	-0,013
3,7000	0,014
3,7200	0,042
3,7400	0,068
3,7600	0,094
3,7800	0,118
3,8000	0,143
3,8200	0,165
3,8400	0,187
3,8600	0,206
3,8800	0,225
3,9000	0,242
3,9200	0,258
3,9400	0,270
3,9600	0,283
3,9800	0,294
4,0000	0,302
4,0200	0,308
4,0400	0,314
4,0600	0,317
4,0800	0,319
4,1000	0,319
4,1200	0,316
4,1400	0,313
4,1600	0,306
4,1800	0,300
4,2000	0,291
4,2200	0,281
4,2400	0,270
4,2600	0,258
4,2800	0,245
4,3000	0,229
4,3200	0,214
4,3400	0,196
4,3600	0,181
4,3800	0,162
4,4000	0,143
4,4200	0,124
4,4400	0,104
4,4600	0,083
4,4800	0,063
4,5000	0,044
4,5200	0,024
4,5400	0,003
4,5600	-0,017
4,5800	-0,038
4,6000	-0,057
4,6200	-0,075
4,6400	-0,094
4,6600	-0,112
4,6800	-0,127
4,7000	-0,143
4,7200	-0,157
4,7400	-0,171
4,7600	-0,184
4,7800	-0,196
4,8000	-0,206
4,8200	-0,215
4,8400	-0,223
4,8600	-0,229
4,8800	-0,234
4,9000	-0,237
4,9200	-0,240
4,9400	-0,240
4,9600	-0,240
4,9800	-0,239
5,0000	-0,236
5,0200	-0,231
5,0400	-0,226
5,0600	-0,218
5,0800	-0,210
5,1000	-0,201
5,1200	-0,190
5,1400	-0,179
5,1600	-0,168
5,1800	-0,156
5,2000	-0,141
5,2200	-0,127
5,2400	-0,113
5,2600	-0,096
5,2800	-0,082
5,3000	-0,064
5,3200	-0,049
5,3400	-0,031
5,3600	-0,016
5,3800	0,000
5,4000	0,017
5,4200	0,031
5,4400	0,047
5,4600	0,063
5,4800	0,075
5,5000	0,090
5,5200	0,104
5,5400	0,115
5,5600	0,127
5,5800	0,137
5,6000	0,146
5,6200	0,156
5,6400	0,163
5,6600	0,170
5,6800	0,174
5,7000	0,178
5,7200	0,181
5,7400	0,182
5,7600	0,182
5,7800	0,182
5,8000	0,182
5,8200	0,181
5,8400	0,176
5,8600	0,173
5,8800	0,168
5,9000	0,162
5,9200	0,156
5,9400	0,149
5,9600	0,141
5,9800	0,132
6,0000	0,124
6,0200	0,115
6,0400	0,105
6,0600	0,094
6,0800	0,085
6,1000	0,074
6,1200	0,063
6,1400	0,050
6,1600	0,039
6,1800	0,028
6,2000	0,017
6,2200	0,006
6,2400	-0,006
6,2600	-0,017
6,2800	-0,027
6,3000	-0,038
6,3200	-0,049
6,3400	-0,058
6,3600	-0,068
6,3800	-0,075
6,4000	-0,083
6,4200	-0,093
6,4400	-0,099
6,4600	-0,105
6,4800	-0,112
6,5000	-0,116
6,5200	-0,119
6,5400	-0,124
6,5600	-0,126
6,5800	-0,127
6,6000	-0,130
6,6200	-0,130
6,6400	-0,130
6,6600	-0,130
6,6800	-0,127
6,7000	-0,126
6,7200	-0,123
6,7400	-0,119
6,7600	-0,113
6,7800	-0,108
6,8000	-0,104
6,8200	-0,097
6,8400	-0,091
6,8600	-0,083
6,8800	-0,077
6,9000	-0,069
6,9200	-0,061
6,9400	-0,052
6,9600	-0,044
6,9800	-0,035
7,0000	-0,027
7,0200	-0,019
7,0400	-0,009
7,0600	0,000
7,0800	0,008
7,1000	0,017
7,1200	0,025
7,1400	0,031
7,1600	0,039
7,1800	0,047
7,2000	0,053
7,2200	0,060
7,2400	0,066
7,2600	0,072
7,2800	0,075
7,3000	0,082
7,3200	0,085
7,3400	0,088
7,3600	0,091
7,3800	0,093
7,4000	0,094
7,4200	0,096
7,4400	0,096
7,4600	0,096
7,4800	0,096
7,5000	0,094
7,5200	0,093
7,5400	0,091
7,5600	0,088
7,5800	0,086
7,6000	0,082
7,6200	0,079
7,6400	0,074
7,6600	0,069
7,6800	0,064
7,7000	0,061
7,7200	0,055
7,7400	0,050
7,7600	0,044
7,7800	0,038
7,8000	0,031
7,8200	0,025
7,8400	0,020
7,8600	0,014
7,8800	0,008
7,9000	0,002
7,9200	-0,005
7,9400	-0,009
7,9600	-0,016
7,9800	-0,020
8,0000	-0,027
8,0200	-0,031
8,0400	-0,036
8,0600	-0,041
8,0800	-0,046
8,1000	-0,049
8,1200	-0,052
8,1400	-0,055
8,1600	-0,058
8,1800	-0,061
8,2000	-0,063
8,2200	-0,064
8,2400	-0,064
8,2600	-0,066
8,2800	-0,066
8,3000	-0,066
8,3200	-0,066
8,3400	-0,064
8,3600	-0,064
8,3800	-0,063
8,4000	-0,061
8,4200	-0,058
8,4400	-0,057
8,4600	-0,053
8,4800	-0,050
8,5000	-0,049
8,5200	-0,044
8,5400	-0,041
8,5600	-0,038
8,5800	-0,033
8,6000	-0,030
8,6200	-0,027
8,6400	-0,022
8,6600	-0,019
8,6800	-0,014
8,7000	-0,011
8,7200	-0,006
8,7400	-0,002
8,7600	0,002
8,7800	0,005
8,8000	0,008
8,8200	0,013
8,8400	0,016
8,8600	0,019
8,8800	0,022
8,9000	0,024
8,9200	0,027
8,9400	0,030
8,9600	0,031
8,9800	0,033
9,0000	0,035
9,0200	0,036
9,0400	0,036
9,0600	0,038
9,0800	0,038
9,1000	0,038
9,1200	0,038
9,1400	0,038
9,1600	0,038
9,1800	0,038
9,2000	0,038
9,2200	0,036
9,2400	0,035
9,2600	0,033
9,2800	0,031
9,3000	0,031
9,3200	0,030
9,3400	0,027
9,3600	0,025
9,3800	0,024
9,4000	0,022
9,4200	0,019
9,4400	0,017
9,4600	0,016
9,4800	0,013
9,5000	0,011
9,5200	0,008
9,5400	0,006
9,5600	0,005
9,5800	0,002
9,6000	0,000
9,6200	-0,002
9,6400	-0,005
9,6600	-0,006
9,6800	-0,008
9,7000	-0,009
9,7200	-0,011
9,7400	-0,013
9,7600	-0,014
9,7800	-0,016
9,8000	-0,017
9,8200	-0,017
9,8400	-0,019
9,8600	-0,019
9,8800	-0,019
9,9000	-0,020
9,9200	-0,020
9,9400	-0,020
9,9600	-0,020
9,9800	-0,020
10,0000	-0,020
10,0200	-0,020
10,0400	-0,020
10,0600	-0,019
10,0800	-0,019
10,1000	-0,019
10,1200	-0,017
10,1400	-0,017
10,1600	-0,016
10,1800	-0,016
10,2000	-0,014
10,2200	-0,014
10,2400	-0,013
10,2600	-0,013
10,2800	-0,011
10,3000	-0,009
10,3200	-0,009
10,3400	-0,008
10,3600	-0,008
10,3800	-0,006
10,4000	-0,006
10,4200	-0,005
10,4400	-0,005
10,4600	-0,003
10,4800	-0,003
10,5000	-0,002
