Angular Position, Run #1
Time ( s )	Angular Position ( rad )
0,0000	-0,847
0,0200	-0,818
0,0400	-0,787
0,0600	-0,751
0,0800	-0,710
0,1000	-0,666
0,1200	-0,620
0,1400	-0,570
0,1600	-0,517
0,1800	-0,460
0,2000	-0,404
0,2200	-0,344
0,2400	-0,283
0,2600	-0,220
0,2800	-0,157
0,3000	-0,093
0,3200	-0,028
0,3400	0,036
0,3600	0,099
0,3800	0,162
0,4000	0,221
0,4200	0,281
0,4400	0,339
0,4600	0,394
0,4800	0,446
0,5000	0,496
0,5200	0,545
0,5400	0,589
0,5600	0,628
0,5800	0,664
0,6000	0,697
0,6200	0,726
0,6400	0,751
0,6600	0,771
0,6800	0,785
0,7000	0,798
0,7200	0,804
0,7400	0,806
0,7600	0,804
0,7800	0,796
0,8000	0,785
0,8200	0,771
0,8400	0,751
0,8600	0,727
0,8800	0,699
0,9000	0,669
0,9200	0,635
0,9400	0,597
0,9600	0,556
0,9800	0,514
1,0000	0,468
1,0200	0,419
1,0400	0,369
1,0600	0,317
1,0800	0,264
1,1000	0,210
1,1200	0,156
1,1400	0,099
1,1600	0,044
1,1800	-0,013
1,2000	-0,068
1,2200	-0,121
1,2400	-0,176
1,2600	-0,228
1,2800	-0,278
1,3000	-0,327
1,3200	-0,374
1,3400	-0,418
1,3600	-0,460
1,3800	-0,500
1,4000	-0,536
1,4200	-0,569
1,4400	-0,598
1,4600	-0,624
1,4800	-0,646
1,5000	-0,664
1,5200	-0,679
1,5400	-0,688
1,5600	-0,694
1,5800	-0,697
1,6000	-0,696
1,6200	-0,690
1,6400	-0,680
1,6600	-0,666
1,6800	-0,649
1,7000	-0,630
1,7200	-0,605
1,7400	-0,578
1,7600	-0,548
1,7800	-0,515
1,8000	-0,479
1,8200	-0,441
1,8400	-0,401
1,8600	-0,358
1,8800	-0,314
1,9000	-0,269
1,9200	-0,221
1,9400	-0,174
1,9600	-0,126
1,9800	-0,075
2,0000	-0,027
