Angular Position, Run #2
Time ( s )	Angular Position ( rad )
0,0000	-0,751
0,0200	-0,712
0,0400	-0,668
0,0600	-0,622
0,0800	-0,572
0,1000	-0,520
0,1200	-0,465
0,1400	-0,408
0,1600	-0,349
0,1800	-0,289
0,2000	-0,228
0,2200	-0,167
0,2400	-0,104
0,2600	-0,041
0,2800	0,020
0,3000	0,082
0,3200	0,141
0,3400	0,201
0,3600	0,258
0,3800	0,313
0,4000	0,366
0,4200	0,416
0,4400	0,465
0,4600	0,509
0,4800	0,551
0,5000	0,589
0,5200	0,624
0,5400	0,653
0,5600	0,682
0,5800	0,704
0,6000	0,723
0,6200	0,738
0,6400	0,748
0,6600	0,754
0,6800	0,757
0,7000	0,754
0,7200	0,748
0,7400	0,738
0,7600	0,723
0,7800	0,705
0,8000	0,683
0,8200	0,658
0,8400	0,628
0,8600	0,597
0,8800	0,562
0,9000	0,526
0,9200	0,485
0,9400	0,445
0,9600	0,401
0,9800	0,353
1,0000	0,306
1,0200	0,258
1,0400	0,207
1,0600	0,157
1,0800	0,107
1,1000	0,057
1,1200	0,006
1,1400	-0,044
1,1600	-0,094
1,1800	-0,143
1,2000	-0,190
1,2200	-0,236
1,2400	-0,280
1,2600	-0,322
1,2800	-0,363
1,3000	-0,401
1,3200	-0,435
1,3400	-0,468
1,3600	-0,498
1,3800	-0,525
1,4000	-0,548
1,4200	-0,567
1,4400	-0,584
1,4600	-0,598
1,4800	-0,608
1,5000	-0,614
1,5200	-0,616
1,5400	-0,616
1,5600	-0,611
1,5800	-0,603
1,6000	-0,592
1,6200	-0,578
1,6400	-0,561
1,6600	-0,540
1,6800	-0,517
1,7000	-0,492
1,7200	-0,463
1,7400	-0,434
1,7600	-0,399
1,7800	-0,364
1,8000	-0,328
1,8200	-0,291
1,8400	-0,251
1,8600	-0,210
1,8800	-0,170
1,9000	-0,129
1,9200	-0,086
1,9400	-0,044
1,9600	-0,003
1,9800	0,038
2,0000	0,079
2,0200	0,118
2,0400	0,157
2,0600	0,195
2,0800	0,231
2,1000	0,264
2,1200	0,297
2,1400	0,327
2,1600	0,355
2,1800	0,382
2,2000	0,404
2,2200	0,426
2,2400	0,445
2,2600	0,459
2,2800	0,473
2,3000	0,482
2,3200	0,490
2,3400	0,495
2,3600	0,496
2,3800	0,496
2,4000	0,493
2,4200	0,487
2,4400	0,478
2,4600	0,467
2,4800	0,452
2,5000	0,437
2,5200	0,419
2,5400	0,399
2,5600	0,377
2,5800	0,353
2,6000	0,328
2,6200	0,302
2,6400	0,273
2,6600	0,243
2,6800	0,214
2,7000	0,182
2,7200	0,151
2,7400	0,119
2,7600	0,086
2,7800	0,055
2,8000	0,022
2,8200	-0,011
2,8400	-0,042
2,8600	-0,074
2,8800	-0,105
2,9000	-0,134
2,9200	-0,163
2,9400	-0,190
2,9600	-0,217
2,9800	-0,240
3,0000	-0,264
3,0200	-0,286
3,0400	-0,306
3,0600	-0,324
3,0800	-0,339
3,1000	-0,353
3,1200	-0,364
3,1400	-0,374
3,1600	-0,382
3,1800	-0,386
3,2000	-0,390
3,2200	-0,390
3,2400	-0,390
3,2600	-0,385
3,2800	-0,380
3,3000	-0,372
3,3200	-0,363
3,3400	-0,350
3,3600	-0,338
3,3800	-0,322
3,4000	-0,305
3,4200	-0,286
3,4400	-0,265
3,4600	-0,245
3,4800	-0,221
3,5000	-0,198
3,5200	-0,174
3,5400	-0,149
3,5600	-0,123
3,5800	-0,097
3,6000	-0,071
3,6200	-0,044
3,6400	-0,019
3,6600	0,008
3,6800	0,035
3,7000	0,060
3,7200	0,083
3,7400	0,107
3,7600	0,130
3,7800	0,152
3,8000	0,174
3,8200	0,193
3,8400	0,212
3,8600	0,229
3,8800	0,245
3,9000	0,258
3,9200	0,270
3,9400	0,281
3,9600	0,289
3,9800	0,295
4,0000	0,302
4,0200	0,305
4,0400	0,306
4,0600	0,306
4,0800	0,306
4,1000	0,302
4,1200	0,297
4,1400	0,291
4,1600	0,283
4,1800	0,273
4,2000	0,264
4,2200	0,251
4,2400	0,239
4,2600	0,225
4,2800	0,209
4,3000	0,193
4,3200	0,176
4,3400	0,159
4,3600	0,141
4,3800	0,123
4,4000	0,104
4,4200	0,085
4,4400	0,066
4,4600	0,046
4,4800	0,027
4,5000	0,006
4,5200	-0,013
4,5400	-0,031
4,5600	-0,049
4,5800	-0,066
4,6000	-0,083
4,6200	-0,101
4,6400	-0,116
4,6600	-0,132
4,6800	-0,145
4,7000	-0,159
4,7200	-0,170
4,7400	-0,182
4,7600	-0,190
4,7800	-0,199
4,8000	-0,207
4,8200	-0,214
4,8400	-0,218
4,8600	-0,221
4,8800	-0,223
4,9000	-0,225
4,9200	-0,225
4,9400	-0,223
4,9600	-0,220
4,9800	-0,215
5,0000	-0,210
5,0200	-0,204
5,0400	-0,196
5,0600	-0,188
5,0800	-0,179
5,1000	-0,170
5,1200	-0,157
5,1400	-0,146
5,1600	-0,134
5,1800	-0,119
5,2000	-0,107
5,2200	-0,093
5,2400	-0,077
5,2600	-0,063
5,2800	-0,049
5,3000	-0,033
5,3200	-0,019
5,3400	-0,003
5,3600	0,011
5,3800	0,025
5,4000	0,039
5,4200	0,053
5,4400	0,068
5,4600	0,080
5,4800	0,091
5,5000	0,102
5,5200	0,113
5,5400	0,123
5,5600	0,130
5,5800	0,138
5,6000	0,145
5,6200	0,151
5,6400	0,157
5,6600	0,160
5,6800	0,163
5,7000	0,165
5,7200	0,165
5,7400	0,165
5,7600	0,165
5,7800	0,163
5,8000	0,160
5,8200	0,157
5,8400	0,152
5,8600	0,148
5,8800	0,143
5,9000	0,137
5,9200	0,129
5,9400	0,121
5,9600	0,113
5,9800	0,105
6,0000	0,097
6,0200	0,088
6,0400	0,079
6,0600	0,069
6,0800	0,058
6,1000	0,049
6,1200	0,038
6,1400	0,028
6,1600	0,019
6,1800	0,008
6,2000	-0,002
6,2200	-0,013
6,2400	-0,020
6,2600	-0,031
6,2800	-0,039
6,3000	-0,049
6,3200	-0,057
6,3400	-0,063
6,3600	-0,071
6,3800	-0,077
6,4000	-0,083
6,4200	-0,088
6,4400	-0,094
6,4600	-0,097
6,4800	-0,101
6,5000	-0,104
6,5200	-0,107
6,5400	-0,107
6,5600	-0,108
6,5800	-0,108
