Angular Position, Run #5
Time ( s )	Angular Position ( rad )
0,0000	-0,798
0,0200	-0,765
0,0400	-0,727
0,0600	-0,686
0,0800	-0,642
0,1000	-0,595
0,1200	-0,547
0,1400	-0,493
0,1600	-0,440
0,1800	-0,383
0,2000	-0,327
0,2200	-0,267
0,2400	-0,209
0,2600	-0,149
0,2800	-0,090
0,3000	-0,030
0,3200	0,028
0,3400	0,085
0,3600	0,141
0,3800	0,196
0,4000	0,250
0,4200	0,300
0,4400	0,349
0,4600	0,394
0,4800	0,437
0,5000	0,478
0,5200	0,515
0,5400	0,548
0,5600	0,580
0,5800	0,605
0,6000	0,628
0,6200	0,647
0,6400	0,663
0,6600	0,674
0,6800	0,682
0,7000	0,685
0,7200	0,685
0,7400	0,680
0,7600	0,672
0,7800	0,661
0,8000	0,646
0,8200	0,627
0,8400	0,606
0,8600	0,581
0,8800	0,554
0,9000	0,525
0,9200	0,492
0,9400	0,457
0,9600	0,421
0,9800	0,383
1,0000	0,342
1,0200	0,302
1,0400	0,259
1,0600	0,215
1,0800	0,171
1,1000	0,127
1,1200	0,083
1,1400	0,038
1,1600	-0,006
1,1800	-0,050
1,2000	-0,093
1,2200	-0,135
1,2400	-0,174
1,2600	-0,214
1,2800	-0,251
1,3000	-0,287
1,3200	-0,320
1,3400	-0,352
1,3600	-0,380
1,3800	-0,407
1,4000	-0,432
1,4200	-0,452
1,4400	-0,471
1,4600	-0,487
1,4800	-0,500
1,5000	-0,509
1,5200	-0,515
1,5400	-0,518
1,5600	-0,520
1,5800	-0,518
1,6000	-0,512
1,6200	-0,504
1,6400	-0,493
1,6600	-0,481
1,6800	-0,463
1,7000	-0,446
1,7200	-0,426
1,7400	-0,404
1,7600	-0,379
1,7800	-0,352
1,8000	-0,324
1,8200	-0,295
1,8400	-0,264
1,8600	-0,232
1,8800	-0,199
1,9000	-0,167
1,9200	-0,134
1,9400	-0,099
1,9600	-0,066
1,9800	-0,031
2,0000	0,003
2,0200	0,035
2,0400	0,068
2,0600	0,099
2,0800	0,129
2,1000	0,159
2,1200	0,185
2,1400	0,212
2,1600	0,237
2,1800	0,259
2,2000	0,280
2,2200	0,298
2,2400	0,317
2,2600	0,331
2,2800	0,344
2,3000	0,355
2,3200	0,363
2,3400	0,369
2,3600	0,374
2,3800	0,375
2,4000	0,375
2,4200	0,374
2,4400	0,369
2,4600	0,363
2,4800	0,355
2,5000	0,346
2,5200	0,335
2,5400	0,322
2,5600	0,306
2,5800	0,291
2,6000	0,273
2,6200	0,254
2,6400	0,236
2,6600	0,215
2,6800	0,193
2,7000	0,171
2,7200	0,149
2,7400	0,127
2,7600	0,104
2,7800	0,080
2,8000	0,057
2,8200	0,033
2,8400	0,009
2,8600	-0,014
2,8800	-0,036
2,9000	-0,060
2,9200	-0,080
2,9400	-0,102
2,9600	-0,123
2,9800	-0,141
3,0000	-0,160
3,0200	-0,176
3,0400	-0,192
3,0600	-0,206
3,0800	-0,220
3,1000	-0,231
3,1200	-0,242
3,1400	-0,250
3,1600	-0,258
3,1800	-0,264
3,2000	-0,269
3,2200	-0,270
3,2400	-0,272
3,2600	-0,272
3,2800	-0,270
3,3000	-0,267
3,3200	-0,262
3,3400	-0,256
3,3600	-0,248
3,3800	-0,240
3,4000	-0,229
3,4200	-0,218
3,4400	-0,206
3,4600	-0,193
3,4800	-0,179
3,5000	-0,165
3,5200	-0,149
3,5400	-0,134
3,5600	-0,116
3,5800	-0,099
3,6000	-0,082
3,6200	-0,066
3,6400	-0,047
3,6600	-0,030
3,6800	-0,013
3,7000	0,005
3,7200	0,022
3,7400	0,038
3,7600	0,053
3,7800	0,068
3,8000	0,083
3,8200	0,096
3,8400	0,110
3,8600	0,121
3,8800	0,132
3,9000	0,141
3,9200	0,151
3,9400	0,159
3,9600	0,165
3,9800	0,171
4,0000	0,174
4,0200	0,178
4,0400	0,179
4,0600	0,179
4,0800	0,179
4,1000	0,179
4,1200	0,178
4,1400	0,173
4,1600	0,170
4,1800	0,165
4,2000	0,159
4,2200	0,154
4,2400	0,146
4,2600	0,140
4,2800	0,130
