Angular Position, Run #2
Time ( s )	Angular Position ( rad )
0,0000	-0,825
0,0200	-0,793
0,0400	-0,757
0,0600	-0,716
0,0800	-0,672
0,1000	-0,624
0,1200	-0,573
0,1400	-0,520
0,1600	-0,463
0,1800	-0,404
0,2000	-0,344
0,2200	-0,283
0,2400	-0,220
0,2600	-0,154
0,2800	-0,090
0,3000	-0,025
0,3200	0,039
0,3400	0,104
0,3600	0,167
0,3800	0,228
0,4000	0,289
0,4200	0,347
0,4400	0,402
0,4600	0,457
0,4800	0,507
0,5000	0,554
0,5200	0,598
0,5400	0,639
0,5600	0,677
0,5800	0,710
0,6000	0,740
0,6200	0,763
0,6400	0,784
0,6600	0,800
0,6800	0,811
0,7000	0,817
0,7200	0,818
0,7400	0,817
0,7600	0,809
0,7800	0,798
0,8000	0,781
0,8200	0,760
0,8400	0,737
0,8600	0,708
0,8800	0,677
0,9000	0,642
0,9200	0,603
0,9400	0,564
0,9600	0,518
0,9800	0,471
1,0000	0,423
1,0200	0,372
1,0400	0,319
1,0600	0,265
1,0800	0,209
1,1000	0,154
1,1200	0,097
1,1400	0,041
1,1600	-0,016
1,1800	-0,072
1,2000	-0,127
1,2200	-0,182
1,2400	-0,236
1,2600	-0,287
1,2800	-0,336
1,3000	-0,383
1,3200	-0,429
1,3400	-0,471
1,3600	-0,511
1,3800	-0,547
1,4000	-0,580
1,4200	-0,608
1,4400	-0,633
1,4600	-0,655
1,4800	-0,672
1,5000	-0,685
1,5200	-0,694
1,5400	-0,699
1,5600	-0,701
1,5800	-0,699
1,6000	-0,691
1,6200	-0,680
1,6400	-0,666
1,6600	-0,649
1,6800	-0,627
1,7000	-0,602
1,7200	-0,573
1,7400	-0,542
1,7600	-0,509
1,7800	-0,471
1,8000	-0,434
1,8200	-0,391
1,8400	-0,349
1,8600	-0,303
1,8800	-0,258
1,9000	-0,210
1,9200	-0,162
1,9400	-0,113
1,9600	-0,064
1,9800	-0,014
2,0000	0,035
2,0200	0,082
2,0400	0,130
2,0600	0,178
2,0800	0,223
2,1000	0,267
2,1200	0,308
2,1400	0,349
2,1600	0,386
2,1800	0,421
2,2000	0,456
2,2200	0,485
2,2400	0,514
2,2600	0,537
2,2800	0,559
2,3000	0,578
2,3200	0,592
2,3400	0,603
2,3600	0,611
2,3800	0,616
2,4000	0,617
2,4200	0,616
2,4400	0,611
2,4600	0,602
2,4800	0,591
2,5000	0,575
2,5200	0,558
2,5400	0,536
2,5600	0,512
2,5800	0,485
2,6000	0,457
2,6200	0,426
2,6400	0,394
2,6600	0,358
2,6800	0,322
2,7000	0,284
2,7200	0,245
2,7400	0,204
2,7600	0,163
2,7800	0,121
2,8000	0,079
2,8200	0,036
2,8400	-0,006
2,8600	-0,049
2,8800	-0,090
2,9000	-0,132
2,9200	-0,171
2,9400	-0,209
2,9600	-0,247
2,9800	-0,281
3,0000	-0,316
3,0200	-0,347
3,0400	-0,375
3,0600	-0,402
3,0800	-0,427
3,1000	-0,448
3,1200	-0,468
3,1400	-0,484
3,1600	-0,496
3,1800	-0,507
3,2000	-0,515
3,2200	-0,518
3,2400	-0,520
3,2600	-0,518
3,2800	-0,514
3,3000	-0,506
3,3200	-0,496
3,3400	-0,484
3,3600	-0,468
3,3800	-0,449
3,4000	-0,429
3,4200	-0,407
3,4400	-0,382
3,4600	-0,355
3,4800	-0,327
3,5000	-0,297
3,5200	-0,264
3,5400	-0,232
3,5600	-0,198
3,5800	-0,163
3,6000	-0,127
3,6200	-0,091
3,6400	-0,057
3,6600	-0,019
3,6800	0,017
3,7000	0,052
3,7200	0,086
3,7400	0,121
3,7600	0,154
3,7800	0,187
3,8000	0,218
3,8200	0,247
3,8400	0,275
3,8600	0,300
3,8800	0,325
3,9000	0,347
3,9200	0,368
3,9400	0,385
3,9600	0,401
3,9800	0,415
4,0000	0,426
4,0200	0,434
4,0400	0,440
4,0600	0,443
4,0800	0,445
4,1000	0,443
4,1200	0,440
4,1400	0,434
4,1600	0,426
4,1800	0,415
4,2000	0,402
4,2200	0,388
4,2400	0,371
4,2600	0,352
4,2800	0,331
4,3000	0,311
4,3200	0,287
4,3400	0,262
4,3600	0,237
4,3800	0,210
4,4000	0,182
4,4200	0,154
4,4400	0,126
4,4600	0,096
4,4800	0,066
4,5000	0,036
4,5200	0,006
4,5400	-0,024
4,5600	-0,052
4,5800	-0,080
4,6000	-0,108
4,6200	-0,135
4,6400	-0,162
4,6600	-0,185
4,6800	-0,209
4,7000	-0,232
4,7200	-0,253
4,7400	-0,272
4,7600	-0,289
4,7800	-0,305
4,8000	-0,319
4,8200	-0,330
4,8400	-0,339
4,8600	-0,347
4,8800	-0,353
4,9000	-0,357
4,9200	-0,358
4,9400	-0,358
4,9600	-0,355
4,9800	-0,350
5,0000	-0,344
5,0200	-0,336
5,0400	-0,327
5,0600	-0,314
5,0800	-0,302
5,1000	-0,286
5,1200	-0,270
5,1400	-0,251
5,1600	-0,232
5,1800	-0,214
5,2000	-0,192
5,2200	-0,170
5,2400	-0,148
5,2600	-0,124
5,2800	-0,101
5,3000	-0,077
5,3200	-0,052
5,3400	-0,028
5,3600	-0,005
5,3800	0,019
5,4000	0,044
5,4200	0,068
5,4400	0,088
5,4600	0,112
5,4800	0,132
5,5000	0,151
5,5200	0,170
5,5400	0,188
5,5600	0,206
5,5800	0,220
5,6000	0,234
5,6200	0,245
5,6400	0,258
5,6600	0,265
5,6800	0,273
5,7000	0,280
5,7200	0,283
5,7400	0,286
5,7600	0,287
5,7800	0,287
5,8000	0,284
5,8200	0,281
5,8400	0,275
5,8600	0,269
5,8800	0,261
5,9000	0,251
5,9200	0,242
5,9400	0,231
