Angular Position, Run #4
Time ( s )	Angular Position ( rad )
0,0000	-0,829
0,0200	-0,803
0,0400	-0,773
0,0600	-0,738
0,0800	-0,699
0,1000	-0,657
0,1200	-0,609
0,1400	-0,559
0,1600	-0,507
0,1800	-0,452
0,2000	-0,394
0,2200	-0,335
0,2400	-0,275
0,2600	-0,212
0,2800	-0,149
0,3000	-0,085
0,3200	-0,020
0,3400	0,044
0,3600	0,108
0,3800	0,171
0,4000	0,232
0,4200	0,292
0,4400	0,352
0,4600	0,408
0,4800	0,462
0,5000	0,514
0,5200	0,561
0,5400	0,606
0,5600	0,647
0,5800	0,686
0,6000	0,719
0,6200	0,749
0,6400	0,774
0,6600	0,796
0,6800	0,812
0,7000	0,825
0,7200	0,833
0,7400	0,836
0,7600	0,834
0,7800	0,828
0,8000	0,817
0,8200	0,801
0,8400	0,781
0,8600	0,757
0,8800	0,729
0,9000	0,697
0,9200	0,661
0,9400	0,622
0,9600	0,580
0,9800	0,536
1,0000	0,487
1,0200	0,437
1,0400	0,385
1,0600	0,330
1,0800	0,275
1,1000	0,217
1,1200	0,159
1,1400	0,101
1,1600	0,041
1,1800	-0,019
1,2000	-0,077
1,2200	-0,135
1,2400	-0,193
1,2600	-0,248
1,2800	-0,303
1,3000	-0,357
1,3200	-0,405
1,3400	-0,452
1,3600	-0,500
1,3800	-0,540
1,4000	-0,578
1,4200	-0,614
1,4400	-0,646
1,4600	-0,672
1,4800	-0,696
1,5000	-0,716
1,5200	-0,730
1,5400	-0,741
1,5600	-0,748
1,5800	-0,749
1,6000	-0,746
1,6200	-0,740
1,6400	-0,729
1,6600	-0,715
1,6800	-0,696
1,7000	-0,672
1,7200	-0,647
1,7400	-0,617
1,7600	-0,584
1,7800	-0,547
1,8000	-0,509
1,8200	-0,467
1,8400	-0,423
1,8600	-0,377
1,8800	-0,328
1,9000	-0,278
1,9200	-0,228
1,9400	-0,176
1,9600	-0,123
1,9800	-0,069
2,0000	-0,016
2,0200	0,038
2,0400	0,090
2,0600	0,143
2,0800	0,195
2,1000	0,245
2,1200	0,292
2,1400	0,339
2,1600	0,383
2,1800	0,426
2,2000	0,465
2,2200	0,503
2,2400	0,536
2,2600	0,567
2,2800	0,595
2,3000	0,620
2,3200	0,641
2,3400	0,658
2,3600	0,672
2,3800	0,680
2,4000	0,686
2,4200	0,690
2,4400	0,688
2,4600	0,682
2,4800	0,674
2,5000	0,660
2,5200	0,644
2,5400	0,624
2,5600	0,600
2,5800	0,573
2,6000	0,545
2,6200	0,512
2,6400	0,478
2,6600	0,440
2,6800	0,401
2,7000	0,360
2,7200	0,316
2,7400	0,272
2,7600	0,225
2,7800	0,178
2,8000	0,129
2,8200	0,082
2,8400	0,033
2,8600	-0,017
2,8800	-0,064
2,9000	-0,113
2,9200	-0,160
2,9400	-0,206
2,9600	-0,250
2,9800	-0,294
3,0000	-0,333
3,0200	-0,374
3,0400	-0,410
3,0600	-0,445
3,0800	-0,476
3,1000	-0,504
3,1200	-0,531
3,1400	-0,553
3,1600	-0,572
