Angular Position, Run #7
Time ( s )	Angular Position ( rad )
0,0000	-0,861
0,0200	-0,837
0,0400	-0,809
0,0600	-0,778
0,0800	-0,740
0,1000	-0,701
0,1200	-0,655
0,1400	-0,608
0,1600	-0,556
0,1800	-0,503
0,2000	-0,446
0,2200	-0,388
0,2400	-0,327
0,2600	-0,264
0,2800	-0,199
0,3000	-0,137
0,3200	-0,071
0,3400	-0,005
0,3600	0,060
0,3800	0,124
0,4000	0,188
0,4200	0,250
0,4400	0,309
0,4600	0,369
0,4800	0,426
0,5000	0,479
0,5200	0,531
0,5400	0,578
0,5600	0,624
0,5800	0,664
0,6000	0,701
0,6200	0,735
0,6400	0,763
0,6600	0,789
0,6800	0,809
0,7000	0,823
0,7200	0,834
0,7400	0,840
0,7600	0,842
0,7800	0,839
0,8000	0,831
0,8200	0,818
0,8400	0,803
0,8600	0,781
0,8800	0,756
0,9000	0,726
0,9200	0,693
0,9400	0,657
0,9600	0,616
0,9800	0,573
1,0000	0,526
1,0200	0,478
1,0400	0,426
1,0600	0,372
1,0800	0,317
1,1000	0,259
1,1200	0,201
1,1400	0,141
1,1600	0,083
1,1800	0,022
1,2000	-0,038
1,2200	-0,097
1,2400	-0,156
1,2600	-0,214
1,2800	-0,269
1,3000	-0,325
1,3200	-0,377
1,3400	-0,427
1,3600	-0,476
1,3800	-0,520
1,4000	-0,562
1,4200	-0,600
1,4400	-0,635
1,4600	-0,666
1,4800	-0,693
1,5000	-0,716
1,5200	-0,734
1,5400	-0,748
1,5600	-0,757
1,5800	-0,762
1,6000	-0,763
1,6200	-0,759
1,6400	-0,751
1,6600	-0,740
1,6800	-0,723
1,7000	-0,702
1,7200	-0,679
1,7400	-0,650
1,7600	-0,619
1,7800	-0,584
1,8000	-0,547
1,8200	-0,507
1,8400	-0,463
1,8600	-0,418
1,8800	-0,369
1,9000	-0,319
1,9200	-0,269
1,9400	-0,215
1,9600	-0,162
1,9800	-0,107
2,0000	-0,052
2,0200	0,002
2,0400	0,057
2,0600	0,112
2,0800	0,165
2,1000	0,217
2,1200	0,267
2,1400	0,316
2,1600	0,363
2,1800	0,408
2,2000	0,451
2,2200	0,490
2,2400	0,528
2,2600	0,561
2,2800	0,592
2,3000	0,619
2,3200	0,642
2,3400	0,663
2,3600	0,680
2,3800	0,693
2,4000	0,701
2,4200	0,705
2,4400	0,705
2,4600	0,704
2,4800	0,697
2,5000	0,685
2,5200	0,671
2,5400	0,653
2,5600	0,631
2,5800	0,606
2,6000	0,578
2,6200	0,547
2,6400	0,512
2,6600	0,478
2,6800	0,438
2,7000	0,397
2,7200	0,353
2,7400	0,308
2,7600	0,262
2,7800	0,214
2,8000	0,165
2,8200	0,115
2,8400	0,066
2,8600	0,016
2,8800	-0,035
2,9000	-0,085
2,9200	-0,132
2,9400	-0,181
2,9600	-0,228
2,9800	-0,273
3,0000	-0,317
3,0200	-0,358
3,0400	-0,399
3,0600	-0,437
3,0800	-0,470
3,1000	-0,503
3,1200	-0,531
3,1400	-0,556
3,1600	-0,578
3,1800	-0,597
3,2000	-0,613
3,2200	-0,624
3,2400	-0,631
3,2600	-0,635
3,2800	-0,636
3,3000	-0,633
3,3200	-0,627
3,3400	-0,616
3,3600	-0,602
3,3800	-0,584
3,4000	-0,565
3,4200	-0,542
3,4400	-0,515
3,4600	-0,487
3,4800	-0,456
3,5000	-0,421
3,5200	-0,385
3,5400	-0,347
3,5600	-0,306
3,5800	-0,265
3,6000	-0,223
3,6200	-0,179
3,6400	-0,134
3,6600	-0,088
3,6800	-0,042
3,7000	0,003
3,7200	0,049
3,7400	0,093
3,7600	0,138
3,7800	0,181
3,8000	0,221
3,8200	0,264
3,8400	0,302
3,8600	0,339
3,8800	0,374
3,9000	0,407
3,9200	0,437
3,9400	0,465
3,9600	0,490
3,9800	0,512
4,0000	0,533
4,0200	0,548
4,0400	0,561
4,0600	0,572
4,0800	0,578
4,1000	0,583
4,1200	0,583
4,1400	0,580
4,1600	0,573
4,1800	0,565
4,2000	0,553
4,2200	0,537
4,2400	0,520
4,2600	0,500
4,2800	0,478
4,3000	0,451
4,3200	0,423
4,3400	0,394
4,3600	0,361
4,3800	0,328
4,4000	0,294
4,4200	0,258
4,4400	0,218
4,4600	0,179
4,4800	0,140
4,5000	0,101
4,5200	0,058
4,5400	0,019
4,5600	-0,022
4,5800	-0,063
4,6000	-0,102
4,6200	-0,141
4,6400	-0,179
4,6600	-0,217
4,6800	-0,251
4,7000	-0,286
4,7200	-0,317
4,7400	-0,347
4,7600	-0,375
4,7800	-0,401
4,8000	-0,424
4,8200	-0,445
4,8400	-0,463
4,8600	-0,478
4,8800	-0,490
4,9000	-0,501
4,9200	-0,507
4,9400	-0,511
4,9600	-0,511
4,9800	-0,509
5,0000	-0,504
5,0200	-0,496
5,0400	-0,485
5,0600	-0,473
5,0800	-0,457
5,1000	-0,438
