Angular Position, Run #6
Time ( s )	Angular Position ( rad )
0,0000	-0,853
0,0200	-0,833
0,0400	-0,807
0,0600	-0,778
0,0800	-0,745
0,1000	-0,707
0,1200	-0,664
0,1400	-0,620
0,1600	-0,572
0,1800	-0,520
0,2000	-0,465
0,2200	-0,408
0,2400	-0,350
0,2600	-0,291
0,2800	-0,229
0,3000	-0,165
0,3200	-0,102
0,3400	-0,038
0,3600	0,027
0,3800	0,090
0,4000	0,152
0,4200	0,214
0,4400	0,275
0,4600	0,333
0,4800	0,390
0,5000	0,443
0,5200	0,496
0,5400	0,543
0,5600	0,589
0,5800	0,631
0,6000	0,671
0,6200	0,705
0,6400	0,735
0,6600	0,762
0,6800	0,784
0,7000	0,803
0,7200	0,815
0,7400	0,825
0,7600	0,828
0,7800	0,828
0,8000	0,823
0,8200	0,814
0,8400	0,800
0,8600	0,781
0,8800	0,759
0,9000	0,732
0,9200	0,701
0,9400	0,668
0,9600	0,630
0,9800	0,589
1,0000	0,547
1,0200	0,498
1,0400	0,449
1,0600	0,399
1,0800	0,346
1,1000	0,291
1,1200	0,234
1,1400	0,178
1,1600	0,119
1,1800	0,060
1,2000	0,002
1,2200	-0,057
1,2400	-0,113
1,2600	-0,171
1,2800	-0,226
1,3000	-0,281
1,3200	-0,333
1,3400	-0,385
1,3600	-0,434
1,3800	-0,479
1,4000	-0,522
1,4200	-0,561
1,4400	-0,597
1,4600	-0,630
1,4800	-0,660
1,5000	-0,685
1,5200	-0,705
1,5400	-0,721
1,5600	-0,734
1,5800	-0,741
1,6000	-0,746
1,6200	-0,746
1,6400	-0,740
1,6600	-0,732
1,6800	-0,718
1,7000	-0,702
1,7200	-0,680
1,7400	-0,657
1,7600	-0,627
1,7800	-0,595
1,8000	-0,561
1,8200	-0,523
1,8400	-0,482
1,8600	-0,440
1,8800	-0,394
1,9000	-0,346
1,9200	-0,297
1,9400	-0,245
1,9600	-0,193
1,9800	-0,141
2,0000	-0,088
2,0200	-0,035
2,0400	0,020
2,0600	0,074
2,0800	0,126
2,1000	0,178
