Angular Position, Run #4
Time ( s )	Angular Position ( rad )
0,0000	-0,883
0,0200	-0,862
0,0400	-0,837
0,0600	-0,809
0,0800	-0,774
0,1000	-0,737
0,1200	-0,696
0,1400	-0,650
0,1600	-0,602
0,1800	-0,550
0,2000	-0,495
0,2200	-0,438
0,2400	-0,379
0,2600	-0,319
0,2800	-0,256
0,3000	-0,193
0,3200	-0,129
0,3400	-0,064
0,3600	0,000
0,3800	0,063
0,4000	0,127
0,4200	0,188
0,4400	0,250
0,4600	0,308
0,4800	0,366
0,5000	0,421
0,5200	0,471
0,5400	0,522
0,5600	0,567
0,5800	0,609
0,6000	0,649
0,6200	0,685
0,6400	0,715
0,6600	0,741
0,6800	0,765
0,7000	0,784
0,7200	0,798
0,7400	0,806
0,7600	0,811
0,7800	0,811
0,8000	0,807
0,8200	0,798
0,8400	0,785
0,8600	0,767
0,8800	0,746
0,9000	0,721
0,9200	0,691
0,9400	0,658
0,9600	0,622
0,9800	0,583
1,0000	0,542
1,0200	0,496
1,0400	0,449
1,0600	0,401
1,0800	0,349
1,1000	0,295
1,1200	0,242
1,1400	0,187
1,1600	0,130
1,1800	0,074
1,2000	0,019
1,2200	-0,038
1,2400	-0,094
1,2600	-0,148
1,2800	-0,201
1,3000	-0,253
1,3200	-0,303
1,3400	-0,352
1,3600	-0,397
1,3800	-0,441
1,4000	-0,482
1,4200	-0,520
1,4400	-0,554
1,4600	-0,586
1,4800	-0,614
1,5000	-0,638
1,5200	-0,658
1,5400	-0,674
1,5600	-0,685
1,5800	-0,693
1,6000	-0,697
1,6200	-0,697
1,6400	-0,694
1,6600	-0,686
1,6800	-0,674
1,7000	-0,660
1,7200	-0,641
1,7400	-0,617
1,7600	-0,592
1,7800	-0,564
1,8000	-0,533
1,8200	-0,498
1,8400	-0,460
1,8600	-0,421
1,8800	-0,379
1,9000	-0,336
1,9200	-0,291
1,9400	-0,245
1,9600	-0,196
1,9800	-0,149
2,0000	-0,101
2,0200	-0,050
2,0400	-0,002
2,0600	0,047
2,0800	0,094
2,1000	0,141
2,1200	0,188
2,1400	0,232
2,1600	0,276
2,1800	0,317
2,2000	0,357
2,2200	0,393
2,2400	0,427
2,2600	0,459
2,2800	0,489
2,3000	0,515
2,3200	0,539
2,3400	0,559
2,3600	0,576
2,3800	0,591
2,4000	0,602
2,4200	0,608
2,4400	0,611
2,4600	0,613
2,4800	0,609
2,5000	0,603
2,5200	0,592
2,5400	0,580
2,5600	0,564
2,5800	0,545
2,6000	0,523
2,6200	0,500
2,6400	0,473
2,6600	0,443
2,6800	0,412
2,7000	0,379
2,7200	0,344
2,7400	0,306
2,7600	0,269
2,7800	0,229
2,8000	0,188
2,8200	0,148
2,8400	0,107
2,8600	0,064
2,8800	0,022
2,9000	-0,019
2,9200	-0,061
2,9400	-0,102
2,9600	-0,141
2,9800	-0,181
3,0000	-0,218
3,0200	-0,253
3,0400	-0,287
3,0600	-0,320
3,0800	-0,352
3,1000	-0,379
3,1200	-0,405
3,1400	-0,429
3,1600	-0,449
3,1800	-0,467
3,2000	-0,482
3,2200	-0,495
3,2400	-0,504
3,2600	-0,511
3,2800	-0,514
3,3000	-0,515
3,3200	-0,512
3,3400	-0,507
3,3600	-0,500
3,3800	-0,489
3,4000	-0,474
3,4200	-0,459
3,4400	-0,441
3,4600	-0,421
3,4800	-0,397
3,5000	-0,372
3,5200	-0,346
3,5400	-0,317
3,5600	-0,287
3,5800	-0,256
3,6000	-0,223
3,6200	-0,188
3,6400	-0,156
3,6600	-0,119
3,6800	-0,085
3,7000	-0,050
3,7200	-0,014
3,7400	0,022
3,7600	0,057
3,7800	0,091
3,8000	0,124
3,8200	0,157
3,8400	0,188
3,8600	0,218
3,8800	0,247
3,9000	0,273
3,9200	0,298
3,9400	0,320
3,9600	0,342
3,9800	0,363
4,0000	0,379
4,0200	0,394
4,0400	0,407
4,0600	0,418
4,0800	0,426
4,1000	0,430
4,1200	0,434
4,1400	0,434
4,1600	0,434
4,1800	0,429
4,2000	0,423
4,2200	0,415
4,2400	0,404
4,2600	0,391
4,2800	0,375
4,3000	0,358
4,3200	0,341
4,3400	0,320
4,3600	0,298
4,3800	0,275
4,4000	0,251
4,4200	0,226
4,4400	0,199
4,4600	0,171
4,4800	0,145
4,5000	0,115
4,5200	0,086
4,5400	0,057
4,5600	0,028
4,5800	0,000
4,6000	-0,030
4,6200	-0,058
4,6400	-0,086
4,6600	-0,113
4,6800	-0,140
4,7000	-0,165
4,7200	-0,188
4,7400	-0,212
4,7600	-0,232
4,7800	-0,253
4,8000	-0,272
4,8200	-0,289
4,8400	-0,303
4,8600	-0,316
4,8800	-0,327
4,9000	-0,336
4,9200	-0,344
4,9400	-0,349
4,9600	-0,352
4,9800	-0,353
5,0000	-0,353
5,0200	-0,350
5,0400	-0,346
5,0600	-0,339
5,0800	-0,330
5,1000	-0,320
5,1200	-0,308
5,1400	-0,295
5,1600	-0,281
5,1800	-0,264
5,2000	-0,247
5,2200	-0,228
5,2400	-0,207
5,2600	-0,187
5,2800	-0,165
5,3000	-0,145
5,3200	-0,121
5,3400	-0,097
5,3600	-0,074
5,3800	-0,050
5,4000	-0,025
5,4200	-0,002
5,4400	0,020
5,4600	0,044
5,4800	0,068
5,5000	0,088
5,5200	0,110
5,5400	0,130
5,5600	0,151
5,5800	0,170
5,6000	0,187
5,6200	0,201
5,6400	0,217
5,6600	0,231
5,6800	0,242
5,7000	0,251
5,7200	0,261
5,7400	0,269
5,7600	0,275
5,7800	0,278
5,8000	0,281
5,8200	0,281
5,8400	0,281
5,8600	0,278
5,8800	0,275
5,9000	0,269
5,9200	0,262
5,9400	0,254
5,9600	0,245
5,9800	0,236
6,0000	0,225
6,0200	0,212
6,0400	0,198
6,0600	0,184
6,0800	0,168
6,1000	0,152
6,1200	0,137
6,1400	0,119
6,1600	0,102
6,1800	0,083
6,2000	0,066
6,2200	0,047
6,2400	0,028
6,2600	0,009
6,2800	-0,008
6,3000	-0,027
6,3200	-0,046
6,3400	-0,063
6,3600	-0,080
6,3800	-0,096
6,4000	-0,113
6,4200	-0,127
6,4400	-0,141
6,4600	-0,154
6,4800	-0,167
6,5000	-0,178
6,5200	-0,187
6,5400	-0,196
6,5600	-0,203
6,5800	-0,209
6,6000	-0,214
6,6200	-0,218
6,6400	-0,220
6,6600	-0,221
6,6800	-0,221
6,7000	-0,220
6,7200	-0,218
6,7400	-0,214
6,7600	-0,209
6,7800	-0,203
6,8000	-0,196
6,8200	-0,188
6,8400	-0,179
6,8600	-0,170
6,8800	-0,159
6,9000	-0,146
6,9200	-0,135
6,9400	-0,121
6,9600	-0,108
6,9800	-0,094
7,0000	-0,082
7,0200	-0,068
7,0400	-0,052
7,0600	-0,038
7,0800	-0,024
7,1000	-0,009
7,1200	0,006
7,1400	0,019
7,1600	0,033
7,1800	0,047
7,2000	0,061
7,2200	0,074
7,2400	0,085
7,2600	0,097
7,2800	0,107
7,3000	0,118
7,3200	0,126
7,3400	0,135
7,3600	0,143
7,3800	0,149
7,4000	0,154
7,4200	0,159
7,4400	0,162
7,4600	0,163
7,4800	0,165
7,5000	0,165
7,5200	0,165
7,5400	0,163
7,5600	0,162
7,5800	0,157
7,6000	0,154
7,6200	0,149
7,6400	0,145
7,6600	0,138
7,6800	0,132
7,7000	0,124
7,7200	0,116
7,7400	0,107
7,7600	0,099
7,7800	0,090
7,8000	0,080
7,8200	0,069
7,8400	0,060
7,8600	0,049
7,8800	0,038
7,9000	0,028
7,9200	0,017
7,9400	0,006
7,9600	-0,005
