Angular Position, Run #3
Time ( s )	Angular Position ( rad )
0,0000	-0,842
0,0200	-0,817
0,0400	-0,789
0,0600	-0,754
0,0800	-0,718
0,1000	-0,677
0,1200	-0,631
0,1400	-0,583
0,1600	-0,531
0,1800	-0,476
0,2000	-0,419
0,2200	-0,361
0,2400	-0,300
0,2600	-0,237
0,2800	-0,174
0,3000	-0,110
0,3200	-0,046
0,3400	0,019
0,3600	0,083
0,3800	0,146
0,4000	0,209
0,4200	0,272
0,4400	0,331
0,4600	0,390
0,4800	0,445
0,5000	0,498
0,5200	0,547
0,5400	0,592
0,5600	0,636
0,5800	0,675
0,6000	0,712
0,6200	0,743
0,6400	0,771
0,6600	0,793
0,6800	0,812
0,7000	0,826
0,7200	0,836
0,7400	0,840
0,7600	0,842
0,7800	0,836
0,8000	0,826
0,8200	0,814
0,8400	0,795
0,8600	0,773
0,8800	0,746
0,9000	0,716
0,9200	0,680
0,9400	0,642
0,9600	0,603
0,9800	0,559
1,0000	0,511
1,0200	0,462
1,0400	0,410
1,0600	0,357
1,0800	0,300
1,1000	0,243
1,1200	0,184
1,1400	0,126
1,1600	0,066
1,1800	0,006
1,2000	-0,053
1,2200	-0,112
1,2400	-0,170
1,2600	-0,228
1,2800	-0,283
1,3000	-0,338
1,3200	-0,388
1,3400	-0,438
1,3600	-0,485
1,3800	-0,528
1,4000	-0,570
1,4200	-0,606
1,4400	-0,639
1,4600	-0,669
1,4800	-0,694
1,5000	-0,716
1,5200	-0,734
1,5400	-0,746
1,5600	-0,754
1,5800	-0,757
1,6000	-0,757
1,6200	-0,752
1,6400	-0,741
1,6600	-0,729
1,6800	-0,712
1,7000	-0,690
1,7200	-0,664
1,7400	-0,636
1,7600	-0,603
1,7800	-0,569
1,8000	-0,531
1,8200	-0,489
1,8400	-0,446
1,8600	-0,401
1,8800	-0,352
1,9000	-0,302
1,9200	-0,250
1,9400	-0,198
1,9600	-0,145
1,9800	-0,090
2,0000	-0,036
2,0200	0,019
2,0400	0,072
2,0600	0,126
2,0800	0,179
2,1000	0,231
2,1200	0,280
2,1400	0,328
2,1600	0,374
2,1800	0,418
2,2000	0,459
2,2200	0,498
2,2400	0,534
2,2600	0,567
2,2800	0,597
2,3000	0,622
2,3200	0,646
2,3400	0,664
2,3600	0,680
2,3800	0,691
2,4000	0,699
2,4200	0,702
2,4400	0,702
2,4600	0,697
2,4800	0,690
2,5000	0,679
2,5200	0,661
2,5400	0,642
2,5600	0,620
2,5800	0,595
2,6000	0,567
2,6200	0,534
2,6400	0,500
2,6600	0,463
2,6800	0,424
2,7000	0,383
2,7200	0,339
2,7400	0,295
2,7600	0,247
2,7800	0,199
2,8000	0,151
2,8200	0,102
2,8400	0,052
2,8600	0,002
2,8800	-0,047
2,9000	-0,097
2,9200	-0,145
2,9400	-0,193
2,9600	-0,239
2,9800	-0,283
3,0000	-0,327
3,0200	-0,368
3,0400	-0,405
3,0600	-0,441
3,0800	-0,476
3,1000	-0,506
3,1200	-0,534
3,1400	-0,558
3,1600	-0,578
3,1800	-0,597
3,2000	-0,609
3,2200	-0,620
3,2400	-0,628
3,2600	-0,631
3,2800	-0,631
3,3000	-0,627
3,3200	-0,619
3,3400	-0,608
3,3600	-0,594
3,3800	-0,576
3,4000	-0,554
3,4200	-0,531
3,4400	-0,504
3,4600	-0,476
3,4800	-0,443
3,5000	-0,408
3,5200	-0,372
3,5400	-0,335
3,5600	-0,295
3,5800	-0,253
3,6000	-0,210
3,6200	-0,168
3,6400	-0,124
3,6600	-0,079
3,6800	-0,033
3,7000	0,013
3,7200	0,057
3,7400	0,101
3,7600	0,145
3,7800	0,187
3,8000	0,228
3,8200	0,267
3,8400	0,305
3,8600	0,341
3,8800	0,375
3,9000	0,408
3,9200	0,437
3,9400	0,465
3,9600	0,489
3,9800	0,511
4,0000	0,529
4,0200	0,545
4,0400	0,558
4,0600	0,567
4,0800	0,573
4,1000	0,576
4,1200	0,576
4,1400	0,573
4,1600	0,567
4,1800	0,558
4,2000	0,545
4,2200	0,529
4,2400	0,512
4,2600	0,490
4,2800	0,467
4,3000	0,441
4,3200	0,413
4,3400	0,383
4,3600	0,352
4,3800	0,317
4,4000	0,283
4,4200	0,245
4,4400	0,207
4,4600	0,168
4,4800	0,127
4,5000	0,088
4,5200	0,047
4,5400	0,006
4,5600	-0,035
4,5800	-0,074
4,6000	-0,113
4,6200	-0,152
4,6400	-0,190
4,6600	-0,226
4,6800	-0,262
4,7000	-0,295
4,7200	-0,327
