Angular Position, Run #3
Time ( s )	Angular Position ( rad )
0,0000	-0,859
0,0200	-0,839
0,0400	-0,815
0,0600	-0,789
0,0800	-0,757
0,1000	-0,721
0,1200	-0,682
0,1400	-0,639
0,1600	-0,594
0,1800	-0,547
0,2000	-0,496
0,2200	-0,443
0,2400	-0,390
0,2600	-0,333
0,2800	-0,276
0,3000	-0,218
0,3200	-0,162
0,3400	-0,104
0,3600	-0,046
0,3800	0,013
0,4000	0,068
0,4200	0,123
0,4400	0,178
0,4600	0,229
0,4800	0,280
0,5000	0,327
0,5200	0,372
0,5400	0,416
0,5600	0,456
0,5800	0,493
0,6000	0,526
0,6200	0,556
0,6400	0,584
0,6600	0,608
0,6800	0,627
0,7000	0,644
0,7200	0,655
0,7400	0,663
0,7600	0,668
0,7800	0,669
0,8000	0,668
0,8200	0,660
0,8400	0,649
0,8600	0,636
0,8800	0,619
0,9000	0,598
0,9200	0,575
0,9400	0,550
0,9600	0,522
0,9800	0,492
1,0000	0,457
1,0200	0,423
1,0400	0,385
1,0600	0,347
1,0800	0,306
1,1000	0,265
1,1200	0,223
1,1400	0,179
1,1600	0,137
1,1800	0,093
1,2000	0,049
1,2200	0,006
1,2400	-0,036
1,2600	-0,079
1,2800	-0,119
1,3000	-0,160
1,3200	-0,198
1,3400	-0,236
1,3600	-0,270
1,3800	-0,303
1,4000	-0,335
1,4200	-0,363
1,4400	-0,391
1,4600	-0,415
1,4800	-0,437
1,5000	-0,456
1,5200	-0,471
1,5400	-0,484
1,5600	-0,495
1,5800	-0,501
1,6000	-0,506
1,6200	-0,507
1,6400	-0,507
1,6600	-0,503
1,6800	-0,495
1,7000	-0,487
1,7200	-0,474
1,7400	-0,459
1,7600	-0,443
1,7800	-0,423
1,8000	-0,401
1,8200	-0,379
1,8400	-0,353
1,8600	-0,325
1,8800	-0,298
1,9000	-0,269
1,9200	-0,237
1,9400	-0,206
1,9600	-0,174
1,9800	-0,141
2,0000	-0,108
2,0200	-0,075
2,0400	-0,042
2,0600	-0,009
2,0800	0,022
2,1000	0,053
2,1200	0,085
2,1400	0,115
2,1600	0,143
2,1800	0,171
2,2000	0,196
2,2200	0,221
2,2400	0,243
2,2600	0,265
2,2800	0,284
2,3000	0,300
2,3200	0,316
2,3400	0,330
2,3600	0,341
2,3800	0,349
2,4000	0,357
2,4200	0,361
2,4400	0,364
2,4600	0,366
2,4800	0,366
2,5000	0,361
2,5200	0,357
2,5400	0,349
2,5600	0,341
2,5800	0,330
2,6000	0,319
2,6200	0,305
2,6400	0,291
2,6600	0,273
2,6800	0,256
2,7000	0,237
2,7200	0,218
2,7400	0,198
2,7600	0,178
2,7800	0,156
2,8000	0,134
2,8200	0,112
2,8400	0,090
2,8600	0,066
2,8800	0,042
2,9000	0,020
2,9200	-0,003
2,9400	-0,025
2,9600	-0,047
2,9800	-0,068
3,0000	-0,090
3,0200	-0,108
3,0400	-0,127
3,0600	-0,146
3,0800	-0,162
3,1000	-0,179
3,1200	-0,193
3,1400	-0,206
3,1600	-0,218
3,1800	-0,229
3,2000	-0,239
3,2200	-0,247
3,2400	-0,253
3,2600	-0,256
3,2800	-0,261
3,3000	-0,262
3,3200	-0,262
3,3400	-0,262
3,3600	-0,259
3,3800	-0,256
3,4000	-0,250
3,4200	-0,243
3,4400	-0,236
3,4600	-0,226
3,4800	-0,217
3,5000	-0,206
3,5200	-0,193
3,5400	-0,181
3,5600	-0,167
3,5800	-0,152
3,6000	-0,137
3,6200	-0,121
3,6400	-0,104
3,6600	-0,088
3,6800	-0,072
3,7000	-0,055
3,7200	-0,038
3,7400	-0,022
3,7600	-0,005
3,7800	0,011
3,8000	0,027
3,8200	0,042
3,8400	0,058
3,8600	0,072
3,8800	0,085
3,9000	0,097
3,9200	0,108
3,9400	0,119
3,9600	0,129
3,9800	0,138
4,0000	0,146
4,0200	0,152
4,0400	0,159
4,0600	0,163
4,0800	0,167
4,1000	0,168
4,1200	0,170
4,1400	0,170
4,1600	0,170
4,1800	0,168
4,2000	0,165
4,2200	0,162
4,2400	0,159
4,2600	0,152
4,2800	0,148
4,3000	0,141
4,3200	0,134
4,3400	0,127
4,3600	0,119
4,3800	0,110
4,4000	0,102
4,4200	0,093
4,4400	0,083
4,4600	0,072
4,4800	0,064
4,5000	0,053
4,5200	0,042
4,5400	0,033
4,5600	0,022
4,5800	0,011
4,6000	0,002
4,6200	-0,008
4,6400	-0,017
4,6600	-0,028
4,6800	-0,036
4,7000	-0,046
4,7200	-0,053
4,7400	-0,061
4,7600	-0,068
4,7800	-0,075
4,8000	-0,082
4,8200	-0,088
4,8400	-0,093
4,8600	-0,097
4,8800	-0,102
4,9000	-0,105
4,9200	-0,107
4,9400	-0,110
4,9600	-0,110
4,9800	-0,112
5,0000	-0,112
5,0200	-0,112
5,0400	-0,110
5,0600	-0,110
5,0800	-0,107
5,1000	-0,104
5,1200	-0,101
5,1400	-0,097
5,1600	-0,093
5,1800	-0,088
5,2000	-0,083
5,2200	-0,077
5,2400	-0,072
5,2600	-0,066
5,2800	-0,060
5,3000	-0,053
5,3200	-0,047
5,3400	-0,041
5,3600	-0,035
5,3800	-0,027
5,4000	-0,020
5,4200	-0,014
5,4400	-0,008
5,4600	-0,002
5,4800	0,005
5,5000	0,011
5,5200	0,016
5,5400	0,022
5,5600	0,027
5,5800	0,031
5,6000	0,036
5,6200	0,039
5,6400	0,044
5,6600	0,047
5,6800	0,050
5,7000	0,052
5,7200	0,053
5,7400	0,055
5,7600	0,058
5,7800	0,058
5,8000	0,058
