Angular Position, Run #14
Time ( s )	Angular Position ( rad )
0,0000	-0,027
0,0400	0,014
0,0800	0,053
0,1200	0,091
0,1600	0,124
0,2000	0,154
0,2400	0,181
0,2800	0,201
0,3200	0,217
0,3600	0,226
0,4000	0,231
0,4400	0,231
0,4800	0,225
0,5200	0,214
0,5600	0,196
0,6000	0,176
0,6400	0,152
0,6800	0,126
0,7200	0,097
0,7600	0,066
0,8000	0,035
0,8400	0,003
0,8800	-0,028
0,9200	-0,060
0,9600	-0,088
1,0000	-0,115
1,0400	-0,138
1,0800	-0,157
1,1200	-0,173
1,1600	-0,185
1,2000	-0,193
1,2400	-0,196
1,2800	-0,196
1,3200	-0,190
1,3600	-0,182
1,4000	-0,170
1,4400	-0,154
1,4800	-0,135
1,5200	-0,115
1,5600	-0,091
1,6000	-0,068
1,6400	-0,042
1,6800	-0,019
1,7200	0,006
1,7600	0,030
1,8000	0,052
1,8400	0,072
1,8800	0,090
1,9200	0,105
1,9600	0,116
2,0000	0,126
2,0400	0,132
2,0800	0,134
2,1200	0,134
2,1600	0,129
2,2000	0,121
2,2400	0,112
2,2800	0,099
2,3200	0,085
2,3600	0,069
2,4000	0,052
2,4400	0,033
2,4800	0,014
2,5200	-0,005
2,5600	-0,024
2,6000	-0,041
2,6400	-0,058
2,6800	-0,074
2,7200	-0,086
2,7600	-0,097
2,8000	-0,107
2,8400	-0,113
2,8800	-0,118
2,9200	-0,119
2,9600	-0,118
3,0000	-0,115
3,0400	-0,108
3,0800	-0,101
3,1200	-0,091
3,1600	-0,080
3,2000	-0,069
3,2400	-0,055
3,2800	-0,041
3,3200	-0,027
3,3600	-0,013
3,4000	0,002
3,4400	0,016
3,4800	0,028
3,5200	0,039
3,5600	0,049
3,6000	0,058
3,6400	0,064
3,6800	0,069
3,7200	0,072
3,7600	0,072
3,8000	0,072
3,8400	0,069
3,8800	0,064
3,9200	0,060
3,9600	0,052
4,0000	0,044
4,0400	0,035
4,0800	0,024
4,1200	0,013
4,1600	0,003
4,2000	-0,008
4,2400	-0,019
4,2800	-0,028
4,3200	-0,038
4,3600	-0,046
4,4000	-0,053
4,4400	-0,060
4,4800	-0,064
4,5200	-0,068
4,5600	-0,069
4,6000	-0,069
4,6400	-0,069
4,6800	-0,066
4,7200	-0,063
4,7600	-0,058
4,8000	-0,053
4,8400	-0,047
4,8800	-0,039
4,9200	-0,033
4,9600	-0,025
5,0000	-0,017
5,0400	-0,009
5,0800	-0,002
5,1200	0,005
5,1600	0,011
5,2000	0,017
5,2400	0,022
5,2800	0,027
5,3200	0,030
5,3600	0,031
5,4000	0,033
5,4400	0,033
5,4800	0,033
5,5200	0,031
5,5600	0,028
5,6000	0,025
5,6400	0,020
5,6800	0,017
5,7200	0,011
5,7600	0,006
5,8000	0,002
5,8400	-0,005
5,8800	-0,009
5,9200	-0,014
5,9600	-0,020
6,0000	-0,025
6,0400	-0,028
6,0800	-0,031
6,1200	-0,033
6,1600	-0,036
6,2000	-0,038
6,2400	-0,038
6,2800	-0,038
6,3200	-0,038
6,3600	-0,036
6,4000	-0,033
6,4400	-0,031
6,4800	-0,028
6,5200	-0,025
6,5600	-0,022
6,6000	-0,019
6,6400	-0,016
6,6800	-0,013
6,7200	-0,009
6,7600	-0,006
6,8000	-0,003
6,8400	0,000
6,8800	0,002
6,9200	0,005
6,9600	0,005
7,0000	0,006
7,0400	0,006
7,0800	0,006
7,1200	0,006
7,1600	0,006
7,2000	0,006
7,2400	0,005
7,2800	0,003
7,3200	0,002
7,3600	0,000
7,4000	-0,002
7,4400	-0,005
7,4800	-0,006
7,5200	-0,008
7,5600	-0,011
7,6000	-0,013
7,6400	-0,013
7,6800	-0,014
7,7200	-0,016
7,7600	-0,016
7,8000	-0,017
7,8400	-0,017
7,8800	-0,017
7,9200	-0,017
7,9600	-0,017
8,0000	-0,017
8,0400	-0,016
8,0800	-0,016
8,1200	-0,014
8,1600	-0,014
8,2000	-0,013
8,2400	-0,013
8,2800	-0,011
8,3200	-0,011
8,3600	-0,009
8,4000	-0,009
8,4400	-0,009
8,4800	-0,009
8,5200	-0,008
8,5600	-0,008
8,6000	-0,008
8,6400	-0,008
8,6800	-0,008
8,7200	-0,008
8,7600	-0,008
8,8000	-0,008
8,8400	-0,008
8,8800	-0,008
8,9200	-0,009
8,9600	-0,009
9,0000	-0,009
9,0400	-0,009
9,0800	-0,009
9,1200	-0,009
9,1600	-0,009
9,2000	-0,009
9,2400	-0,009
9,2800	-0,009
9,3200	-0,009
9,3600	-0,009
9,4000	-0,009
9,4400	-0,009
9,4800	-0,009
9,5200	-0,009
9,5600	-0,009
9,6000	-0,009
