Angular Position, Run #11
Time ( s )	Angular Position ( rad )
0,0000	0,009
0,0400	0,050
0,0800	0,091
0,1200	0,127
0,1600	0,162
0,2000	0,190
0,2400	0,214
0,2800	0,232
0,3200	0,247
0,3600	0,253
0,4000	0,254
0,4400	0,250
0,4800	0,240
0,5200	0,225
0,5600	0,203
0,6000	0,178
0,6400	0,149
0,6800	0,118
0,7200	0,082
0,7600	0,046
0,8000	0,009
0,8400	-0,027
0,8800	-0,063
0,9200	-0,097
0,9600	-0,129
1,0000	-0,159
1,0400	-0,184
1,0800	-0,204
1,1200	-0,220
1,1600	-0,231
1,2000	-0,237
1,2400	-0,239
1,2800	-0,234
1,3200	-0,225
1,3600	-0,210
1,4000	-0,192
1,4400	-0,170
1,4800	-0,145
1,5200	-0,118
1,5600	-0,088
1,6000	-0,057
1,6400	-0,025
1,6800	0,006
1,7200	0,038
1,7600	0,068
1,8000	0,094
1,8400	0,119
1,8800	0,140
1,9200	0,157
1,9600	0,171
2,0000	0,181
2,0400	0,184
2,0800	0,185
2,1200	0,181
2,1600	0,173
2,2000	0,160
2,2400	0,145
2,2800	0,126
2,3200	0,104
2,3600	0,080
2,4000	0,053
2,4400	0,027
2,4800	0,000
2,5200	-0,028
2,5600	-0,053
2,6000	-0,079
2,6400	-0,102
2,6800	-0,123
2,7200	-0,140
2,7600	-0,156
2,8000	-0,167
2,8400	-0,174
2,8800	-0,178
2,9200	-0,178
2,9600	-0,173
3,0000	-0,165
3,0400	-0,156
3,0800	-0,141
3,1200	-0,124
3,1600	-0,105
3,2000	-0,085
3,2400	-0,063
3,2800	-0,039
3,3200	-0,017
3,3600	0,006
3,4000	0,028
3,4400	0,050
3,4800	0,069
3,5200	0,086
3,5600	0,102
3,6000	0,113
3,6400	0,123
3,6800	0,129
3,7200	0,132
3,7600	0,132
3,8000	0,127
3,8400	0,121
3,8800	0,112
3,9200	0,099
3,9600	0,085
4,0000	0,069
4,0400	0,052
4,0800	0,033
4,1200	0,013
4,1600	-0,006
4,2000	-0,027
4,2400	-0,046
4,2800	-0,063
4,3200	-0,079
4,3600	-0,094
4,4000	-0,105
4,4400	-0,115
4,4800	-0,123
4,5200	-0,127
4,5600	-0,129
4,6000	-0,129
4,6400	-0,126
4,6800	-0,119
4,7200	-0,112
4,7600	-0,101
4,8000	-0,090
4,8400	-0,075
4,8800	-0,060
4,9200	-0,044
4,9600	-0,028
5,0000	-0,011
5,0400	0,005
5,0800	0,020
5,1200	0,036
5,1600	0,049
5,2000	0,061
5,2400	0,071
5,2800	0,079
5,3200	0,085
5,3600	0,088
5,4000	0,090
5,4400	0,090
5,4800	0,086
5,5200	0,082
5,5600	0,074
5,6000	0,066
5,6400	0,055
5,6800	0,044
5,7200	0,031
5,7600	0,017
5,8000	0,005
5,8400	-0,009
5,8800	-0,024
5,9200	-0,036
5,9600	-0,049
6,0000	-0,060
6,0400	-0,069
6,0800	-0,077
6,1200	-0,083
6,1600	-0,088
6,2000	-0,091
6,2400	-0,091
6,2800	-0,091
6,3200	-0,088
6,3600	-0,083
6,4000	-0,077
6,4400	-0,071
6,4800	-0,061
6,5200	-0,052
6,5600	-0,041
6,6000	-0,031
6,6400	-0,019
6,6800	-0,008
6,7200	0,003
6,7600	0,013
6,8000	0,024
6,8400	0,031
6,8800	0,039
6,9200	0,046
6,9600	0,050
7,0000	0,055
7,0400	0,057
7,0800	0,057
7,1200	0,057
7,1600	0,055
7,2000	0,050
7,2400	0,046
7,2800	0,039
7,3200	0,031
7,3600	0,024
7,4000	0,016
7,4400	0,006
7,4800	-0,003
7,5200	-0,013
7,5600	-0,020
7,6000	-0,030
7,6400	-0,038
7,6800	-0,044
7,7200	-0,050
7,7600	-0,055
7,8000	-0,058
7,8400	-0,061
7,8800	-0,063
7,9200	-0,063
7,9600	-0,061
8,0000	-0,058
8,0400	-0,057
8,0800	-0,052
8,1200	-0,046
8,1600	-0,041
8,2000	-0,035
8,2400	-0,028
8,2800	-0,020
8,3200	-0,014
8,3600	-0,006
8,4000	0,000
8,4400	0,006
8,4800	0,013
8,5200	0,017
8,5600	0,022
8,6000	0,025
8,6400	0,028
8,6800	0,030
8,7200	0,031
8,7600	0,031
8,8000	0,030
8,8400	0,028
8,8800	0,025
8,9200	0,022
8,9600	0,017
9,0000	0,013
9,0400	0,008
9,0800	0,003
9,1200	-0,002
9,1600	-0,008
9,2000	-0,013
9,2400	-0,019
9,2800	-0,022
9,3200	-0,027
9,3600	-0,031
9,4000	-0,033
9,4400	-0,036
9,4800	-0,038
9,5200	-0,038
9,5600	-0,039
9,6000	-0,039
9,6400	-0,038
9,6800	-0,036
9,7200	-0,033
9,7600	-0,031
9,8000	-0,028
9,8400	-0,025
9,8800	-0,020
9,9200	-0,017
9,9600	-0,014
10,0000	-0,009
10,0400	-0,006
10,0800	-0,003
10,1200	0,000
10,1600	0,003
10,2000	0,005
10,2400	0,006
10,2800	0,008
10,3200	0,009
10,3600	0,011
10,4000	0,011
10,4400	0,011
10,4800	0,009
10,5200	0,008
10,5600	0,006
10,6000	0,005
10,6400	0,002
10,6800	0,000
10,7200	-0,003
10,7600	-0,006
10,8000	-0,008
10,8400	-0,011
10,8800	-0,013
10,9200	-0,014
10,9600	-0,017
11,0000	-0,019
11,0400	-0,019
11,0800	-0,020
11,1200	-0,020
11,1600	-0,020
11,2000	-0,020
11,2400	-0,020
11,2800	-0,020
11,3200	-0,019
