Angular Position, Run #12
Time ( s )	Angular Position ( rad )
0,0000	-0,057
0,0400	-0,013
0,0800	0,030
0,1200	0,071
0,1600	0,108
0,2000	0,145
0,2400	0,176
0,2800	0,203
0,3200	0,225
0,3600	0,240
0,4000	0,250
0,4400	0,254
0,4800	0,253
0,5200	0,245
0,5600	0,232
0,6000	0,214
0,6400	0,190
0,6800	0,163
0,7200	0,134
0,7600	0,099
0,8000	0,064
0,8400	0,028
0,8800	-0,008
0,9200	-0,044
0,9600	-0,080
1,0000	-0,112
1,0400	-0,141
1,0800	-0,168
1,1200	-0,190
1,1600	-0,209
1,2000	-0,221
1,2400	-0,231
1,2800	-0,232
1,3200	-0,232
1,3600	-0,225
1,4000	-0,214
1,4400	-0,198
1,4800	-0,178
1,5200	-0,154
1,5600	-0,129
1,6000	-0,101
1,6400	-0,071
1,6800	-0,039
1,7200	-0,009
1,7600	0,020
1,8000	0,050
1,8400	0,077
1,8800	0,102
1,9200	0,124
1,9600	0,143
2,0000	0,157
2,0400	0,168
2,0800	0,174
2,1200	0,178
2,1600	0,176
2,2000	0,170
2,2400	0,159
2,2800	0,146
2,3200	0,129
2,3600	0,110
2,4000	0,088
2,4400	0,063
2,4800	0,038
2,5200	0,013
2,5600	-0,013
2,6000	-0,039
2,6400	-0,063
2,6800	-0,086
2,7200	-0,107
2,7600	-0,124
2,8000	-0,140
2,8400	-0,152
2,8800	-0,160
2,9200	-0,165
2,9600	-0,167
3,0000	-0,165
3,0400	-0,160
3,0800	-0,151
3,1200	-0,140
3,1600	-0,126
3,2000	-0,108
3,2400	-0,090
3,2800	-0,071
3,3200	-0,049
3,3600	-0,028
3,4000	-0,006
3,4400	0,016
3,4800	0,036
3,5200	0,055
3,5600	0,071
3,6000	0,086
3,6400	0,099
3,6800	0,108
3,7200	0,115
3,7600	0,119
3,8000	0,119
3,8400	0,119
3,8800	0,113
3,9200	0,107
3,9600	0,096
4,0000	0,085
4,0400	0,071
4,0800	0,055
4,1200	0,038
4,1600	0,020
4,2000	0,003
4,2400	-0,016
4,2800	-0,033
4,3200	-0,049
4,3600	-0,064
4,4000	-0,079
4,4400	-0,091
4,4800	-0,101
4,5200	-0,108
4,5600	-0,113
4,6000	-0,116
4,6400	-0,118
4,6800	-0,115
4,7200	-0,112
4,7600	-0,105
4,8000	-0,096
4,8400	-0,086
4,8800	-0,075
4,9200	-0,061
4,9600	-0,049
5,0000	-0,033
5,0400	-0,019
5,0800	-0,005
5,1200	0,009
5,1600	0,024
5,2000	0,036
5,2400	0,047
5,2800	0,057
5,3200	0,064
5,3600	0,071
5,4000	0,075
5,4400	0,077
5,4800	0,079
5,5200	0,077
5,5600	0,072
5,6000	0,068
5,6400	0,061
5,6800	0,052
5,7200	0,042
5,7600	0,031
5,8000	0,020
5,8400	0,008
5,8800	-0,003
5,9200	-0,014
5,9600	-0,027
6,0000	-0,038
6,0400	-0,047
6,0800	-0,057
6,1200	-0,064
6,1600	-0,071
6,2000	-0,075
6,2400	-0,079
6,2800	-0,080
6,3200	-0,080
6,3600	-0,079
6,4000	-0,075
6,4400	-0,071
6,4800	-0,064
6,5200	-0,058
6,5600	-0,050
6,6000	-0,041
6,6400	-0,033
6,6800	-0,024
6,7200	-0,014
6,7600	-0,005
6,8000	0,005
6,8400	0,013
6,8800	0,020
6,9200	0,028
6,9600	0,035
7,0000	0,039
7,0400	0,042
7,0800	0,044
7,1200	0,046
7,1600	0,046
7,2000	0,044
7,2400	0,042
7,2800	0,038
7,3200	0,033
7,3600	0,027
7,4000	0,022
7,4400	0,014
7,4800	0,008
7,5200	0,000
7,5600	-0,008
7,6000	-0,014
7,6400	-0,022
7,6800	-0,028
7,7200	-0,035
7,7600	-0,039
7,8000	-0,044
7,8400	-0,047
7,8800	-0,050
7,9200	-0,052
7,9600	-0,052
8,0000	-0,052
8,0400	-0,050
8,0800	-0,049
8,1200	-0,046
8,1600	-0,041
8,2000	-0,038
8,2400	-0,033
8,2800	-0,027
8,3200	-0,022
8,3600	-0,017
8,4000	-0,011
8,4400	-0,006
8,4800	-0,002
8,5200	0,003
8,5600	0,008
8,6000	0,013
8,6400	0,016
8,6800	0,017
8,7200	0,019
8,7600	0,020
8,8000	0,020
8,8400	0,020
8,8800	0,019
8,9200	0,017
8,9600	0,016
9,0000	0,013
9,0400	0,009
9,0800	0,006
9,1200	0,003
9,1600	-0,002
9,2000	-0,005
9,2400	-0,009
9,2800	-0,013
9,3200	-0,017
9,3600	-0,020
9,4000	-0,022
9,4400	-0,025
9,4800	-0,027
9,5200	-0,028
9,5600	-0,030
9,6000	-0,030
9,6400	-0,030
9,6800	-0,030
9,7200	-0,028
9,7600	-0,027
9,8000	-0,025
9,8400	-0,024
9,8800	-0,022
9,9200	-0,020
9,9600	-0,017
10,0000	-0,014
10,0400	-0,013
10,0800	-0,011
10,1200	-0,008
10,1600	-0,006
10,2000	-0,005
10,2400	-0,003
10,2800	-0,002
10,3200	0,000
10,3600	0,000
10,4000	0,002
10,4400	0,002
10,4800	0,002
10,5200	0,002
10,5600	0,000
10,6000	0,000
10,6400	-0,002
10,6800	-0,002
10,7200	-0,003
10,7600	-0,005
10,8000	-0,006
10,8400	-0,008
10,8800	-0,009
10,9200	-0,011
10,9600	-0,011
11,0000	-0,013
11,0400	-0,014
11,0800	-0,014
11,1200	-0,014
