Angular Position, Run #7
Time ( s )	Angular Position ( rad )
0,0000	0,256
0,0400	0,269
0,0800	0,275
0,1200	0,275
0,1600	0,267
0,2000	0,253
0,2400	0,234
0,2800	0,209
0,3200	0,179
0,3600	0,145
0,4000	0,107
0,4400	0,066
0,4800	0,024
0,5200	-0,019
0,5600	-0,061
0,6000	-0,104
0,6400	-0,143
0,6800	-0,179
0,7200	-0,212
0,7600	-0,240
0,8000	-0,262
0,8400	-0,281
0,8800	-0,292
0,9200	-0,297
0,9600	-0,297
1,0000	-0,289
1,0400	-0,276
1,0800	-0,256
1,1200	-0,232
1,1600	-0,204
1,2000	-0,171
1,2400	-0,135
1,2800	-0,097
1,3200	-0,057
1,3600	-0,016
1,4000	0,024
1,4400	0,063
1,4800	0,101
1,5200	0,135
1,5600	0,165
1,6000	0,192
1,6400	0,214
1,6800	0,229
1,7200	0,240
1,7600	0,245
1,8000	0,245
1,8400	0,237
1,8800	0,225
1,9200	0,206
1,9600	0,184
2,0000	0,156
2,0400	0,124
2,0800	0,090
2,1200	0,053
2,1600	0,016
2,2000	-0,024
2,2400	-0,061
2,2800	-0,099
2,3200	-0,134
2,3600	-0,165
2,4000	-0,193
2,4400	-0,217
2,4800	-0,237
2,5200	-0,250
2,5600	-0,259
2,6000	-0,262
2,6400	-0,261
2,6800	-0,251
2,7200	-0,239
2,7600	-0,221
2,8000	-0,198
2,8400	-0,173
2,8800	-0,143
2,9200	-0,112
2,9600	-0,079
3,0000	-0,042
3,0400	-0,008
3,0800	0,027
3,1200	0,060
3,1600	0,091
3,2000	0,119
3,2400	0,145
3,2800	0,167
3,3200	0,184
3,3600	0,196
3,4000	0,204
3,4400	0,206
3,4800	0,204
3,5200	0,196
3,5600	0,184
3,6000	0,168
3,6400	0,146
3,6800	0,123
3,7200	0,096
3,7600	0,066
3,8000	0,035
3,8400	0,002
3,8800	-0,031
3,9200	-0,064
3,9600	-0,096
4,0000	-0,124
4,0400	-0,151
4,0800	-0,174
4,1200	-0,193
4,1600	-0,210
4,2000	-0,221
4,2400	-0,228
4,2800	-0,229
4,3200	-0,226
4,3600	-0,218
4,4000	-0,206
4,4400	-0,190
4,4800	-0,171
4,5200	-0,148
4,5600	-0,123
4,6000	-0,094
4,6400	-0,064
4,6800	-0,035
4,7200	-0,005
4,7600	0,027
4,8000	0,055
4,8400	0,082
4,8800	0,105
4,9200	0,127
4,9600	0,146
5,0000	0,160
5,0400	0,170
5,0800	0,176
5,1200	0,178
5,1600	0,174
5,2000	0,167
5,2400	0,156
5,2800	0,140
5,3200	0,121
5,3600	0,099
5,4000	0,075
5,4400	0,049
5,4800	0,022
5,5200	-0,006
5,5600	-0,035
5,6000	-0,063
5,6400	-0,090
5,6800	-0,115
5,7200	-0,137
5,7600	-0,157
5,8000	-0,174
5,8400	-0,187
5,8800	-0,196
5,9200	-0,201
5,9600	-0,203
6,0000	-0,199
6,0400	-0,192
6,0800	-0,181
6,1200	-0,167
6,1600	-0,148
6,2000	-0,127
6,2400	-0,105
6,2800	-0,080
6,3200	-0,053
6,3600	-0,028
6,4000	0,000
6,4400	0,025
6,4800	0,050
6,5200	0,074
6,5600	0,094
6,6000	0,113
6,6400	0,129
6,6800	0,140
6,7200	0,148
6,7600	0,152
6,8000	0,154
6,8400	0,149
6,8800	0,143
6,9200	0,132
6,9600	0,118
7,0000	0,101
7,0400	0,082
7,0800	0,060
7,1200	0,036
7,1600	0,011
7,2000	-0,013
7,2400	-0,038
7,2800	-0,063
7,3200	-0,086
7,3600	-0,107
7,4000	-0,127
7,4400	-0,143
7,4800	-0,157
7,5200	-0,168
7,5600	-0,174
7,6000	-0,179
7,6400	-0,179
7,6800	-0,174
7,7200	-0,168
7,7600	-0,157
7,8000	-0,143
7,8400	-0,127
7,8800	-0,108
7,9200	-0,088
7,9600	-0,066
8,0000	-0,044
8,0400	-0,020
8,0800	0,003
8,1200	0,025
8,1600	0,047
8,2000	0,066
8,2400	0,085
8,2800	0,099
8,3200	0,112
8,3600	0,121
8,4000	0,127
8,4400	0,129
8,4800	0,129
8,5200	0,126
8,5600	0,118
8,6000	0,108
8,6400	0,096
8,6800	0,080
8,7200	0,063
8,7600	0,042
8,8000	0,022
8,8400	0,002
8,8800	-0,020
8,9200	-0,041
8,9600	-0,061
9,0000	-0,082
9,0400	-0,099
9,0800	-0,116
9,1200	-0,129
9,1600	-0,141
9,2000	-0,149
9,2400	-0,154
9,2800	-0,156
9,3200	-0,156
9,3600	-0,151
9,4000	-0,145
9,4400	-0,135
9,4800	-0,123
9,5200	-0,108
9,5600	-0,091
9,6000	-0,074
9,6400	-0,055
9,6800	-0,035
9,7200	-0,016
9,7600	0,005
9,8000	0,024
9,8400	0,041
9,8800	0,058
9,9200	0,072
9,9600	0,085
10,0000	0,094
10,0400	0,102
10,0800	0,105
10,1200	0,107
10,1600	0,105
10,2000	0,102
10,2400	0,094
10,2800	0,085
10,3200	0,074
10,3600	0,060
10,4000	0,046
10,4400	0,028
10,4800	0,011
10,5200	-0,006
10,5600	-0,024
10,6000	-0,042
10,6400	-0,060
10,6800	-0,075
10,7200	-0,090
10,7600	-0,104
10,8000	-0,115
