Position, Run #6
Time ( s )	Position ( m )
0,0044	1,520
0,1046	1,572
0,2047	1,618
0,3191	6,582
0,4192	6,588
0,5192	6,611
0,6191	6,562
0,7193	6,626
0,8055	1,889
0,9192	6,590
1,0056	1,911
1,1055	1,898
1,2055	1,884
1,3054	1,870
1,4054	1,856
1,5054	1,842
1,6053	1,828
1,7053	1,815
1,8052	1,801
1,9052	1,787
2,0052	1,772
2,1051	1,758
2,2051	1,744
2,3050	1,729
2,4050	1,714
2,5049	1,699
2,6049	1,685
2,7048	1,668
2,8048	1,653
2,9048	1,641
3,0047	1,624
3,1047	1,609
