Angular Position, Run #67
Time ( s )	Angular Position ( rad )
0,0000	0,248
0,0400	0,193
0,0800	0,132
0,1200	0,063
0,1600	-0,011
0,2000	-0,086
0,2400	-0,163
0,2800	-0,240
0,3200	-0,314
0,3600	-0,385
0,4000	-0,451
0,4400	-0,509
0,4800	-0,559
0,5200	-0,602
0,5600	-0,631
0,6000	-0,652
0,6400	-0,660
0,6800	-0,657
0,7200	-0,641
0,7600	-0,614
0,8000	-0,576
0,8400	-0,529
0,8800	-0,473
0,9200	-0,408
0,9600	-0,339
1,0000	-0,265
1,0400	-0,188
1,0800	-0,112
1,1200	-0,033
1,1600	0,041
1,2000	0,113
1,2400	0,178
1,2800	0,236
1,3200	0,286
1,3600	0,328
1,4000	0,358
1,4400	0,377
1,4800	0,385
1,5200	0,382
1,5600	0,366
1,6000	0,339
1,6400	0,302
1,6800	0,253
1,7200	0,196
1,7600	0,134
1,8000	0,064
1,8400	-0,011
1,8800	-0,086
1,9200	-0,165
1,9600	-0,243
2,0000	-0,319
2,0400	-0,390
2,0800	-0,456
2,1200	-0,514
2,1600	-0,565
2,2000	-0,606
2,2400	-0,638
2,2800	-0,657
2,3200	-0,664
2,3600	-0,660
2,4000	-0,644
2,4400	-0,616
2,4800	-0,578
2,5200	-0,529
2,5600	-0,473
2,6000	-0,408
2,6400	-0,338
2,6800	-0,264
2,7200	-0,187
2,7600	-0,108
2,8000	-0,030
2,8400	0,046
2,8800	0,116
2,9200	0,182
2,9600	0,240
3,0000	0,291
3,0400	0,331
3,0800	0,361
3,1200	0,380
3,1600	0,388
3,2000	0,383
3,2400	0,368
3,2800	0,339
3,3200	0,302
3,3600	0,253
3,4000	0,196
3,4400	0,132
3,4800	0,063
3,5200	-0,013
3,5600	-0,091
3,6000	-0,170
3,6400	-0,247
3,6800	-0,322
3,7200	-0,394
3,7600	-0,460
3,8000	-0,520
3,8400	-0,570
3,8800	-0,609
3,9200	-0,639
3,9600	-0,658
4,0000	-0,664
4,0400	-0,658
4,0800	-0,641
4,1200	-0,613
4,1600	-0,573
4,2000	-0,525
4,2400	-0,467
4,2800	-0,401
4,3200	-0,330
4,3600	-0,256
4,4000	-0,178
4,4400	-0,101
4,4800	-0,024
4,5200	0,052
4,5600	0,123
4,6000	0,187
4,6400	0,245
4,6800	0,294
4,7200	0,335
4,7600	0,363
4,8000	0,380
4,8400	0,386
4,8800	0,382
4,9200	0,364
4,9600	0,335
5,0000	0,295
5,0400	0,247
5,0800	0,190
5,1200	0,126
5,1600	0,053
5,2000	-0,020
5,2400	-0,099
5,2800	-0,176
5,3200	-0,254
5,3600	-0,328
5,4000	-0,401
5,4400	-0,465
5,4800	-0,522
5,5200	-0,572
5,5600	-0,611
5,6000	-0,639
5,6400	-0,655
5,6800	-0,660
5,7200	-0,653
5,7600	-0,635
5,8000	-0,605
5,8400	-0,565
5,8800	-0,515
5,9200	-0,457
5,9600	-0,391
6,0000	-0,320
6,0400	-0,245
6,0800	-0,168
6,1200	-0,091
6,1600	-0,014
6,2000	0,060
6,2400	0,129
6,2800	0,193
6,3200	0,248
6,3600	0,297
6,4000	0,335
6,4400	0,363
6,4800	0,379
6,5200	0,383
6,5600	0,377
6,6000	0,358
6,6400	0,328
6,6800	0,287
6,7200	0,239
6,7600	0,181
6,8000	0,115
6,8400	0,044
6,8800	-0,031
6,9200	-0,108
6,9600	-0,187
7,0000	-0,264
7,0400	-0,338
7,0800	-0,408
7,1200	-0,471
7,1600	-0,529
7,2000	-0,576
7,2400	-0,616
7,2800	-0,642
7,3200	-0,658
7,3600	-0,661
7,4000	-0,653
7,4400	-0,633
7,4800	-0,603
7,5200	-0,561
7,5600	-0,511
7,6000	-0,451
7,6400	-0,385
7,6800	-0,313
7,7200	-0,237
7,7600	-0,160
7,8000	-0,083
7,8400	-0,006
7,8800	0,068
7,9200	0,137
7,9600	0,199
8,0000	0,256
8,0400	0,303
8,0800	0,339
8,1200	0,366
8,1600	0,382
8,2000	0,385
8,2400	0,377
8,2800	0,358
8,3200	0,327
8,3600	0,284
8,4000	0,234
8,4400	0,174
8,4800	0,108
8,5200	0,036
8,5600	-0,039
8,6000	-0,116
8,6400	-0,195
8,6800	-0,272
8,7200	-0,346
8,7600	-0,415
8,8000	-0,478
8,8400	-0,534
8,8800	-0,581
8,9200	-0,619
8,9600	-0,646
9,0000	-0,660
9,0400	-0,663
9,0800	-0,655
9,1200	-0,635
9,1600	-0,603
9,2000	-0,561
9,2400	-0,509
9,2800	-0,451
9,3200	-0,383
9,3600	-0,311
9,4000	-0,236
9,4400	-0,157
9,4800	-0,079
9,5200	-0,002
9,5600	0,072
9,6000	0,141
9,6400	0,206
9,6800	0,261
9,7200	0,308
9,7600	0,344
9,8000	0,371
9,8400	0,385
9,8800	0,388
9,9200	0,379
9,9600	0,358
10,0000	0,327
10,0400	0,284
10,0800	0,232
10,1200	0,171
10,1600	0,105
10,2000	0,033
10,2400	-0,044
10,2800	-0,123
10,3200	-0,201
