Angular Position, Run #62
Time ( s )	Angular Position ( rad )
0,0000	0,016
0,0400	0,003
0,0800	-0,009
0,1200	-0,025
0,1600	-0,041
0,2000	-0,057
0,2400	-0,074
0,2800	-0,091
0,3200	-0,108
0,3600	-0,126
0,4000	-0,143
0,4400	-0,160
0,4800	-0,176
0,5200	-0,190
0,5600	-0,204
0,6000	-0,217
0,6400	-0,228
0,6800	-0,237
0,7200	-0,245
0,7600	-0,251
0,8000	-0,256
0,8400	-0,259
0,8800	-0,259
0,9200	-0,259
0,9600	-0,256
1,0000	-0,251
1,0400	-0,247
1,0800	-0,239
1,1200	-0,231
1,1600	-0,220
1,2000	-0,209
1,2400	-0,198
1,2800	-0,184
1,3200	-0,171
1,3600	-0,156
1,4000	-0,141
1,4400	-0,126
1,4800	-0,112
1,5200	-0,096
1,5600	-0,080
1,6000	-0,064
1,6400	-0,050
1,6800	-0,036
1,7200	-0,022
1,7600	-0,009
1,8000	0,003
1,8400	0,016
1,8800	0,027
1,9200	0,035
1,9600	0,044
2,0000	0,050
2,0400	0,055
2,0800	0,058
2,1200	0,060
2,1600	0,061
2,2000	0,060
2,2400	0,057
2,2800	0,052
2,3200	0,044
2,3600	0,036
2,4000	0,027
2,4400	0,016
2,4800	0,003
2,5200	-0,009
2,5600	-0,025
2,6000	-0,039
2,6400	-0,057
2,6800	-0,074
2,7200	-0,090
2,7600	-0,107
2,8000	-0,124
2,8400	-0,141
2,8800	-0,159
2,9200	-0,174
2,9600	-0,188
3,0000	-0,203
3,0400	-0,215
3,0800	-0,226
3,1200	-0,237
3,1600	-0,245
3,2000	-0,251
3,2400	-0,256
3,2800	-0,258
3,3200	-0,259
3,3600	-0,258
3,4000	-0,256
3,4400	-0,251
3,4800	-0,247
3,5200	-0,239
3,5600	-0,231
3,6000	-0,220
3,6400	-0,209
3,6800	-0,198
3,7200	-0,185
3,7600	-0,171
3,8000	-0,157
3,8400	-0,141
3,8800	-0,127
3,9200	-0,112
3,9600	-0,096
4,0000	-0,080
4,0400	-0,066
4,0800	-0,050
4,1200	-0,036
4,1600	-0,022
4,2000	-0,009
4,2400	0,003
4,2800	0,014
4,3200	0,025
4,3600	0,035
4,4000	0,042
4,4400	0,049
4,4800	0,055
4,5200	0,058
4,5600	0,060
4,6000	0,060
4,6400	0,060
4,6800	0,057
4,7200	0,052
4,7600	0,046
4,8000	0,038
4,8400	0,027
4,8800	0,016
4,9200	0,005
4,9600	-0,009
5,0000	-0,024
5,0400	-0,039
5,0800	-0,057
5,1200	-0,072
5,1600	-0,090
5,2000	-0,107
5,2400	-0,124
5,2800	-0,141
5,3200	-0,159
5,3600	-0,174
5,4000	-0,190
5,4400	-0,204
5,4800	-0,217
5,5200	-0,228
5,5600	-0,237
5,6000	-0,245
5,6400	-0,251
5,6800	-0,256
5,7200	-0,259
5,7600	-0,259
5,8000	-0,259
5,8400	-0,256
5,8800	-0,253
5,9200	-0,247
5,9600	-0,239
6,0000	-0,231
6,0400	-0,220
6,0800	-0,209
6,1200	-0,198
6,1600	-0,184
6,2000	-0,170
6,2400	-0,156
6,2800	-0,140
6,3200	-0,126
6,3600	-0,110
6,4000	-0,094
6,4400	-0,079
6,4800	-0,063
6,5200	-0,047
6,5600	-0,033
6,6000	-0,019
6,6400	-0,006
6,6800	0,006
6,7200	0,019
6,7600	0,028
6,8000	0,038
6,8400	0,046
6,8800	0,052
6,9200	0,058
6,9600	0,061
7,0000	0,063
7,0400	0,063
7,0800	0,060
7,1200	0,057
7,1600	0,052
7,2000	0,044
7,2400	0,036
7,2800	0,027
7,3200	0,014
7,3600	0,002
7,4000	-0,013
7,4400	-0,028
7,4800	-0,044
7,5200	-0,061
7,5600	-0,079
7,6000	-0,096
7,6400	-0,113
7,6800	-0,130
7,7200	-0,148
7,7600	-0,163
7,8000	-0,181
7,8400	-0,195
7,8800	-0,207
7,9200	-0,220
7,9600	-0,231
8,0000	-0,240
8,0400	-0,248
8,0800	-0,253
8,1200	-0,258
8,1600	-0,259
8,2000	-0,259
8,2400	-0,258
8,2800	-0,254
8,3200	-0,250
8,3600	-0,243
8,4000	-0,236
8,4400	-0,226
8,4800	-0,217
8,5200	-0,204
8,5600	-0,192
8,6000	-0,179
8,6400	-0,165
8,6800	-0,151
8,7200	-0,135
8,7600	-0,119
8,8000	-0,105
8,8400	-0,090
8,8800	-0,074
8,9200	-0,058
8,9600	-0,044
9,0000	-0,030
9,0400	-0,016
9,0800	-0,003
9,1200	0,009
9,1600	0,020
9,2000	0,030
9,2400	0,039
9,2800	0,046
9,3200	0,052
9,3600	0,057
9,4000	0,060
9,4400	0,061
9,4800	0,061
9,5200	0,058
9,5600	0,055
9,6000	0,049
9,6400	0,041
9,6800	0,033
9,7200	0,022
9,7600	0,011
9,8000	-0,002
9,8400	-0,016
9,8800	-0,031
9,9200	-0,047
9,9600	-0,064
10,0000	-0,082
10,0400	-0,099
10,0800	-0,116
10,1200	-0,134
10,1600	-0,151
10,2000	-0,167
10,2400	-0,182
10,2800	-0,196
10,3200	-0,210
10,3600	-0,221
10,4000	-0,232
10,4400	-0,240
10,4800	-0,248
10,5200	-0,253
10,5600	-0,256
10,6000	-0,258
10,6400	-0,259
10,6800	-0,258
10,7200	-0,253
10,7600	-0,248
10,8000	-0,242
10,8400	-0,234
10,8800	-0,225
10,9200	-0,214
10,9600	-0,203
11,0000	-0,190
11,0400	-0,178
11,0800	-0,163
11,1200	-0,149
11,1600	-0,134
11,2000	-0,118
11,2400	-0,102
