Angular Position, Run #60
Time ( s )	Angular Position ( rad )
0,0000	0,027
0,0400	0,019
0,0800	0,009
0,1200	0,000
0,1600	-0,011
0,2000	-0,022
0,2400	-0,033
0,2800	-0,046
0,3200	-0,058
0,3600	-0,071
0,4000	-0,083
0,4400	-0,096
0,4800	-0,108
0,5200	-0,119
0,5600	-0,132
0,6000	-0,143
0,6400	-0,154
0,6800	-0,163
0,7200	-0,173
0,7600	-0,181
0,8000	-0,188
0,8400	-0,193
0,8800	-0,199
0,9200	-0,203
0,9600	-0,206
1,0000	-0,207
1,0400	-0,209
1,0800	-0,207
1,1200	-0,206
1,1600	-0,204
1,2000	-0,201
1,2400	-0,198
1,2800	-0,193
1,3200	-0,187
1,3600	-0,182
1,4000	-0,176
1,4400	-0,170
1,4800	-0,162
1,5200	-0,156
1,5600	-0,148
1,6000	-0,140
1,6400	-0,130
1,6800	-0,123
1,7200	-0,113
1,7600	-0,104
1,8000	-0,094
1,8400	-0,085
1,8800	-0,075
1,9200	-0,066
1,9600	-0,057
2,0000	-0,047
2,0400	-0,038
2,0800	-0,028
2,1200	-0,019
2,1600	-0,011
2,2000	-0,002
2,2400	0,006
2,2800	0,014
2,3200	0,022
2,3600	0,028
2,4000	0,035
2,4400	0,039
2,4800	0,044
2,5200	0,047
2,5600	0,050
2,6000	0,052
2,6400	0,053
2,6800	0,052
2,7200	0,052
2,7600	0,049
2,8000	0,044
2,8400	0,039
2,8800	0,033
2,9200	0,027
2,9600	0,019
3,0000	0,009
3,0400	0,000
3,0800	-0,009
3,1200	-0,020
3,1600	-0,033
3,2000	-0,044
3,2400	-0,057
3,2800	-0,069
3,3200	-0,082
3,3600	-0,094
3,4000	-0,107
3,4400	-0,119
3,4800	-0,130
3,5200	-0,143
3,5600	-0,154
3,6000	-0,163
3,6400	-0,173
3,6800	-0,181
3,7200	-0,188
3,7600	-0,193
3,8000	-0,199
3,8400	-0,203
3,8800	-0,206
3,9200	-0,207
3,9600	-0,207
4,0000	-0,207
4,0400	-0,206
4,0800	-0,204
4,1200	-0,199
4,1600	-0,196
4,2000	-0,192
4,2400	-0,187
4,2800	-0,181
4,3200	-0,174
4,3600	-0,168
4,4000	-0,162
4,4400	-0,154
4,4800	-0,146
4,5200	-0,138
4,5600	-0,130
4,6000	-0,121
4,6400	-0,112
4,6800	-0,104
4,7200	-0,094
4,7600	-0,085
4,8000	-0,075
4,8400	-0,066
4,8800	-0,057
4,9200	-0,047
4,9600	-0,038
5,0000	-0,028
5,0400	-0,019
5,0800	-0,011
5,1200	-0,002
5,1600	0,006
5,2000	0,014
5,2400	0,022
5,2800	0,028
5,3200	0,035
5,3600	0,039
5,4000	0,044
5,4400	0,047
5,4800	0,050
5,5200	0,052
5,5600	0,052
5,6000	0,052
5,6400	0,050
5,6800	0,047
5,7200	0,044
5,7600	0,039
5,8000	0,033
5,8400	0,027
5,8800	0,019
5,9200	0,009
5,9600	0,000
6,0000	-0,011
6,0400	-0,022
6,0800	-0,033
6,1200	-0,046
6,1600	-0,057
6,2000	-0,069
6,2400	-0,082
6,2800	-0,094
6,3200	-0,107
6,3600	-0,119
6,4000	-0,130
6,4400	-0,143
6,4800	-0,154
6,5200	-0,163
6,5600	-0,173
6,6000	-0,181
6,6400	-0,188
6,6800	-0,193
6,7200	-0,199
6,7600	-0,203
6,8000	-0,206
6,8400	-0,207
6,8800	-0,207
6,9200	-0,207
6,9600	-0,206
7,0000	-0,204
7,0400	-0,199
7,0800	-0,196
7,1200	-0,192
7,1600	-0,187
7,2000	-0,181
7,2400	-0,174
7,2800	-0,168
7,3200	-0,162
7,3600	-0,154
7,4000	-0,146
7,4400	-0,138
7,4800	-0,130
7,5200	-0,121
7,5600	-0,112
7,6000	-0,104
7,6400	-0,094
7,6800	-0,085
7,7200	-0,075
7,7600	-0,066
7,8000	-0,057
7,8400	-0,047
7,8800	-0,036
7,9200	-0,028
7,9600	-0,019
8,0000	-0,009
8,0400	0,000
8,0800	0,008
8,1200	0,016
8,1600	0,024
8,2000	0,030
8,2400	0,036
8,2800	0,041
8,3200	0,046
8,3600	0,049
8,4000	0,052
8,4400	0,053
8,4800	0,053
8,5200	0,053
8,5600	0,052
8,6000	0,047
8,6400	0,044
8,6800	0,039
8,7200	0,033
8,7600	0,025
8,8000	0,017
8,8400	0,009
8,8800	-0,002
8,9200	-0,011
8,9600	-0,022
9,0000	-0,035
9,0400	-0,047
9,0800	-0,058
9,1200	-0,071
9,1600	-0,083
9,2000	-0,096
9,2400	-0,108
9,2800	-0,121
9,3200	-0,134
9,3600	-0,143
9,4000	-0,154
9,4400	-0,165
9,4800	-0,173
9,5200	-0,181
9,5600	-0,188
9,6000	-0,195
9,6400	-0,199
9,6800	-0,203
9,7200	-0,206
9,7600	-0,207
9,8000	-0,207
9,8400	-0,206
9,8800	-0,204
9,9200	-0,203
9,9600	-0,199
10,0000	-0,196
10,0400	-0,192
10,0800	-0,185
10,1200	-0,181
10,1600	-0,174
10,2000	-0,168
10,2400	-0,160
10,2800	-0,154
10,3200	-0,146
10,3600	-0,138
10,4000	-0,130
10,4400	-0,121
10,4800	-0,113
10,5200	-0,104
10,5600	-0,094
10,6000	-0,085
