Angular Position, Run #68
Time ( s )	Angular Position ( rad )
0,0000	0,179
0,0400	0,129
0,0800	0,072
0,1200	0,011
0,1600	-0,050
0,2000	-0,112
0,2400	-0,173
0,2800	-0,229
0,3200	-0,284
0,3600	-0,331
0,4000	-0,372
0,4400	-0,405
0,4800	-0,429
0,5200	-0,443
0,5600	-0,446
0,6000	-0,441
0,6400	-0,426
0,6800	-0,401
0,7200	-0,366
0,7600	-0,325
0,8000	-0,276
0,8400	-0,223
0,8800	-0,165
0,9200	-0,105
0,9600	-0,044
1,0000	0,017
1,0400	0,075
1,0800	0,130
1,1200	0,181
1,1600	0,225
1,2000	0,261
1,2400	0,289
1,2800	0,309
1,3200	0,319
1,3600	0,319
1,4000	0,309
1,4400	0,291
1,4800	0,262
1,5200	0,226
1,5600	0,182
1,6000	0,132
1,6400	0,077
1,6800	0,019
1,7200	-0,041
1,7600	-0,102
1,8000	-0,162
1,8400	-0,218
1,8800	-0,272
1,9200	-0,319
1,9600	-0,361
2,0000	-0,394
2,0400	-0,419
2,0800	-0,435
2,1200	-0,441
2,1600	-0,438
2,2000	-0,424
2,2400	-0,402
2,2800	-0,371
2,3200	-0,331
2,3600	-0,284
2,4000	-0,232
2,4400	-0,178
2,4800	-0,118
2,5200	-0,058
2,5600	0,002
2,6000	0,060
2,6400	0,115
2,6800	0,167
2,7200	0,210
2,7600	0,248
2,8000	0,278
2,8400	0,298
2,8800	0,309
2,9200	0,313
2,9600	0,305
3,0000	0,287
3,0400	0,262
3,0800	0,229
3,1200	0,187
3,1600	0,140
3,2000	0,086
3,2400	0,030
3,2800	-0,028
3,3200	-0,088
3,3600	-0,148
3,4000	-0,204
3,4400	-0,256
3,4800	-0,305
3,5200	-0,347
3,5600	-0,382
3,6000	-0,408
3,6400	-0,426
3,6800	-0,435
3,7200	-0,434
3,7600	-0,423
3,8000	-0,402
3,8400	-0,372
3,8800	-0,335
3,9200	-0,291
3,9600	-0,240
4,0000	-0,185
4,0400	-0,129
4,0800	-0,069
4,1200	-0,009
4,1600	0,047
4,2000	0,104
4,2400	0,154
4,2800	0,199
4,3200	0,237
4,3600	0,269
4,4000	0,291
4,4400	0,305
4,4800	0,308
4,5200	0,303
4,5600	0,287
4,6000	0,264
4,6400	0,232
4,6800	0,193
4,7200	0,148
4,7600	0,096
4,8000	0,041
4,8400	-0,017
4,8800	-0,077
4,9200	-0,135
4,9600	-0,193
5,0000	-0,247
5,0400	-0,295
5,0800	-0,338
5,1200	-0,374
5,1600	-0,402
5,2000	-0,421
5,2400	-0,430
5,2800	-0,432
5,3200	-0,423
5,3600	-0,404
5,4000	-0,375
5,4400	-0,339
5,4800	-0,297
5,5200	-0,248
5,5600	-0,195
5,6000	-0,137
5,6400	-0,079
5,6800	-0,020
5,7200	0,038
5,7600	0,093
5,8000	0,145
5,8400	0,190
5,8800	0,229
5,9200	0,262
5,9600	0,286
6,0000	0,302
6,0400	0,306
6,0800	0,303
6,1200	0,291
6,1600	0,267
6,2000	0,237
6,2400	0,199
6,2800	0,154
6,3200	0,104
6,3600	0,049
6,4000	-0,008
6,4400	-0,066
6,4800	-0,126
6,5200	-0,182
6,5600	-0,236
6,6000	-0,286
6,6400	-0,330
6,6800	-0,368
6,7200	-0,397
6,7600	-0,418
6,8000	-0,429
6,8400	-0,430
6,8800	-0,423
6,9200	-0,405
6,9600	-0,380
7,0000	-0,346
7,0400	-0,303
7,0800	-0,256
7,1200	-0,203
7,1600	-0,148
7,2000	-0,088
7,2400	-0,030
7,2800	0,028
7,3200	0,085
7,3600	0,137
7,4000	0,184
7,4400	0,225
7,4800	0,258
7,5200	0,283
7,5600	0,300
7,6000	0,306
7,6400	0,305
7,6800	0,294
7,7200	0,273
7,7600	0,243
7,8000	0,207
7,8400	0,163
7,8800	0,115
7,9200	0,060
7,9600	0,003
8,0000	-0,055
8,0400	-0,115
8,0800	-0,173
8,1200	-0,228
8,1600	-0,278
8,2000	-0,324
8,2400	-0,361
8,2800	-0,393
8,3200	-0,416
8,3600	-0,429
8,4000	-0,434
8,4400	-0,427
8,4800	-0,413
8,5200	-0,390
8,5600	-0,357
8,6000	-0,317
8,6400	-0,270
8,6800	-0,218
8,7200	-0,162
8,7600	-0,104
8,8000	-0,046
8,8400	0,014
8,8800	0,071
8,9200	0,124
8,9600	0,173
9,0000	0,215
9,0400	0,251
9,0800	0,278
9,1200	0,297
9,1600	0,308
9,2000	0,308
9,2400	0,298
9,2800	0,281
9,3200	0,254
9,3600	0,218
9,4000	0,178
9,4400	0,129
9,4800	0,075
9,5200	0,019
9,5600	-0,039
9,6000	-0,099
9,6400	-0,157
9,6800	-0,214
9,7200	-0,265
9,7600	-0,313
