Angular Position, Run #61
Time ( s )	Angular Position ( rad )
0,0000	0,049
0,0400	0,044
0,0800	0,039
0,1200	0,033
0,1600	0,025
0,2000	0,016
0,2400	0,006
0,2800	-0,005
0,3200	-0,016
0,3600	-0,028
0,4000	-0,042
0,4400	-0,057
0,4800	-0,069
0,5200	-0,083
0,5600	-0,099
0,6000	-0,113
0,6400	-0,127
0,6800	-0,140
0,7200	-0,154
0,7600	-0,167
0,8000	-0,179
0,8400	-0,190
0,8800	-0,199
0,9200	-0,207
0,9600	-0,215
1,0000	-0,221
1,0400	-0,226
1,0800	-0,228
1,1200	-0,231
1,1600	-0,231
1,2000	-0,229
1,2400	-0,226
1,2800	-0,223
1,3200	-0,218
1,3600	-0,214
1,4000	-0,206
1,4400	-0,199
1,4800	-0,190
1,5200	-0,182
1,5600	-0,171
1,6000	-0,162
1,6400	-0,151
1,6800	-0,140
1,7200	-0,129
1,7600	-0,116
1,8000	-0,105
1,8400	-0,093
1,8800	-0,082
1,9200	-0,069
1,9600	-0,057
2,0000	-0,046
2,0400	-0,035
2,0800	-0,024
2,1200	-0,013
2,1600	-0,003
2,2000	0,006
2,2400	0,016
2,2800	0,024
2,3200	0,031
2,3600	0,038
2,4000	0,042
2,4400	0,047
2,4800	0,050
2,5200	0,052
2,5600	0,052
2,6000	0,052
2,6400	0,049
2,6800	0,046
2,7200	0,041
2,7600	0,036
2,8000	0,028
2,8400	0,020
2,8800	0,011
2,9200	0,000
2,9600	-0,011
3,0000	-0,024
3,0400	-0,036
3,0800	-0,049
3,1200	-0,063
3,1600	-0,077
3,2000	-0,091
3,2400	-0,105
3,2800	-0,119
3,3200	-0,134
3,3600	-0,148
3,4000	-0,160
3,4400	-0,173
3,4800	-0,184
3,5200	-0,195
3,5600	-0,203
3,6000	-0,210
3,6400	-0,217
3,6800	-0,221
3,7200	-0,226
3,7600	-0,228
3,8000	-0,229
3,8400	-0,229
3,8800	-0,228
3,9200	-0,225
