Angular Position, Run #2
Time ( s )	Angular Position ( rad )
0,0000	-0,314
0,0400	-0,278
0,0800	-0,237
0,1200	-0,192
0,1600	-0,141
0,2000	-0,090
0,2400	-0,036
0,2800	0,019
0,3200	0,071
0,3600	0,121
0,4000	0,170
0,4400	0,212
0,4800	0,251
0,5200	0,283
0,5600	0,308
0,6000	0,327
0,6400	0,338
0,6800	0,341
0,7200	0,336
0,7600	0,324
0,8000	0,305
0,8400	0,278
0,8800	0,245
0,9200	0,207
0,9600	0,165
1,0000	0,119
1,0400	0,071
1,0800	0,022
1,1200	-0,028
1,1600	-0,079
1,2000	-0,126
1,2400	-0,171
1,2800	-0,212
1,3200	-0,250
1,3600	-0,281
1,4000	-0,306
1,4400	-0,324
1,4800	-0,335
1,5200	-0,338
1,5600	-0,336
1,6000	-0,325
1,6400	-0,306
1,6800	-0,283
1,7200	-0,253
1,7600	-0,218
1,8000	-0,178
1,8400	-0,135
1,8800	-0,088
1,9200	-0,042
1,9600	0,006
2,0000	0,052
2,0400	0,097
2,0800	0,140
2,1200	0,179
2,1600	0,214
2,2000	0,242
2,2400	0,265
2,2800	0,283
2,3200	0,294
2,3600	0,297
2,4000	0,294
2,4400	0,284
2,4800	0,269
2,5200	0,247
2,5600	0,218
2,6000	0,185
2,6400	0,149
2,6800	0,110
2,7200	0,069
2,7600	0,025
2,8000	-0,019
2,8400	-0,061
2,8800	-0,104
2,9200	-0,143
2,9600	-0,179
3,0000	-0,210
3,0400	-0,237
3,0800	-0,261
3,1200	-0,276
3,1600	-0,287
3,2000	-0,291
3,2400	-0,289
3,2800	-0,281
3,3200	-0,265
3,3600	-0,245
3,4000	-0,221
3,4400	-0,192
3,4800	-0,157
3,5200	-0,121
3,5600	-0,083
3,6000	-0,042
3,6400	-0,002
3,6800	0,038
3,7200	0,077
3,7600	0,113
3,8000	0,148
3,8400	0,178
3,8800	0,203
3,9200	0,223
3,9600	0,239
4,0000	0,250
4,0400	0,253
4,0800	0,251
4,1200	0,245
4,1600	0,231
4,2000	0,214
4,2400	0,190
4,2800	0,162
4,3200	0,130
4,3600	0,096
4,4000	0,061
4,4400	0,024
4,4800	-0,014
4,5200	-0,052
4,5600	-0,088
4,6000	-0,123
4,6400	-0,152
4,6800	-0,181
4,7200	-0,204
4,7600	-0,225
4,8000	-0,237
4,8400	-0,247
4,8800	-0,251
4,9200	-0,250
4,9600	-0,242
5,0000	-0,231
5,0400	-0,214
5,0800	-0,192
5,1200	-0,167
5,1600	-0,138
5,2000	-0,107
5,2400	-0,074
5,2800	-0,039
5,3200	-0,005
5,3600	0,030
5,4000	0,063
5,4400	0,094
5,4800	0,123
5,5200	0,148
5,5600	0,170
5,6000	0,188
5,6400	0,201
5,6800	0,209
5,7200	0,214
5,7600	0,212
5,8000	0,204
5,8400	0,193
5,8800	0,178
5,9200	0,159
5,9600	0,135
6,0000	0,108
6,0400	0,080
6,0800	0,050
6,1200	0,019
6,1600	-0,013
6,2000	-0,044
6,2400	-0,074
6,2800	-0,104
6,3200	-0,129
6,3600	-0,152
6,4000	-0,173
6,4400	-0,188
6,4800	-0,201
6,5200	-0,207
6,5600	-0,210
6,6000	-0,210
6,6400	-0,204
6,6800	-0,193
6,7200	-0,179
6,7600	-0,162
6,8000	-0,141
6,8400	-0,118
6,8800	-0,091
6,9200	-0,063
6,9600	-0,035
7,0000	-0,006
7,0400	0,022
7,0800	0,050
7,1200	0,075
7,1600	0,099
7,2000	0,121
7,2400	0,138
7,2800	0,152
7,3200	0,163
7,3600	0,171
7,4000	0,173
7,4400	0,171
7,4800	0,167
7,5200	0,157
7,5600	0,143
7,6000	0,127
7,6400	0,108
7,6800	0,086
7,7200	0,063
7,7600	0,038
7,8000	0,013
7,8400	-0,013
7,8800	-0,038
7,9200	-0,063
7,9600	-0,085
8,0000	-0,107
8,0400	-0,126
8,0800	-0,141
8,1200	-0,154
8,1600	-0,163
8,2000	-0,168
8,2400	-0,170
8,2800	-0,170
8,3200	-0,163
8,3600	-0,156
8,4000	-0,143
8,4400	-0,129
8,4800	-0,112
8,5200	-0,093
8,5600	-0,071
8,6000	-0,049
8,6400	-0,025
8,6800	-0,003
8,7200	0,020
8,7600	0,042
8,8000	0,063
8,8400	0,082
8,8800	0,099
8,9200	0,112
8,9600	0,123
9,0000	0,130
9,0400	0,135
9,0800	0,137
9,1200	0,135
9,1600	0,129
9,2000	0,121
9,2400	0,110
9,2800	0,096
9,3200	0,082
9,3600	0,064
9,4000	0,046
9,4400	0,027
9,4800	0,006
9,5200	-0,014
9,5600	-0,033
9,6000	-0,053
9,6400	-0,071
9,6800	-0,086
9,7200	-0,101
9,7600	-0,113
9,8000	-0,123
9,8400	-0,129
9,8800	-0,132
9,9200	-0,134
9,9600	-0,132
10,0000	-0,127
10,0400	-0,119
10,0800	-0,110
10,1200	-0,099
10,1600	-0,085
10,2000	-0,071
10,2400	-0,055
10,2800	-0,036
10,3200	-0,019
10,3600	-0,002
10,4000	0,016
