-7.19930560e-04,5.14946237e-07
-7.18930560e-04,1.03489890e-06
-7.17930560e-04,1.55914279e-06
-7.16930560e-04,2.08481697e-06
-7.15930560e-04,2.61120658e-06
-7.14930560e-04,3.15118496e-06
-7.13930560e-04,3.70260636e-06
-7.12930560e-04,4.24258496e-06
-7.11930560e-04,4.77612639e-06
-7.10930560e-04,5.31395926e-06
-7.09930560e-04,5.85036196e-06
-7.08930560e-04,6.39534619e-06
-7.07930560e-04,6.95678091e-06
-7.06930560e-04,7.51320886e-06
-7.05930560e-04,8.05604850e-06
-7.04930560e-04,8.58744443e-06
-7.03930560e-04,9.09452319e-06
-7.02930560e-04,9.59945737e-06
-7.01930560e-04,1.01308524e-05
-7.00930560e-04,1.06808438e-05
-6.99930560e-04,1.12322659e-05
-6.98930560e-04,1.17665222e-05
-6.97930560e-04,1.22936272e-05
-6.96930560e-04,1.28278834e-05
-6.95930560e-04,1.33607109e-05
-6.94930560e-04,1.38971127e-05
-6.93930560e-04,1.44556871e-05
-6.92930560e-04,1.50314245e-05
-6.91930560e-04,1.56007263e-05
-6.90930560e-04,1.61578700e-05
-6.89930560e-04,1.67092912e-05
-6.88930560e-04,1.72578511e-05
-6.87930560e-04,1.78014052e-05
-6.86930560e-04,1.83328011e-05
-6.85930560e-04,1.88606227e-05
-6.84930560e-04,1.94056065e-05
-6.83930560e-04,1.99641818e-05
-6.82930560e-04,2.05141714e-05
-6.81930560e-04,2.10541511e-05
-6.80930560e-04,2.16019944e-05
-6.79930560e-04,2.21670070e-05
-6.78930560e-04,2.27448909e-05
-6.77930560e-04,2.33299270e-05
-6.76930560e-04,2.39106721e-05
-6.75930560e-04,2.44778275e-05
-6.74930560e-04,2.50406938e-05
-6.73930560e-04,2.55985524e-05
-6.72930560e-04,2.61607020e-05
-6.71930560e-04,2.67357245e-05
-6.70930560e-04,2.72971592e-05
-6.69930560e-04,2.78385669e-05
-6.68930560e-04,2.83721092e-05
-6.67930560e-04,2.89056516e-05
-6.66930560e-04,2.94370475e-05
-6.65930560e-04,2.99662988e-05
-6.64930560e-04,3.05055619e-05
-6.63930560e-04,3.10569849e-05
-6.62930560e-04,3.16055448e-05
-6.61930560e-04,3.21455227e-05
-6.60930560e-04,3.26905065e-05
-6.59930560e-04,3.32476520e-05
-6.58930560e-04,3.38112295e-05
-6.57930560e-04,3.43783868e-05
-6.56930560e-04,3.49419643e-05
-6.55930560e-04,3.54912409e-05
-6.54930560e-04,3.60340782e-05
-6.53930560e-04,3.65790656e-05
-6.52930560e-04,3.71261958e-05
-6.51930560e-04,3.76890603e-05
-6.50930560e-04,3.82683756e-05
-6.49930560e-04,3.88541230e-05
-6.48930560e-04,3.94363014e-05
-6.47930560e-04,4.00013123e-05
-6.46930560e-04,4.05613137e-05
-6.45930560e-04,4.11248948e-05
-6.44930560e-04,4.16884723e-05
-6.43930560e-04,4.22527664e-05
-6.42930560e-04,4.28049025e-05
-6.41930560e-04,4.33320092e-05
-6.40930560e-04,4.38340794e-05
-6.39930560e-04,4.43347199e-05
-6.38930560e-04,4.48561041e-05
-6.37930560e-04,4.53860703e-05
-6.36930560e-04,4.59188996e-05
-6.35930560e-04,4.64667464e-05
-6.34930560e-04,4.70303239e-05
-6.33930560e-04,4.75960478e-05
-6.32930560e-04,4.81460411e-05
-6.31930560e-04,4.86895951e-05
-6.30930560e-04,4.92553190e-05
-6.29930560e-04,4.98396403e-05
-6.28930560e-04,5.04239615e-05
-6.27930560e-04,5.09982710e-05
-6.26930560e-04,5.15575593e-05
-6.25930560e-04,5.21061193e-05
-6.24930560e-04,5.26475269e-05
-6.23930560e-04,5.31825026e-05
-6.22930560e-04,5.37088927e-05
-6.21930560e-04,5.42395755e-05
-6.20930560e-04,5.47724012e-05
-6.19930560e-04,5.52916390e-05
-6.18930560e-04,5.58173160e-05
-6.17930560e-04,5.63551475e-05
-6.16930560e-04,5.68865398e-05
-6.15930560e-04,5.74150763e-05
-6.14930560e-04,5.79514817e-05
-6.13930560e-04,5.84943191e-05
-6.12930560e-04,5.90371601e-05
-6.11930560e-04,5.95871497e-05
-6.10930560e-04,6.01543070e-05
-6.09930560e-04,6.07414913e-05
-6.08930560e-04,6.13415468e-05
-6.07930560e-04,6.19301572e-05
-6.06930560e-04,6.25016110e-05
-6.05930560e-04,6.30644718e-05
-6.04930560e-04,6.36151817e-05
-6.03930560e-04,6.41537263e-05
-6.02930560e-04,6.47008565e-05
-6.01930560e-04,6.52651506e-05
-6.00930560e-04,6.58258723e-05
-5.99930560e-04,6.63658502e-05
-5.98930560e-04,6.68750727e-05
-5.97930560e-04,6.73778559e-05
-5.96930560e-04,6.78992365e-05
-5.95930560e-04,6.84284896e-05
-5.94930560e-04,6.89684603e-05
-5.93930560e-04,6.95141644e-05
-5.92930560e-04,7.00562887e-05
-5.91930560e-04,7.05984130e-05
-5.90930560e-04,7.11355315e-05
-5.89930560e-04,7.16776485e-05
-5.88930560e-04,7.22412296e-05
-5.87930560e-04,7.28219748e-05
-5.86930560e-04,7.34070054e-05
-5.85930560e-04,7.39863244e-05
-5.84930560e-04,7.45620637e-05
-5.83930560e-04,7.51299303e-05
-5.82930560e-04,7.56920854e-05
-5.81930560e-04,7.62578056e-05
-5.80930560e-04,7.68292593e-05
-5.79930560e-04,7.74057116e-05
-5.78930560e-04,7.79714319e-05
-5.77930560e-04,7.85142765e-05
-5.76930560e-04,7.90485283e-05
-5.75930560e-04,7.95892265e-05
-5.74930560e-04,8.01399292e-05
-5.73930560e-04,8.06999378e-05
-5.72930560e-04,8.12535072e-05
-5.71930560e-04,8.17963519e-05
-5.70930560e-04,8.23370501e-05
-5.69930560e-04,8.28777484e-05
-5.68930560e-04,8.34241582e-05
-5.67930560e-04,8.39877393e-05
-5.66930560e-04,8.45713512e-05
-5.65930560e-04,8.51621080e-05
-5.64930560e-04,8.57442792e-05
-5.63930560e-04,8.63142996e-05
-5.62930560e-04,8.68728748e-05
-5.61930560e-04,8.74214311e-05
-5.60930560e-04,8.79614090e-05
-5.59930560e-04,8.84992405e-05
-5.58930560e-04,8.90356387e-05
-5.57930560e-04,8.95555931e-05
-5.56930560e-04,9.00683881e-05
-5.55930560e-04,9.05912020e-05
-5.54930560e-04,9.11261741e-05
-5.53930560e-04,9.16611461e-05
-5.52930560e-04,9.21925457e-05
-5.51930560e-04,9.27339497e-05
-5.50930560e-04,9.32818002e-05
-5.49930560e-04,9.38353696e-05
-5.48930560e-04,9.44010972e-05
-5.47930560e-04,9.49782698e-05
-5.46930560e-04,9.55661671e-05
-5.45930560e-04,9.61526312e-05
-5.44930560e-04,9.67255110e-05
-5.43930560e-04,9.72898124e-05
-5.42930560e-04,9.78569733e-05
-5.41930560e-04,9.84277067e-05
-5.40930560e-04,9.89948603e-05
-5.39930560e-04,9.95570153e-05
-5.38930560e-04,1.00115591e-04
-5.37930560e-04,1.00669160e-04
-5.36930560e-04,1.01201265e-04
-5.35930560e-04,1.01709062e-04
-5.34930560e-04,1.02216858e-04
-5.33930560e-04,1.02744671e-04
-5.32930560e-04,1.03287515e-04
-5.31930560e-04,1.03832506e-04
-5.30930560e-04,1.04383929e-04
-5.29930560e-04,1.04936778e-04
-5.28930560e-04,1.05483196e-04
-5.27930560e-04,1.06023173e-04
-5.26930560e-04,1.06565290e-04
-5.25930560e-04,1.07131018e-04
-5.24930560e-04,1.07709617e-04
-5.23930560e-04,1.08284643e-04
-5.22930560e-04,1.08860382e-04
-5.21930560e-04,1.09436827e-04
-5.20930560e-04,1.10014713e-04
-5.19930560e-04,1.10595458e-04
-5.18930560e-04,1.11184781e-04
-5.17930560e-04,1.11774105e-04
-5.16930560e-04,1.12344125e-04
-5.15930560e-04,1.12881957e-04
-5.14930560e-04,1.13392605e-04
-5.13930560e-04,1.13893249e-04
-5.12930560e-04,1.14397466e-04
-5.11930560e-04,1.14918847e-04
-5.10930560e-04,1.15442366e-04
-5.09930560e-04,1.15962321e-04
-5.08930560e-04,1.16492287e-04
-5.07930560e-04,1.17022246e-04
-5.06930560e-04,1.17541480e-04
-5.05930560e-04,1.18055708e-04
-5.04930560e-04,1.18582102e-04
-5.03930560e-04,1.19117074e-04
-5.02930560e-04,1.19644894e-04
-5.01930560e-04,1.20169141e-04
-5.00930560e-04,1.20699100e-04
-4.99930560e-04,1.21236932e-04
-4.98930560e-04,1.21779776e-04
