Angular Position, Run #56
Time ( s )	Angular Position ( rad )
0,0000	0,394
0,0400	0,342
0,0800	0,283
0,1200	0,212
0,1600	0,137
0,2000	0,053
0,2400	-0,035
0,2800	-0,126
0,3200	-0,217
0,3600	-0,306
0,4000	-0,394
0,4400	-0,479
0,4800	-0,556
0,5200	-0,628
0,5600	-0,690
0,6000	-0,741
0,6400	-0,781
0,6800	-0,807
0,7200	-0,823
0,7600	-0,825
0,8000	-0,814
0,8400	-0,789
0,8800	-0,751
0,9200	-0,702
0,9600	-0,644
1,0000	-0,575
1,0400	-0,498
1,0800	-0,416
1,1200	-0,328
1,1600	-0,237
1,2000	-0,146
1,2400	-0,053
1,2800	0,036
1,3200	0,123
1,3600	0,204
1,4000	0,276
1,4400	0,342
1,4800	0,397
1,5200	0,441
1,5600	0,474
1,6000	0,493
1,6400	0,500
1,6800	0,492
1,7200	0,471
1,7600	0,438
1,8000	0,393
1,8400	0,338
1,8800	0,272
1,9200	0,198
1,9600	0,116
2,0000	0,028
2,0400	-0,063
2,0800	-0,156
2,1200	-0,250
2,1600	-0,342
2,2000	-0,430
2,2400	-0,515
2,2800	-0,592
2,3200	-0,661
2,3600	-0,721
2,4000	-0,770
2,4400	-0,806
2,4800	-0,831
2,5200	-0,840
2,5600	-0,837
2,6000	-0,820
2,6400	-0,790
2,6800	-0,749
2,7200	-0,694
2,7600	-0,631
2,8000	-0,558
2,8400	-0,478
2,8800	-0,390
2,9200	-0,298
2,9600	-0,206
3,0000	-0,112
3,0400	-0,019
3,0800	0,072
3,1200	0,157
3,1600	0,237
3,2000	0,309
3,2400	0,371
3,2800	0,424
3,3200	0,463
3,3600	0,492
3,4000	0,506
3,4400	0,507
3,4800	0,495
3,5200	0,470
3,5600	0,430
3,6000	0,382
3,6400	0,320
3,6800	0,250
3,7200	0,173
3,7600	0,088
3,8000	-0,002
3,8400	-0,094
3,8800	-0,188
3,9200	-0,283
3,9600	-0,374
4,0000	-0,462
4,0400	-0,545
4,0800	-0,620
4,1200	-0,686
4,1600	-0,743
4,2000	-0,787
4,2400	-0,818
4,2800	-0,837
4,3200	-0,844
4,3600	-0,834
4,4000	-0,814
4,4400	-0,779
4,4800	-0,732
4,5200	-0,674
4,5600	-0,606
4,6000	-0,531
4,6400	-0,448
4,6800	-0,360
4,7200	-0,267
4,7600	-0,173
4,8000	-0,080
4,8400	0,013
4,8800	0,101
4,9200	0,184
4,9600	0,261
5,0000	0,330
5,0400	0,388
5,0800	0,435
5,1200	0,471
5,1600	0,495
5,2000	0,504
5,2400	0,501
5,2800	0,484
5,3200	0,454
5,3600	0,413
5,4000	0,360
5,4400	0,295
5,4800	0,225
5,5200	0,145
5,5600	0,058
5,6000	-0,031
5,6400	-0,124
5,6800	-0,217
5,7200	-0,309
5,7600	-0,399
5,8000	-0,485
5,8400	-0,564
5,8800	-0,635
5,9200	-0,697
5,9600	-0,749
6,0000	-0,789
6,0400	-0,815
6,0800	-0,829
6,1200	-0,831
6,1600	-0,818
6,2000	-0,793
6,2400	-0,756
6,2800	-0,705
6,3200	-0,647
6,3600	-0,578
6,4000	-0,501
6,4400	-0,419
6,4800	-0,331
6,5200	-0,242
6,5600	-0,151
6,6000	-0,058
6,6400	0,030
6,6800	0,115
6,7200	0,195
6,7600	0,267
6,8000	0,331
6,8400	0,386
6,8800	0,429
6,9200	0,462
6,9600	0,481
7,0000	0,487
7,0400	0,481
7,0800	0,462
7,1200	0,430
7,1600	0,386
7,2000	0,333
7,2400	0,269
7,2800	0,198
7,3200	0,119
7,3600	0,035
7,4000	-0,053
7,4400	-0,143
7,4800	-0,232
7,5200	-0,322
7,5600	-0,408
7,6000	-0,489
7,6400	-0,564
7,6800	-0,631
7,7200	-0,690
7,7600	-0,738
7,8000	-0,774
7,8400	-0,798
7,8800	-0,811
7,9200	-0,809
7,9600	-0,795
8,0000	-0,770
8,0400	-0,732
8,0800	-0,683
8,1200	-0,624
8,1600	-0,556
8,2000	-0,482
8,2400	-0,402
8,2800	-0,317
8,3200	-0,231
8,3600	-0,143
8,4000	-0,055
8,4400	0,030
8,4800	0,112
8,5200	0,187
8,5600	0,256
8,6000	0,317
8,6400	0,369
8,6800	0,408
8,7200	0,438
8,7600	0,457
8,8000	0,462
8,8400	0,456
8,8800	0,435
8,9200	0,405
8,9600	0,363
9,0000	0,311
9,0400	0,250
9,0800	0,181
9,1200	0,105
9,1600	0,024
9,2000	-0,060
9,2400	-0,146
9,2800	-0,234
9,3200	-0,319
9,3600	-0,402
9,4000	-0,479
9,4400	-0,551
9,4800	-0,616
9,5200	-0,672
9,5600	-0,718
9,6000	-0,752
9,6400	-0,776
9,6800	-0,789
9,7200	-0,787
9,7600	-0,774
9,8000	-0,749
9,8400	-0,713
9,8800	-0,666
9,9200	-0,609
9,9600	-0,545
10,0000	-0,473
10,0400	-0,396
10,0800	-0,314
10,1200	-0,229
10,1600	-0,145
10,2000	-0,060
10,2400	0,024
10,2800	0,102
10,3200	0,176
10,3600	0,243
10,4000	0,303
10,4400	0,355
