Angular Position, Run #50
Time ( s )	Angular Position ( rad )
0,0000	0,008
0,0400	0,005
0,0800	0,000
0,1200	-0,006
0,1600	-0,011
0,2000	-0,019
0,2400	-0,027
0,2800	-0,033
0,3200	-0,042
0,3600	-0,052
0,4000	-0,060
0,4400	-0,071
0,4800	-0,080
0,5200	-0,091
0,5600	-0,102
0,6000	-0,113
0,6400	-0,124
0,6800	-0,135
0,7200	-0,146
0,7600	-0,157
0,8000	-0,168
0,8400	-0,178
0,8800	-0,188
0,9200	-0,196
0,9600	-0,206
1,0000	-0,214
1,0400	-0,221
1,0800	-0,226
1,1200	-0,232
1,1600	-0,236
1,2000	-0,239
1,2400	-0,242
1,2800	-0,242
1,3200	-0,242
1,3600	-0,242
1,4000	-0,240
1,4400	-0,237
1,4800	-0,234
1,5200	-0,229
1,5600	-0,223
1,6000	-0,217
1,6400	-0,210
1,6800	-0,203
1,7200	-0,196
1,7600	-0,187
1,8000	-0,178
1,8400	-0,168
1,8800	-0,159
1,9200	-0,148
1,9600	-0,138
2,0000	-0,127
2,0400	-0,116
2,0800	-0,107
2,1200	-0,096
2,1600	-0,085
2,2000	-0,074
2,2400	-0,064
2,2800	-0,055
2,3200	-0,046
2,3600	-0,036
2,4000	-0,028
2,4400	-0,020
2,4800	-0,014
2,5200	-0,008
2,5600	-0,002
2,6000	0,003
2,6400	0,008
2,6800	0,011
2,7200	0,013
2,7600	0,014
2,8000	0,016
2,8400	0,016
2,8800	0,013
2,9200	0,011
2,9600	0,008
3,0000	0,003
3,0400	-0,002
3,0800	-0,008
3,1200	-0,014
3,1600	-0,020
3,2000	-0,028
3,2400	-0,036
3,2800	-0,046
3,3200	-0,055
3,3600	-0,064
3,4000	-0,075
3,4400	-0,085
3,4800	-0,097
3,5200	-0,108
3,5600	-0,119
3,6000	-0,130
3,6400	-0,141
3,6800	-0,154
3,7200	-0,165
3,7600	-0,174
3,8000	-0,185
3,8400	-0,195
3,8800	-0,203
3,9200	-0,212
3,9600	-0,218
4,0000	-0,226
4,0400	-0,231
4,0800	-0,236
4,1200	-0,239
4,1600	-0,242
4,2000	-0,242
4,2400	-0,243
4,2800	-0,242
4,3200	-0,240
4,3600	-0,239
4,4000	-0,234
4,4400	-0,231
4,4800	-0,226
4,5200	-0,220
4,5600	-0,214
4,6000	-0,206
4,6400	-0,198
4,6800	-0,190
4,7200	-0,181
4,7600	-0,171
4,8000	-0,162
4,8400	-0,152
4,8800	-0,141
4,9200	-0,132
4,9600	-0,121
5,0000	-0,110
5,0400	-0,101
5,0800	-0,090
5,1200	-0,079
5,1600	-0,069
5,2000	-0,060
5,2400	-0,050
5,2800	-0,041
5,3200	-0,033
5,3600	-0,025
5,4000	-0,017
5,4400	-0,009
5,4800	-0,005
5,5200	0,002
5,5600	0,005
5,6000	0,009
5,6400	0,011
5,6800	0,013
5,7200	0,014
5,7600	0,014
5,8000	0,014
5,8400	0,011
5,8800	0,009
5,9200	0,005
5,9600	0,000
6,0000	-0,005
6,0400	-0,009
6,0800	-0,017
6,1200	-0,025
6,1600	-0,033
6,2000	-0,041
6,2400	-0,050
6,2800	-0,060
6,3200	-0,069
6,3600	-0,080
6,4000	-0,091
6,4400	-0,102
6,4800	-0,113
6,5200	-0,124
6,5600	-0,135
6,6000	-0,146
6,6400	-0,157
6,6800	-0,168
6,7200	-0,179
6,7600	-0,188
6,8000	-0,198
6,8400	-0,206
6,8800	-0,214
6,9200	-0,221
6,9600	-0,228
7,0000	-0,232
7,0400	-0,237
7,0800	-0,240
7,1200	-0,242
7,1600	-0,243
7,2000	-0,243
7,2400	-0,242
7,2800	-0,240
7,3200	-0,237
7,3600	-0,234
7,4000	-0,229
7,4400	-0,223
7,4800	-0,217
7,5200	-0,210
7,5600	-0,203
7,6000	-0,196
7,6400	-0,187
7,6800	-0,178
7,7200	-0,168
7,7600	-0,159
7,8000	-0,148
7,8400	-0,138
7,8800	-0,127
7,9200	-0,116
7,9600	-0,107
8,0000	-0,096
8,0400	-0,085
8,0800	-0,075
8,1200	-0,064
8,1600	-0,055
8,2000	-0,046
8,2400	-0,038
8,2800	-0,028
8,3200	-0,020
8,3600	-0,014
8,4000	-0,008
8,4400	-0,002
8,4800	0,003
8,5200	0,006
8,5600	0,009
8,6000	0,011
8,6400	0,013
8,6800	0,014
8,7200	0,014
8,7600	0,013
8,8000	0,009
8,8400	0,006
8,8800	0,003
8,9200	-0,002
8,9600	-0,008
9,0000	-0,014
9,0400	-0,020
9,0800	-0,028
9,1200	-0,036
9,1600	-0,046
9,2000	-0,053
9,2400	-0,064
9,2800	-0,074
9,3200	-0,085
9,3600	-0,096
9,4000	-0,107
9,4400	-0,116
9,4800	-0,129
9,5200	-0,140
9,5600	-0,151
9,6000	-0,162
9,6400	-0,173
9,6800	-0,184
9,7200	-0,192
9,7600	-0,201
9,8000	-0,210
9,8400	-0,217
9,8800	-0,225
9,9200	-0,229
9,9600	-0,236
10,0000	-0,239
10,0400	-0,242
10,0800	-0,243
10,1200	-0,243
10,1600	-0,243
10,2000	-0,242
10,2400	-0,240
10,2800	-0,236
10,3200	-0,232
10,3600	-0,228
10,4000	-0,221
10,4400	-0,215
