Angular Position, Run #53
Time ( s )	Angular Position ( rad )
0,0000	0,091
0,0400	0,082
0,0800	0,068
0,1200	0,053
0,1600	0,036
0,2000	0,017
0,2400	-0,003
0,2800	-0,024
0,3200	-0,047
0,3600	-0,071
0,4000	-0,094
0,4400	-0,118
0,4800	-0,141
0,5200	-0,165
0,5600	-0,188
0,6000	-0,209
0,6400	-0,229
0,6800	-0,247
0,7200	-0,264
0,7600	-0,278
0,8000	-0,289
0,8400	-0,297
0,8800	-0,303
0,9200	-0,306
0,9600	-0,308
1,0000	-0,306
1,0400	-0,302
1,0800	-0,295
1,1200	-0,286
1,1600	-0,276
1,2000	-0,264
1,2400	-0,250
1,2800	-0,234
1,3200	-0,217
1,3600	-0,199
1,4000	-0,181
1,4400	-0,162
1,4800	-0,143
1,5200	-0,123
1,5600	-0,104
1,6000	-0,085
1,6400	-0,066
1,6800	-0,047
1,7200	-0,031
1,7600	-0,014
1,8000	0,000
1,8400	0,014
1,8800	0,027
1,9200	0,038
1,9600	0,047
2,0000	0,053
2,0400	0,060
2,0800	0,063
2,1200	0,064
2,1600	0,063
2,2000	0,061
2,2400	0,055
2,2800	0,049
2,3200	0,041
2,3600	0,030
2,4000	0,019
2,4400	0,006
2,4800	-0,009
2,5200	-0,025
2,5600	-0,041
2,6000	-0,060
2,6400	-0,079
2,6800	-0,097
2,7200	-0,118
2,7600	-0,138
2,8000	-0,159
2,8400	-0,178
2,8800	-0,196
2,9200	-0,215
2,9600	-0,232
3,0000	-0,248
3,0400	-0,264
3,0800	-0,276
3,1200	-0,287
3,1600	-0,295
3,2000	-0,303
3,2400	-0,306
3,2800	-0,308
3,3200	-0,306
3,3600	-0,303
3,4000	-0,297
3,4400	-0,289
3,4800	-0,278
3,5200	-0,264
3,5600	-0,248
3,6000	-0,232
3,6400	-0,214
3,6800	-0,192
3,7200	-0,171
3,7600	-0,149
3,8000	-0,126
3,8400	-0,102
3,8800	-0,079
3,9200	-0,055
3,9600	-0,033
4,0000	-0,011
4,0400	0,009
4,0800	0,028
4,1200	0,046
4,1600	0,061
4,2000	0,074
4,2400	0,083
4,2800	0,091
4,3200	0,096
4,3600	0,097
4,4000	0,097
4,4400	0,093
4,4800	0,086
4,5200	0,077
4,5600	0,066
4,6000	0,052
4,6400	0,036
4,6800	0,019
4,7200	0,000
4,7600	-0,020
4,8000	-0,042
4,8400	-0,066
4,8800	-0,090
4,9200	-0,113
4,9600	-0,138
5,0000	-0,162
5,0400	-0,185
5,0800	-0,207
5,1200	-0,228
5,1600	-0,248
5,2000	-0,265
5,2400	-0,281
5,2800	-0,294
5,3200	-0,305
5,3600	-0,311
5,4000	-0,316
5,4400	-0,317
5,4800	-0,317
5,5200	-0,314
5,5600	-0,308
5,6000	-0,298
5,6400	-0,287
5,6800	-0,273
5,7200	-0,258
5,7600	-0,240
5,8000	-0,221
5,8400	-0,203
5,8800	-0,181
5,9200	-0,159
5,9600	-0,137
6,0000	-0,115
6,0400	-0,093
6,0800	-0,071
6,1200	-0,050
6,1600	-0,030
6,2000	-0,009
6,2400	0,008
6,2800	0,024
6,3200	0,038
6,3600	0,050
6,4000	0,061
6,4400	0,069
6,4800	0,075
6,5200	0,080
6,5600	0,080
6,6000	0,080
6,6400	0,075
6,6800	0,071
6,7200	0,063
6,7600	0,052
6,8000	0,041
6,8400	0,027
6,8800	0,011
6,9200	-0,005
6,9600	-0,022
7,0000	-0,041
7,0400	-0,061
7,0800	-0,082
7,1200	-0,104
7,1600	-0,124
7,2000	-0,146
7,2400	-0,167
7,2800	-0,187
7,3200	-0,206
7,3600	-0,225
7,4000	-0,242
7,4400	-0,258
7,4800	-0,272
7,5200	-0,283
7,5600	-0,292
7,6000	-0,300
7,6400	-0,305
7,6800	-0,308
7,7200	-0,308
7,7600	-0,305
7,8000	-0,300
7,8400	-0,292
7,8800	-0,283
7,9200	-0,272
7,9600	-0,258
8,0000	-0,242
8,0400	-0,225
8,0800	-0,206
8,1200	-0,185
8,1600	-0,165
8,2000	-0,145
8,2400	-0,123
8,2800	-0,101
8,3200	-0,077
8,3600	-0,057
8,4000	-0,035
8,4400	-0,014
8,4800	0,005
8,5200	0,022
8,5600	0,036
8,6000	0,050
8,6400	0,063
8,6800	0,072
8,7200	0,079
8,7600	0,083
8,8000	0,085
8,8400	0,085
8,8800	0,082
8,9200	0,075
8,9600	0,068
9,0000	0,058
9,0400	0,047
9,0800	0,033
9,1200	0,017
9,1600	0,000
9,2000	-0,019
9,2400	-0,039
9,2800	-0,060
9,3200	-0,082
9,3600	-0,104
9,4000	-0,126
9,4400	-0,148
9,4800	-0,170
9,5200	-0,192
9,5600	-0,212
9,6000	-0,231
9,6400	-0,248
9,6800	-0,264
9,7200	-0,276
9,7600	-0,287
9,8000	-0,297
9,8400	-0,303
9,8800	-0,306
9,9200	-0,308
9,9600	-0,306
10,0000	-0,302
10,0400	-0,295
10,0800	-0,286
10,1200	-0,275
10,1600	-0,262
10,2000	-0,247
10,2400	-0,231
10,2800	-0,214
10,3200	-0,193
10,3600	-0,174
10,4000	-0,152
