Angular Position, Run #52
Time ( s )	Angular Position ( rad )
0,0000	0,041
0,0400	0,033
0,0800	0,024
0,1200	0,013
0,1600	0,000
0,2000	-0,013
0,2400	-0,027
0,2800	-0,041
0,3200	-0,057
0,3600	-0,072
0,4000	-0,088
0,4400	-0,105
0,4800	-0,123
0,5200	-0,140
0,5600	-0,157
0,6000	-0,173
0,6400	-0,188
0,6800	-0,204
0,7200	-0,218
0,7600	-0,231
0,8000	-0,242
0,8400	-0,253
0,8800	-0,261
0,9200	-0,269
0,9600	-0,273
1,0000	-0,278
1,0400	-0,278
1,0800	-0,278
1,1200	-0,276
1,1600	-0,273
1,2000	-0,267
1,2400	-0,259
1,2800	-0,251
1,3200	-0,240
1,3600	-0,229
1,4000	-0,217
1,4400	-0,203
1,4800	-0,188
1,5200	-0,173
1,5600	-0,157
1,6000	-0,141
1,6400	-0,124
1,6800	-0,108
1,7200	-0,091
1,7600	-0,075
1,8000	-0,058
1,8400	-0,042
1,8800	-0,028
1,9200	-0,014
1,9600	-0,002
2,0000	0,009
2,0400	0,020
2,0800	0,030
2,1200	0,036
2,1600	0,042
2,2000	0,047
2,2400	0,049
2,2800	0,050
2,3200	0,050
2,3600	0,047
2,4000	0,042
2,4400	0,036
2,4800	0,030
2,5200	0,022
2,5600	0,011
2,6000	0,000
2,6400	-0,011
2,6800	-0,025
2,7200	-0,039
2,7600	-0,053
2,8000	-0,069
2,8400	-0,085
2,8800	-0,102
2,9200	-0,119
2,9600	-0,135
3,0000	-0,152
3,0400	-0,170
3,0800	-0,185
3,1200	-0,201
3,1600	-0,215
3,2000	-0,229
3,2400	-0,240
3,2800	-0,253
3,3200	-0,261
3,3600	-0,269
3,4000	-0,275
3,4400	-0,280
3,4800	-0,281
3,5200	-0,281
3,5600	-0,280
3,6000	-0,276
3,6400	-0,272
3,6800	-0,265
3,7200	-0,256
3,7600	-0,247
3,8000	-0,234
3,8400	-0,221
3,8800	-0,207
3,9200	-0,192
3,9600	-0,178
4,0000	-0,160
4,0400	-0,143
4,0800	-0,126
4,1200	-0,108
4,1600	-0,091
4,2000	-0,074
4,2400	-0,057
4,2800	-0,041
4,3200	-0,025
4,3600	-0,011
4,4000	0,003
4,4400	0,016
4,4800	0,025
4,5200	0,035
4,5600	0,042
4,6000	0,049
4,6400	0,052
4,6800	0,055
4,7200	0,055
4,7600	0,053
4,8000	0,050
4,8400	0,046
4,8800	0,039
4,9200	0,031
4,9600	0,022
5,0000	0,011
5,0400	0,000
5,0800	-0,014
5,1200	-0,027
5,1600	-0,041
5,2000	-0,057
5,2400	-0,072
5,2800	-0,090
5,3200	-0,107
5,3600	-0,124
5,4000	-0,141
5,4400	-0,159
5,4800	-0,174
5,5200	-0,190
5,5600	-0,206
5,6000	-0,220
5,6400	-0,232
5,6800	-0,245
5,7200	-0,254
5,7600	-0,264
5,8000	-0,270
5,8400	-0,275
5,8800	-0,278
5,9200	-0,280
5,9600	-0,280
6,0000	-0,278
6,0400	-0,273
6,0800	-0,269
6,1200	-0,261
6,1600	-0,251
6,2000	-0,242
6,2400	-0,229
6,2800	-0,217
6,3200	-0,203
6,3600	-0,187
6,4000	-0,171
6,4400	-0,156
6,4800	-0,140
6,5200	-0,123
6,5600	-0,105
6,6000	-0,088
6,6400	-0,071
6,6800	-0,055
6,7200	-0,039
6,7600	-0,024
6,8000	-0,009
6,8400	0,003
6,8800	0,014
6,9200	0,025
6,9600	0,033
7,0000	0,041
7,0400	0,047
7,0800	0,050
7,1200	0,052
7,1600	0,052
7,2000	0,050
7,2400	0,047
7,2800	0,042
7,3200	0,036
7,3600	0,028
7,4000	0,019
7,4400	0,009
7,4800	-0,002
7,5200	-0,014
7,5600	-0,028
7,6000	-0,042
7,6400	-0,057
7,6800	-0,072
7,7200	-0,090
7,7600	-0,107
7,8000	-0,123
7,8400	-0,140
7,8800	-0,157
7,9200	-0,173
7,9600	-0,190
8,0000	-0,204
8,0400	-0,218
8,0800	-0,232
8,1200	-0,243
8,1600	-0,254
8,2000	-0,264
8,2400	-0,270
8,2800	-0,276
8,3200	-0,280
8,3600	-0,281
8,4000	-0,281
8,4400	-0,280
8,4800	-0,275
8,5200	-0,270
8,5600	-0,262
8,6000	-0,253
8,6400	-0,243
8,6800	-0,231
8,7200	-0,217
8,7600	-0,203
8,8000	-0,188
8,8400	-0,171
8,8800	-0,156
8,9200	-0,138
8,9600	-0,121
9,0000	-0,104
9,0400	-0,085
9,0800	-0,069
9,1200	-0,052
9,1600	-0,036
9,2000	-0,020
9,2400	-0,006
9,2800	0,006
9,3200	0,017
9,3600	0,028
9,4000	0,036
9,4400	0,044
9,4800	0,049
9,5200	0,053
9,5600	0,053
9,6000	0,055
9,6400	0,052
9,6800	0,049
9,7200	0,042
9,7600	0,036
9,8000	0,028
9,8400	0,019
9,8800	0,008
9,9200	-0,003
9,9600	-0,016
10,0000	-0,030
10,0400	-0,046
10,0800	-0,060
10,1200	-0,077
10,1600	-0,093
10,2000	-0,110
10,2400	-0,127
10,2800	-0,145
10,3200	-0,160
10,3600	-0,178
10,4000	-0,193
10,4400	-0,207
10,4800	-0,221
