Angular Position, Run #58
Time ( s )	Angular Position ( rad )
0,0000	0,723
0,0400	0,653
0,0800	0,567
0,1200	0,467
0,1600	0,353
0,2000	0,232
0,2400	0,104
0,2800	-0,027
0,3200	-0,159
0,3600	-0,287
0,4000	-0,410
0,4400	-0,523
0,4800	-0,625
0,5200	-0,712
0,5600	-0,782
0,6000	-0,834
0,6400	-0,866
0,6800	-0,875
0,7200	-0,866
0,7600	-0,834
0,8000	-0,782
0,8400	-0,713
0,8800	-0,627
0,9200	-0,525
0,9600	-0,412
1,0000	-0,289
1,0400	-0,162
1,0800	-0,030
1,1200	0,101
1,1600	0,228
1,2000	0,350
1,2400	0,462
1,2800	0,562
1,3200	0,649
1,3600	0,718
1,4000	0,768
1,4400	0,798
1,4800	0,807
1,5200	0,796
1,5600	0,763
1,6000	0,712
1,6400	0,642
1,6800	0,554
1,7200	0,454
1,7600	0,342
1,8000	0,221
1,8400	0,094
1,8800	-0,038
1,9200	-0,168
1,9600	-0,294
2,0000	-0,415
2,0400	-0,526
2,0800	-0,627
2,1200	-0,710
2,1600	-0,779
2,2000	-0,828
2,2400	-0,856
2,2800	-0,866
2,3200	-0,853
2,3600	-0,820
2,4000	-0,767
2,4400	-0,696
2,4800	-0,609
2,5200	-0,507
2,5600	-0,394
2,6000	-0,273
2,6400	-0,146
2,6800	-0,017
2,7200	0,113
2,7600	0,239
2,8000	0,357
2,8400	0,467
2,8800	0,565
2,9200	0,649
2,9600	0,715
3,0000	0,762
3,0400	0,790
3,0800	0,798
3,1200	0,784
3,1600	0,749
3,2000	0,697
3,2400	0,625
3,2800	0,537
3,3200	0,437
3,3600	0,325
3,4000	0,204
3,4400	0,077
3,4800	-0,052
3,5200	-0,181
3,5600	-0,305
3,6000	-0,424
3,6400	-0,533
3,6800	-0,630
3,7200	-0,712
3,7600	-0,778
3,8000	-0,823
3,8400	-0,850
3,8800	-0,856
3,9200	-0,840
3,9600	-0,806
4,0000	-0,752
4,0400	-0,680
4,0800	-0,592
4,1200	-0,490
4,1600	-0,377
4,2000	-0,256
4,2400	-0,130
4,2800	-0,002
4,3200	0,126
4,3600	0,250
4,4000	0,366
4,4400	0,473
4,4800	0,567
4,5200	0,649
4,5600	0,712
4,6000	0,756
4,6400	0,781
4,6800	0,787
4,7200	0,770
4,7600	0,734
4,8000	0,679
4,8400	0,606
4,8800	0,518
4,9200	0,416
4,9600	0,305
5,0000	0,185
5,0400	0,060
5,0800	-0,068
5,1200	-0,193
5,1600	-0,316
5,2000	-0,432
5,2400	-0,537
5,2800	-0,630
5,3200	-0,708
5,3600	-0,770
5,4000	-0,812
5,4400	-0,834
5,4800	-0,837
5,5200	-0,820
5,5600	-0,784
5,6000	-0,727
5,6400	-0,653
5,6800	-0,565
5,7200	-0,463
5,7600	-0,352
5,8000	-0,232
5,8400	-0,108
5,8800	0,017
5,9200	0,141
5,9600	0,261
6,0000	0,374
6,0400	0,478
6,0800	0,567
6,1200	0,642
6,1600	0,702
6,2000	0,743
6,2400	0,763
6,2800	0,765
6,3200	0,746
6,3600	0,707
6,4000	0,650
6,4400	0,578
6,4800	0,489
6,5200	0,388
6,5600	0,278
6,6000	0,159
6,6400	0,036
6,6800	-0,088
6,7200	-0,212
6,7600	-0,330
6,8000	-0,441
6,8400	-0,543
6,8800	-0,631
6,9200	-0,705
6,9600	-0,762
7,0000	-0,800
7,0400	-0,818
7,0800	-0,818
7,1200	-0,798
7,1600	-0,759
7,2000	-0,699
7,2400	-0,625
7,2800	-0,536
7,3200	-0,434
7,3600	-0,322
7,4000	-0,204
7,4400	-0,082
7,4800	0,041
7,5200	0,163
7,5600	0,278
7,6000	0,388
7,6400	0,485
7,6800	0,572
7,7200	0,642
7,7600	0,697
7,8000	0,732
7,8400	0,748
7,8800	0,745
7,9200	0,723
7,9600	0,680
8,0000	0,622
8,0400	0,547
8,0800	0,457
8,1200	0,355
8,1600	0,245
8,2000	0,129
8,2400	0,008
8,2800	-0,115
8,3200	-0,234
8,3600	-0,349
8,4000	-0,456
8,4400	-0,553
8,4800	-0,636
8,5200	-0,704
8,5600	-0,756
8,6000	-0,789
8,6400	-0,803
8,6800	-0,796
8,7200	-0,771
8,7600	-0,729
8,8000	-0,668
8,8400	-0,591
8,8800	-0,500
8,9200	-0,399
8,9600	-0,287
9,0000	-0,171
9,0400	-0,052
9,0800	0,068
9,1200	0,185
9,1600	0,297
9,2000	0,401
9,2400	0,493
9,2800	0,573
9,3200	0,638
9,3600	0,686
9,4000	0,716
9,4400	0,727
9,4800	0,719
9,5200	0,693
9,5600	0,649
9,6000	0,586
9,6400	0,509
9,6800	0,419
9,7200	0,319
9,7600	0,209
9,8000	0,094
9,8400	-0,024
9,8800	-0,143
9,9200	-0,258
9,9600	-0,368
10,0000	-0,470
10,0400	-0,561
10,0800	-0,638
10,1200	-0,701
10,1600	-0,746
10,2000	-0,773
10,2400	-0,781
10,2800	-0,771
10,3200	-0,741
10,3600	-0,694
10,4000	-0,630
10,4400	-0,551
10,4800	-0,460
10,5200	-0,358
10,5600	-0,250
10,6000	-0,135
10,6400	-0,019
10,6800	0,097
10,7200	0,210
10,7600	0,317
10,8000	0,416
10,8400	0,503
10,8800	0,576
10,9200	0,635
10,9600	0,677
11,0000	0,701
11,0400	0,705
11,0800	0,693
11,1200	0,661
11,1600	0,613
11,2000	0,548
11,2400	0,468
11,2800	0,379
11,3200	0,276
11,3600	0,170
11,4000	0,055
11,4400	-0,060
11,4800	-0,174
11,5200	-0,284
11,5600	-0,390
11,6000	-0,485
11,6400	-0,570
11,6800	-0,641
11,7200	-0,696
11,7600	-0,734
11,8000	-0,754
11,8400	-0,757
11,8800	-0,740
11,9200	-0,707
11,9600	-0,655
12,0000	-0,589
12,0400	-0,507
12,0800	-0,415
12,1200	-0,314
12,1600	-0,206
12,2000	-0,093
12,2400	0,020
12,2800	0,132
12,3200	0,240
12,3600	0,341
12,4000	0,434
12,4400	0,512
12,4800	0,580
12,5200	0,630
12,5600	0,664
12,6000	0,680
12,6400	0,680
12,6800	0,661
12,7200	0,624
12,7600	0,570
12,8000	0,503
12,8400	0,423
12,8800	0,330
12,9200	0,229
12,9600	0,123
13,0000	0,013
13,0400	-0,101
13,0800	-0,210
13,1200	-0,316
13,1600	-0,413
13,2000	-0,503
13,2400	-0,580
13,2800	-0,644
13,3200	-0,691
13,3600	-0,721
13,4000	-0,735
13,4400	-0,730
13,4800	-0,708
13,5200	-0,668
13,5600	-0,613
13,6000	-0,542
13,6400	-0,459
13,6800	-0,366
13,7200	-0,264
13,7600	-0,159
13,8000	-0,049
13,8400	0,061
13,8800	0,168
13,9200	0,270
13,9600	0,366
14,0000	0,449
14,0400	0,523
14,0800	0,581
