Angular Position, Run #46
Time ( s )	Angular Position ( rad )
0,0000	-2,325
0,0400	-2,147
0,0800	-1,924
0,1200	-1,662
0,1600	-1,365
0,2000	-1,041
0,2400	-0,696
0,2800	-0,336
0,3200	0,030
0,3600	0,394
0,4000	0,749
0,4400	1,089
0,4800	1,406
0,5200	1,690
0,5600	1,938
0,6000	2,143
0,6400	2,301
0,6800	2,406
0,7200	2,452
0,7600	2,413
0,8000	2,314
0,8400	2,163
0,8800	1,963
0,9200	1,720
0,9600	1,437
1,0000	1,123
1,0400	0,784
1,0800	0,427
1,1200	0,061
1,1600	-0,308
1,2000	-0,674
1,2400	-1,026
1,2800	-1,360
1,3200	-1,665
1,3600	-1,937
1,4000	-2,168
1,4400	-2,353
1,4800	-2,487
1,5200	-2,523
1,5600	-2,427
1,6000	-2,270
1,6400	-2,064
1,6800	-1,817
1,7200	-1,532
1,7600	-1,216
1,8000	-0,875
1,8400	-0,518
1,8800	-0,151
1,9200	0,218
1,9600	0,581
2,0000	0,931
2,0400	1,263
2,0800	1,565
2,1200	1,833
2,1600	2,061
2,2000	2,243
2,2400	2,375
2,2800	2,450
2,3200	2,439
2,3600	2,353
2,4000	2,212
2,4400	2,023
2,4800	1,788
2,5200	1,513
2,5600	1,206
2,6000	0,872
2,6400	0,520
2,6800	0,157
2,7200	-0,212
2,7600	-0,578
2,8000	-0,933
2,8400	-1,271
2,8800	-1,583
2,9200	-1,861
2,9600	-2,102
3,0000	-2,297
3,0400	-2,444
3,0800	-2,521
3,1200	-2,468
3,1600	-2,334
3,2000	-2,150
3,2400	-1,924
3,2800	-1,657
3,3200	-1,357
3,3600	-1,030
3,4000	-0,683
3,4400	-0,324
3,4800	0,041
3,5200	0,404
3,5600	0,757
3,6000	1,095
3,6400	1,407
3,6800	1,689
3,7200	1,932
3,7600	2,133
3,8000	2,287
3,8400	2,388
3,8800	2,436
3,9200	2,419
3,9600	2,345
4,0000	2,218
4,0400	2,040
4,0800	1,817
4,1200	1,557
4,1600	1,260
4,2000	0,936
4,2400	0,594
4,2800	0,237
4,3200	-0,126
4,3600	-0,487
4,4000	-0,840
4,4400	-1,177
4,4800	-1,491
4,5200	-1,773
4,5600	-2,018
4,6000	-2,223
4,6400	-2,378
4,6800	-2,483
4,7200	-2,499
4,7600	-2,410
4,8000	-2,268
4,8400	-2,078
4,8800	-1,846
4,9200	-1,576
4,9600	-1,274
5,0000	-0,947
5,0400	-0,602
5,0800	-0,245
5,1200	0,115
5,1600	0,471
5,2000	0,817
5,2400	1,145
5,2800	1,448
5,3200	1,718
5,3600	1,951
5,4000	2,139
5,4400	2,281
5,4800	2,372
5,5200	2,408
5,5600	2,389
5,6000	2,318
5,6400	2,193
5,6800	2,020
5,7200	1,802
5,7600	1,544
5,8000	1,252
5,8400	0,931
5,8800	0,594
5,9200	0,240
5,9600	-0,118
6,0000	-0,476
6,0400	-0,825
6,0800	-1,159
6,1200	-1,470
6,1600	-1,751
6,2000	-1,996
6,2400	-2,199
6,2800	-2,355
6,3200	-2,461
6,3600	-2,496
6,4000	-2,432
6,4400	-2,311
6,4800	-2,141
6,5200	-1,926
6,5600	-1,671
6,6000	-1,384
6,6400	-1,068
6,6800	-0,730
6,7200	-0,379
6,7600	-0,020
6,8000	0,336
6,8400	0,686
6,8800	1,021
6,9200	1,334
6,9600	1,616
7,0000	1,865
7,0400	2,070
7,0800	2,231
7,1200	2,340
7,1600	2,399
7,2000	2,402
7,2400	2,350
7,2800	2,245
7,3200	2,089
7,3600	1,887
7,4000	1,643
7,4400	1,362
7,4800	1,052
7,5200	0,718
7,5600	0,369
7,6000	0,011
7,6400	-0,350
7,6800	-0,705
7,7200	-1,048
7,7600	-1,370
7,8000	-1,663
7,8400	-1,923
7,8800	-2,143
7,9200	-2,317
7,9600	-2,443
8,0000	-2,504
8,0400	-2,457
8,0800	-2,340
8,1200	-2,174
8,1600	-1,963
8,2000	-1,712
8,2400	-1,426
8,2800	-1,111
8,3200	-0,773
8,3600	-0,419
8,4000	-0,058
8,4400	0,302
8,4800	0,655
8,5200	0,996
8,5600	1,313
8,6000	1,602
8,6400	1,857
8,6800	2,070
8,7200	2,237
8,7600	2,353
8,8000	2,416
8,8400	2,425
8,8800	2,378
8,9200	2,276
8,9600	2,124
9,0000	1,924
9,0400	1,681
9,0800	1,400
9,1200	1,089
9,1600	0,754
9,2000	0,401
9,2400	0,039
9,2800	-0,325
9,3200	-0,685
9,3600	-1,034
9,4000	-1,362
9,4400	-1,660
9,4800	-1,926
9,5200	-2,152
9,5600	-2,331
9,6000	-2,461
9,6400	-2,515
9,6800	-2,446
9,7200	-2,309
9,7600	-2,124
9,8000	-1,894
9,8400	-1,627
9,8800	-1,326
9,9200	-0,997
9,9600	-0,649
10,0000	-0,289
10,0400	0,077
10,0800	0,440
10,1200	0,793
10,1600	1,129
10,2000	1,440
10,2400	1,720
10,2800	1,962
10,3200	2,161
10,3600	2,311
10,4000	2,408
10,4400	2,447
10,4800	2,408
10,5200	2,311
10,5600	2,161
10,6000	1,962
10,6400	1,720
10,6800	1,440
10,7200	1,128
10,7600	0,792
10,8000	0,438
10,8400	0,074
10,8800	-0,294
10,9200	-0,658
10,9600	-1,008
11,0000	-1,341
11,0400	-1,646
11,0800	-1,916
11,1200	-2,147
11,1600	-2,333
11,2000	-2,468
11,2400	-2,521
11,2800	-2,444
11,3200	-2,300
11,3600	-2,108
11,4000	-1,872
11,4400	-1,598
11,4800	-1,290
11,5200	-0,958
11,5600	-0,606
11,6000	-0,243
11,6400	0,123
11,6800	0,485
11,7200	0,839
11,7600	1,172
11,8000	1,480
11,8400	1,756
11,8800	1,992
11,9200	2,185
11,9600	2,328
12,0000	2,419
12,0400	2,447
12,0800	2,399
12,1200	2,293
12,1600	2,136
12,2000	1,932
12,2400	1,685
12,2800	1,401
12,3200	1,085
12,3600	0,748
12,4000	0,394
12,4400	0,030
12,4800	-0,336
12,5200	-0,696
12,5600	-1,045
12,6000	-1,371
12,6400	-1,671
12,6800	-1,935
12,7200	-2,158
12,7600	-2,337
12,8000	-2,466
12,8400	-2,515
12,8800	-2,441
12,9200	-2,303
12,9600	-2,117
13,0000	-1,887
13,0400	-1,619
13,0800	-1,318
13,1200	-0,990
13,1600	-0,642
13,2000	-0,284
13,2400	0,079
13,2800	0,440
13,3200	0,790
13,3600	1,123
13,4000	1,431
13,4400	1,709
13,4800	1,948
13,5200	2,143
13,5600	2,292
13,6000	2,388
13,6400	2,430
