Angular Position, Run #41
Time ( s )	Angular Position ( rad )
0,0000	-0,218
0,0400	-0,207
0,0800	-0,193
0,1200	-0,179
0,1600	-0,163
0,2000	-0,146
0,2400	-0,129
0,2800	-0,112
0,3200	-0,094
0,3600	-0,077
0,4000	-0,060
0,4400	-0,044
0,4800	-0,027
0,5200	-0,011
0,5600	0,003
0,6000	0,017
0,6400	0,031
0,6800	0,042
0,7200	0,053
0,7600	0,061
0,8000	0,069
0,8400	0,074
0,8800	0,079
0,9200	0,080
0,9600	0,082
1,0000	0,082
1,0400	0,079
1,0800	0,075
1,1200	0,069
1,1600	0,063
1,2000	0,057
1,2400	0,047
1,2800	0,038
1,3200	0,028
1,3600	0,016
1,4000	0,003
1,4400	-0,009
1,4800	-0,024
1,5200	-0,038
1,5600	-0,052
1,6000	-0,068
1,6400	-0,083
1,6800	-0,097
1,7200	-0,113
1,7600	-0,127
1,8000	-0,141
1,8400	-0,156
1,8800	-0,170
1,9200	-0,181
1,9600	-0,192
2,0000	-0,203
2,0400	-0,210
2,0800	-0,218
2,1200	-0,223
2,1600	-0,228
2,2000	-0,229
2,2400	-0,231
2,2800	-0,231
2,3200	-0,228
2,3600	-0,225
2,4000	-0,220
2,4400	-0,212
2,4800	-0,204
2,5200	-0,195
2,5600	-0,184
2,6000	-0,171
2,6400	-0,159
2,6800	-0,145
2,7200	-0,130
2,7600	-0,115
2,8000	-0,099
2,8400	-0,083
2,8800	-0,068
2,9200	-0,052
2,9600	-0,036
3,0000	-0,020
3,0400	-0,005
3,0800	0,009
3,1200	0,024
3,1600	0,036
3,2000	0,049
3,2400	0,060
3,2800	0,069
3,3200	0,077
3,3600	0,083
3,4000	0,086
3,4400	0,090
3,4800	0,091
3,5200	0,090
3,5600	0,086
3,6000	0,083
3,6400	0,077
3,6800	0,069
3,7200	0,060
3,7600	0,049
3,8000	0,036
3,8400	0,024
3,8800	0,009
3,9200	-0,006
3,9600	-0,024
4,0000	-0,041
4,0400	-0,058
4,0800	-0,077
4,1200	-0,096
4,1600	-0,113
4,2000	-0,132
4,2400	-0,149
4,2800	-0,165
4,3200	-0,181
4,3600	-0,196
4,4000	-0,209
4,4400	-0,221
4,4800	-0,231
4,5200	-0,239
4,5600	-0,245
4,6000	-0,248
4,6400	-0,251
4,6800	-0,251
4,7200	-0,250
4,7600	-0,245
4,8000	-0,239
4,8400	-0,231
4,8800	-0,221
4,9200	-0,210
4,9600	-0,198
5,0000	-0,184
5,0400	-0,170
5,0800	-0,152
5,1200	-0,137
5,1600	-0,119
5,2000	-0,102
5,2400	-0,083
5,2800	-0,066
5,3200	-0,049
5,3600	-0,033
5,4000	-0,016
5,4400	0,000
5,4800	0,016
5,5200	0,030
5,5600	0,042
5,6000	0,053
5,6400	0,063
5,6800	0,072
5,7200	0,079
5,7600	0,083
5,8000	0,086
5,8400	0,088
5,8800	0,088
5,9200	0,086
5,9600	0,083
6,0000	0,077
6,0400	0,071
6,0800	0,063
6,1200	0,055
6,1600	0,044
6,2000	0,033
6,2400	0,020
6,2800	0,006
6,3200	-0,008
6,3600	-0,022
6,4000	-0,038
6,4400	-0,053
6,4800	-0,071
6,5200	-0,086
6,5600	-0,102
6,6000	-0,119
6,6400	-0,135
6,6800	-0,149
6,7200	-0,163
6,7600	-0,178
6,8000	-0,190
6,8400	-0,201
6,8800	-0,210
6,9200	-0,218
6,9600	-0,226
7,0000	-0,231
7,0400	-0,234
7,0800	-0,236
7,1200	-0,236
7,1600	-0,234
7,2000	-0,231
7,2400	-0,226
7,2800	-0,220
7,3200	-0,210
7,3600	-0,203
7,4000	-0,192
7,4400	-0,179
7,4800	-0,167
7,5200	-0,152
7,5600	-0,140
7,6000	-0,124
7,6400	-0,108
7,6800	-0,093
7,7200	-0,077
7,7600	-0,061
7,8000	-0,047
7,8400	-0,031
7,8800	-0,016
7,9200	-0,002
7,9600	0,013
8,0000	0,025
8,0400	0,038
8,0800	0,049
8,1200	0,058
8,1600	0,066
8,2000	0,074
8,2400	0,079
8,2800	0,082
8,3200	0,085
8,3600	0,085
8,4000	0,083
8,4400	0,080
8,4800	0,075
8,5200	0,069
8,5600	0,063
8,6000	0,053
8,6400	0,044
8,6800	0,033
8,7200	0,020
8,7600	0,006
8,8000	-0,008
8,8400	-0,024
8,8800	-0,039
8,9200	-0,057
8,9600	-0,074
9,0000	-0,091
9,0400	-0,108
9,0800	-0,126
9,1200	-0,143
9,1600	-0,159
9,2000	-0,174
9,2400	-0,188
9,2800	-0,201
9,3200	-0,214
9,3600	-0,223
9,4000	-0,232
9,4400	-0,239
9,4800	-0,243
9,5200	-0,247
9,5600	-0,247
9,6000	-0,247
9,6400	-0,243
9,6800	-0,239
9,7200	-0,231
9,7600	-0,223
9,8000	-0,214
9,8400	-0,201
9,8800	-0,188
9,9200	-0,174
9,9600	-0,159
10,0000	-0,143
10,0400	-0,127
10,0800	-0,110
10,1200	-0,093
10,1600	-0,075
10,2000	-0,058
10,2400	-0,041
10,2800	-0,025
10,3200	-0,008
10,3600	0,008
10,4000	0,022
10,4400	0,036
10,4800	0,049
10,5200	0,060
10,5600	0,069
10,6000	0,077
10,6400	0,083
10,6800	0,088
10,7200	0,091
10,7600	0,091
10,8000	0,091
10,8400	0,088
10,8800	0,083
10,9200	0,079
10,9600	0,071
11,0000	0,061
11,0400	0,052
11,0800	0,041
11,1200	0,028
11,1600	0,014
11,2000	-0,002
11,2400	-0,016
11,2800	-0,033
11,3200	-0,050
11,3600	-0,066
11,4000	-0,083
11,4400	-0,102
11,4800	-0,118
11,5200	-0,135
11,5600	-0,151
11,6000	-0,167
11,6400	-0,181
11,6800	-0,193
11,7200	-0,204
11,7600	-0,215
11,8000	-0,223
11,8400	-0,231
11,8800	-0,236
11,9200	-0,240
11,9600	-0,240
12,0000	-0,240
12,0400	-0,239
12,0800	-0,234
