Angular Position, 11.62
Time ( s )	Angular Position ( rad )
0,0000	-0,005
0,0200	-0,013
0,0400	-0,019
0,0600	-0,024
0,0800	-0,028
0,1000	-0,033
0,1200	-0,036
0,1400	-0,038
0,1600	-0,039
0,1800	-0,039
0,2000	-0,039
0,2200	-0,038
0,2400	-0,036
0,2600	-0,031
0,2800	-0,028
0,3000	-0,024
0,3200	-0,017
0,3400	-0,011
0,3600	-0,005
0,3800	0,002
0,4000	0,009
0,4200	0,019
0,4400	0,027
0,4600	0,035
0,4800	0,044
0,5000	0,052
0,5200	0,061
0,5400	0,071
0,5600	0,077
0,5800	0,085
0,6000	0,093
0,6200	0,099
0,6400	0,105
0,6600	0,110
0,6800	0,115
0,7000	0,118
0,7200	0,121
0,7400	0,121
0,7600	0,121
0,7800	0,121
0,8000	0,121
0,8200	0,119
0,8400	0,115
0,8600	0,113
0,8800	0,108
0,9000	0,104
0,9200	0,097
0,9400	0,093
0,9600	0,086
0,9800	0,079
1,0000	0,072
1,0200	0,064
1,0400	0,057
1,0600	0,049
1,0800	0,041
1,1000	0,033
1,1200	0,025
1,1400	0,016
1,1600	0,008
1,1800	0,002
1,2000	-0,006
1,2200	-0,013
1,2400	-0,019
1,2600	-0,024
1,2800	-0,028
1,3000	-0,031
1,3200	-0,035
1,3400	-0,036
1,3600	-0,036
1,3800	-0,036
1,4000	-0,036
1,4200	-0,035
1,4400	-0,031
1,4600	-0,028
1,4800	-0,024
1,5000	-0,019
1,5200	-0,013
1,5400	-0,006
1,5600	0,000
1,5800	0,008
1,6000	0,016
1,6200	0,024
1,6400	0,033
1,6600	0,041
1,6800	0,050
1,7000	0,058
1,7200	0,068
1,7400	0,075
1,7600	0,083
1,7800	0,090
1,8000	0,097
1,8200	0,104
1,8400	0,108
1,8600	0,113
1,8800	0,116
1,9000	0,119
1,9200	0,121
1,9400	0,123
1,9600	0,123
1,9800	0,121
2,0000	0,119
2,0200	0,118
2,0400	0,115
2,0600	0,110
2,0800	0,107
2,1000	0,101
2,1200	0,096
2,1400	0,090
2,1600	0,083
2,1800	0,075
2,2000	0,069
2,2200	0,060
2,2400	0,052
2,2600	0,044
2,2800	0,036
2,3000	0,027
2,3200	0,019
2,3400	0,013
2,3600	0,003
2,3800	-0,005
2,4000	-0,011
