Angular Position, 7.04
Time ( s )	Angular Position ( rad )
0,0000	-0,138
0,0200	-0,132
0,0400	-0,123
0,0600	-0,115
0,0800	-0,104
0,1000	-0,093
0,1200	-0,082
0,1400	-0,069
0,1600	-0,055
0,1800	-0,041
0,2000	-0,027
0,2200	-0,011
0,2400	0,005
0,2600	0,022
0,2800	0,038
0,3000	0,055
0,3200	0,072
0,3400	0,090
0,3600	0,105
0,3800	0,124
0,4000	0,141
0,4200	0,159
0,4400	0,174
0,4600	0,193
0,4800	0,209
0,5000	0,225
0,5200	0,242
0,5400	0,256
0,5600	0,272
0,5800	0,286
0,6000	0,300
0,6200	0,313
0,6400	0,325
0,6600	0,336
0,6800	0,347
0,7000	0,357
0,7200	0,366
0,7400	0,374
0,7600	0,380
0,7800	0,386
0,8000	0,393
0,8200	0,396
0,8400	0,399
0,8600	0,401
0,8800	0,401
0,9000	0,401
0,9200	0,399
0,9400	0,397
0,9600	0,393
0,9800	0,388
1,0000	0,383
1,0200	0,375
1,0400	0,369
1,0600	0,360
1,0800	0,350
1,1000	0,341
1,1200	0,330
1,1400	0,317
1,1600	0,305
1,1800	0,292
1,2000	0,278
1,2200	0,264
1,2400	0,248
1,2600	0,232
1,2800	0,217
1,3000	0,199
1,3200	0,184
1,3400	0,167
1,3600	0,149
1,3800	0,132
1,4000	0,113
1,4200	0,096
1,4400	0,079
1,4600	0,061
1,4800	0,042
1,5000	0,027
1,5200	0,009
1,5400	-0,008
1,5600	-0,022
1,5800	-0,039
1,6000	-0,053
1,6200	-0,068
1,6400	-0,080
1,6600	-0,093
1,6800	-0,104
1,7000	-0,115
1,7200	-0,126
1,7400	-0,134
1,7600	-0,141
1,7800	-0,146
1,8000	-0,152
1,8200	-0,156
1,8400	-0,159
1,8600	-0,159
1,8800	-0,159
1,9000	-0,159
1,9200	-0,156
1,9400	-0,152
1,9600	-0,149
1,9800	-0,145
2,0000	-0,138
2,0200	-0,132
2,0400	-0,123
2,0600	-0,115
2,0800	-0,105
2,1000	-0,094
2,1200	-0,083
2,1400	-0,071
2,1600	-0,058
2,1800	-0,044
2,2000	-0,028
2,2200	-0,014
2,2400	0,003
2,2600	0,019
2,2800	0,036
2,3000	0,052
2,3200	0,069
2,3400	0,086
2,3600	0,104
2,3800	0,123
2,4000	0,140
2,4200	0,156
2,4400	0,174
2,4600	0,192
2,4800	0,207
2,5000	0,225
2,5200	0,240
2,5400	0,256
2,5600	0,270
2,5800	0,284
2,6000	0,298
2,6200	0,311
2,6400	0,324
2,6600	0,336
2,6800	0,347
2,7000	0,357
2,7200	0,366
2,7400	0,374
2,7600	0,382
2,7800	0,388
2,8000	0,393
2,8200	0,396
2,8400	0,399
2,8600	0,401
2,8800	0,402
2,9000	0,402
2,9200	0,401
2,9400	0,399
2,9600	0,394
2,9800	0,390
3,0000	0,385
3,0200	0,379
3,0400	0,371
3,0600	0,363
3,0800	0,353
3,1000	0,342
3,1200	0,331
3,1400	0,320
3,1600	0,308
3,1800	0,294
3,2000	0,281
3,2200	0,267
3,2400	0,251
3,2600	0,236
3,2800	0,220
3,3000	0,204
3,3200	0,187
3,3400	0,170
3,3600	0,154
3,3800	0,137
3,4000	0,118
3,4200	0,101
3,4400	0,085
3,4600	0,068
3,4800	0,050
3,5000	0,033
3,5200	0,017
3,5400	0,000
3,5600	-0,016
3,5800	-0,030
3,6000	-0,046
3,6200	-0,058
3,6400	-0,071
3,6600	-0,083
3,6800	-0,096
3,7000	-0,105
3,7200	-0,115
3,7400	-0,124
3,7600	-0,132
3,7800	-0,138
3,8000	-0,143
3,8200	-0,148
3,8400	-0,151
3,8600	-0,152
3,8800	-0,152
3,9000	-0,152
3,9200	-0,151
3,9400	-0,148
3,9600	-0,145
3,9800	-0,140
4,0000	-0,135
4,0200	-0,129
4,0400	-0,121
4,0600	-0,115
4,0800	-0,105
4,1000	-0,096
4,1200	-0,085
4,1400	-0,074
4,1600	-0,061
4,1800	-0,049
4,2000	-0,035
4,2200	-0,020
4,2400	-0,005
4,2600	0,011
4,2800	0,025
4,3000	0,042
4,3200	0,058
4,3400	0,074
4,3600	0,091
4,3800	0,108
4,4000	0,124
4,4200	0,141
4,4400	0,159
4,4600	0,174
4,4800	0,190
4,5000	0,206
4,5200	0,221
4,5400	0,237
4,5600	0,251
4,5800	0,265
4,6000	0,280
4,6200	0,292
4,6400	0,305
4,6600	0,317
4,6800	0,327
4,7000	0,338
4,7200	0,347
4,7400	0,355
4,7600	0,363
4,7800	0,369
4,8000	0,375
4,8200	0,380
4,8400	0,383
4,8600	0,386
4,8800	0,388
4,9000	0,388
4,9200	0,388
4,9400	0,388
4,9600	0,385
4,9800	0,382
5,0000	0,377
5,0200	0,371
5,0400	0,364
5,0600	0,358
5,0800	0,350
5,1000	0,342
5,1200	0,331
5,1400	0,320
5,1600	0,311
5,1800	0,298
5,2000	0,286
5,2200	0,273
5,2400	0,259
