Angular Position, 8.19
Time ( s )	Angular Position ( rad )
0,0000	-1,216
0,0200	-1,175
0,0400	-1,128
0,0600	-1,073
0,0800	-1,015
0,1000	-0,947
0,1200	-0,877
0,1400	-0,800
0,1600	-0,718
0,1800	-0,633
0,2000	-0,543
0,2200	-0,449
0,2400	-0,355
0,2600	-0,256
0,2800	-0,156
0,3000	-0,053
0,3200	0,049
0,3400	0,152
0,3600	0,254
0,3800	0,355
0,4000	0,456
0,4200	0,554
0,4400	0,650
0,4600	0,745
0,4800	0,836
0,5000	0,922
0,5200	1,004
0,5400	1,082
0,5600	1,155
0,5800	1,222
0,6000	1,283
0,6200	1,338
0,6400	1,385
0,6600	1,428
0,6800	1,464
0,7000	1,491
0,7200	1,511
0,7400	1,524
0,7600	1,530
0,7800	1,528
0,8000	1,519
0,8200	1,502
0,8400	1,478
0,8600	1,447
0,8800	1,407
0,9000	1,362
0,9200	1,312
0,9400	1,253
0,9600	1,191
0,9800	1,122
1,0000	1,046
1,0200	0,968
1,0400	0,884
1,0600	0,798
1,0800	0,707
1,1000	0,613
1,1200	0,517
1,1400	0,418
1,1600	0,317
1,1800	0,217
1,2000	0,115
1,2200	0,011
1,2400	-0,090
1,2600	-0,192
1,2800	-0,291
1,3000	-0,388
1,3200	-0,482
1,3400	-0,575
1,3600	-0,664
1,3800	-0,751
1,4000	-0,831
1,4200	-0,908
1,4400	-0,979
1,4600	-1,043
1,4800	-1,103
1,5000	-1,155
1,5200	-1,199
1,5400	-1,238
1,5600	-1,269
1,5800	-1,293
1,6000	-1,310
1,6200	-1,319
1,6400	-1,321
1,6600	-1,315
1,6800	-1,301
1,7000	-1,279
1,7200	-1,249
1,7400	-1,213
1,7600	-1,170
1,7800	-1,120
1,8000	-1,063
1,8200	-0,999
1,8400	-0,931
1,8600	-0,858
1,8800	-0,778
1,9000	-0,694
1,9200	-0,606
1,9400	-0,514
1,9600	-0,419
1,9800	-0,322
2,0000	-0,221
2,0200	-0,119
2,0400	-0,017
2,0600	0,086
2,0800	0,190
2,1000	0,294
2,1200	0,396
2,1400	0,496
2,1600	0,594
2,1800	0,691
2,2000	0,784
2,2200	0,873
2,2400	0,958
2,2600	1,040
2,2800	1,117
2,3000	1,188
2,3200	1,253
2,3400	1,313
2,3600	1,367
2,3800	1,412
2,4000	1,453
2,4200	1,486
2,4400	1,511
2,4600	1,528
2,4800	1,538
2,5000	1,541
2,5200	1,536
2,5400	1,525
2,5600	1,505
2,5800	1,478
2,6000	1,444
2,6200	1,403
2,6400	1,354
2,6600	1,301
2,6800	1,239
2,7000	1,173
2,7200	1,103
2,7400	1,026
2,7600	0,946
2,7800	0,859
2,8000	0,770
2,8200	0,679
2,8400	0,583
2,8600	0,485
2,8800	0,385
2,9000	0,284
2,9200	0,181
2,9400	0,079
2,9600	-0,024
2,9800	-0,126
3,0000	-0,226
3,0200	-0,325
3,0400	-0,424
3,0600	-0,518
3,0800	-0,609
3,1000	-0,697
3,1200	-0,782
3,1400	-0,862
3,1600	-0,936
3,1800	-1,005
3,2000	-1,068
3,2200	-1,125
3,2400	-1,175
3,2600	-1,219
3,2800	-1,255
3,3000	-1,285
3,3200	-1,305
3,3400	-1,321
3,3600	-1,327
3,3800	-1,326
3,4000	-1,316
3,4200	-1,299
3,4400	-1,275
3,4600	-1,244
3,4800	-1,205
3,5000	-1,159
3,5200	-1,107
3,5400	-1,048
3,5600	-0,983
3,5800	-0,911
3,6000	-0,836
3,6200	-0,754
3,6400	-0,669
3,6600	-0,580
3,6800	-0,487
3,7000	-0,390
3,7200	-0,292
3,7400	-0,190
3,7600	-0,086
3,7800	0,016
3,8000	0,121
3,8200	0,223
3,8400	0,327
3,8600	0,429
3,8800	0,529
3,9000	0,627
3,9200	0,723
3,9400	0,814
3,9600	0,903
3,9800	0,988
4,0000	1,067
4,0200	1,142
4,0400	1,211
4,0600	1,275
4,0800	1,334
4,1000	1,384
4,1200	1,429
4,1400	1,467
4,1600	1,497
4,1800	1,521
4,2000	1,536
4,2200	1,544
4,2400	1,544
4,2600	1,538
4,2800	1,524
4,3000	1,500
4,3200	1,472
4,3400	1,434
4,3600	1,392
4,3800	1,341
4,4000	1,285
4,4200	1,222
4,4400	1,155
4,4600	1,082
4,4800	1,004
4,5000	0,920
4,5200	0,834
4,5400	0,743
4,5600	0,650
4,5800	0,554
4,6000	0,456
4,6200	0,355
4,6400	0,253
4,6600	0,149
4,6800	0,047
