Angular Position, 10.6
Time ( s )	Angular Position ( rad )
0,0000	0,060
0,0200	0,047
0,0400	0,036
0,0600	0,025
0,0800	0,013
0,1000	0,003
0,1200	-0,009
0,1400	-0,019
0,1600	-0,028
0,1800	-0,039
0,2000	-0,047
0,2200	-0,055
0,2400	-0,063
0,2600	-0,068
0,2800	-0,072
0,3000	-0,077
0,3200	-0,079
0,3400	-0,080
0,3600	-0,082
0,3800	-0,080
0,4000	-0,079
0,4200	-0,077
0,4400	-0,072
0,4600	-0,068
0,4800	-0,063
0,5000	-0,057
0,5200	-0,049
0,5400	-0,041
0,5600	-0,033
0,5800	-0,025
0,6000	-0,014
0,6200	-0,005
0,6400	0,006
0,6600	0,017
0,6800	0,028
0,7000	0,041
0,7200	0,052
0,7400	0,063
0,7600	0,074
0,7800	0,086
0,8000	0,097
0,8200	0,107
0,8400	0,116
0,8600	0,124
0,8800	0,134
0,9000	0,140
0,9200	0,146
0,9400	0,151
0,9600	0,156
0,9800	0,157
1,0000	0,159
1,0200	0,159
1,0400	0,159
1,0600	0,157
1,0800	0,154
1,1000	0,151
1,1200	0,146
1,1400	0,141
1,1600	0,135
1,1800	0,127
1,2000	0,119
1,2200	0,112
1,2400	0,102
1,2600	0,093
1,2800	0,083
1,3000	0,072
1,3200	0,061
1,3400	0,050
1,3600	0,039
1,3800	0,028
1,4000	0,016
1,4200	0,005
1,4400	-0,006
1,4600	-0,016
1,4800	-0,027
1,5000	-0,035
1,5200	-0,044
1,5400	-0,052
1,5600	-0,058
1,5800	-0,064
1,6000	-0,071
1,6200	-0,074
1,6400	-0,077
1,6600	-0,077
1,6800	-0,077
1,7000	-0,077
1,7200	-0,075
1,7400	-0,072
1,7600	-0,069
1,7800	-0,064
1,8000	-0,060
1,8200	-0,053
1,8400	-0,047
1,8600	-0,039
1,8800	-0,031
1,9000	-0,022
1,9200	-0,014
1,9400	-0,003
1,9600	0,006
1,9800	0,017
2,0000	0,028
2,0200	0,039
2,0400	0,050
2,0600	0,061
2,0800	0,072
2,1000	0,083
2,1200	0,093
2,1400	0,104
2,1600	0,112
2,1800	0,121
2,2000	0,129
2,2200	0,135
2,2400	0,141
2,2600	0,146
2,2800	0,149
2,3000	0,151
2,3200	0,152
2,3400	0,152
2,3600	0,152
2,3800	0,149
2,4000	0,148
2,4200	0,143
2,4400	0,138
2,4600	0,134
2,4800	0,129
2,5000	0,121
2,5200	0,113
2,5400	0,105
2,5600	0,096
2,5800	0,086
2,6000	0,077
2,6200	0,066
2,6400	0,055
2,6600	0,044
2,6800	0,035
2,7000	0,022
2,7200	0,011
2,7400	0,000
2,7600	-0,011
2,7800	-0,020
2,8000	-0,031
2,8200	-0,041
2,8400	-0,049
2,8600	-0,057
2,8800	-0,064
2,9000	-0,069
2,9200	-0,075
2,9400	-0,079
2,9600	-0,082
2,9800	-0,083
3,0000	-0,083
3,0200	-0,083
3,0400	-0,082
3,0600	-0,079
3,0800	-0,075
3,1000	-0,071
3,1200	-0,064
3,1400	-0,058
3,1600	-0,050
3,1800	-0,041
3,2000	-0,033
3,2200	-0,024
3,2400	-0,013
3,2600	-0,002
3,2800	0,009
3,3000	0,022
3,3200	0,033
3,3400	0,046
3,3600	0,057
3,3800	0,069
3,4000	0,080
3,4200	0,093
3,4400	0,102
3,4600	0,113
3,4800	0,123
3,5000	0,130
3,5200	0,138
3,5400	0,146
3,5600	0,152
3,5800	0,156
3,6000	0,160
3,6200	0,162
3,6400	0,163
3,6600	0,163
3,6800	0,163
3,7000	0,160
3,7200	0,157
3,7400	0,154
3,7600	0,148
3,7800	0,143
3,8000	0,137
3,8200	0,129
3,8400	0,119
3,8600	0,112
3,8800	0,102
3,9000	0,091
3,9200	0,080
3,9400	0,071
3,9600	0,060
3,9800	0,047
4,0000	0,036
4,0200	0,024
4,0400	0,011
4,0600	0,000
4,0800	-0,011
4,1000	-0,022
4,1200	-0,033
4,1400	-0,044
4,1600	-0,052
4,1800	-0,061
4,2000	-0,069
4,2200	-0,075
4,2400	-0,080
4,2600	-0,085
4,2800	-0,088
4,3000	-0,090
4,3200	-0,090
4,3400	-0,090
4,3600	-0,088
4,3800	-0,085
4,4000	-0,082
4,4200	-0,077
4,4400	-0,071
4,4600	-0,064
4,4800	-0,058
4,5000	-0,049
4,5200	-0,039
4,5400	-0,030
4,5600	-0,020
4,5800	-0,009
4,6000	0,002
4,6200	0,014
4,6400	0,025
4,6600	0,038
4,6800	0,050
4,7000	0,063
4,7200	0,074
4,7400	0,086
4,7600	0,097
4,7800	0,108
4,8000	0,118
4,8200	0,127
4,8400	0,137
4,8600	0,143
4,8800	0,149
4,9000	0,156
4,9200	0,159
4,9400	0,162
4,9600	0,163
4,9800	0,163
5,0000	0,163
5,0200	0,162
5,0400	0,159
5,0600	0,154
5,0800	0,149
5,1000	0,145
5,1200	0,138
5,1400	0,130
5,1600	0,123
5,1800	0,115
5,2000	0,105
5,2200	0,094
5,2400	0,085
5,2600	0,074
5,2800	0,063
5,3000	0,050
5,3200	0,039
5,3400	0,028
5,3600	0,016
5,3800	0,005
5,4000	-0,006
5,4200	-0,017
5,4400	-0,028
5,4600	-0,038
5,4800	-0,047
5,5000	-0,055
5,5200	-0,063
5,5400	-0,069
5,5600	-0,074
5,5800	-0,079
5,6000	-0,082
5,6200	-0,083
5,6400	-0,083
5,6600	-0,083
5,6800	-0,083
5,7000	-0,079
5,7200	-0,077
5,7400	-0,071
5,7600	-0,066
5,7800	-0,060
5,8000	-0,052
5,8200	-0,046
5,8400	-0,036
5,8600	-0,027
5,8800	-0,016
5,9000	-0,006
5,9200	0,005
5,9400	0,016
5,9600	0,028
5,9800	0,039
6,0000	0,052
6,0200	0,063
6,0400	0,074
6,0600	0,086
6,0800	0,097
6,1000	0,107
6,1200	0,118
6,1400	0,126
6,1600	0,134
6,1800	0,141
6,2000	0,148
6,2200	0,151
6,2400	0,156
6,2600	0,157
6,2800	0,159
6,3000	0,159
6,3200	0,159
6,3400	0,157
6,3600	0,154
6,3800	0,149
6,4000	0,145
