Angular Position, 9.6
Time ( s )	Angular Position ( rad )
0,0000	0,270
0,0200	0,269
0,0400	0,265
0,0600	0,261
0,0800	0,254
0,1000	0,247
0,1200	0,237
0,1400	0,228
0,1600	0,215
0,1800	0,203
0,2000	0,188
0,2200	0,174
0,2400	0,159
0,2600	0,141
0,2800	0,124
0,3000	0,107
0,3200	0,088
0,3400	0,069
0,3600	0,050
0,3800	0,031
0,4000	0,013
0,4200	-0,006
0,4400	-0,024
0,4600	-0,042
0,4800	-0,060
0,5000	-0,077
0,5200	-0,091
0,5400	-0,107
0,5600	-0,119
0,5800	-0,132
0,6000	-0,143
0,6200	-0,152
0,6400	-0,160
0,6600	-0,167
0,6800	-0,171
0,7000	-0,173
0,7200	-0,174
0,7400	-0,174
0,7600	-0,171
0,7800	-0,168
0,8000	-0,162
0,8200	-0,156
0,8400	-0,148
0,8600	-0,138
0,8800	-0,129
0,9000	-0,116
0,9200	-0,104
0,9400	-0,088
0,9600	-0,072
0,9800	-0,057
1,0000	-0,039
1,0200	-0,022
1,0400	-0,003
1,0600	0,016
1,0800	0,035
1,1000	0,053
1,1200	0,072
1,1400	0,091
1,1600	0,108
1,1800	0,127
1,2000	0,145
1,2200	0,160
1,2400	0,176
1,2600	0,190
1,2800	0,204
1,3000	0,217
1,3200	0,228
1,3400	0,237
1,3600	0,245
1,3800	0,251
1,4000	0,256
1,4200	0,259
1,4400	0,261
1,4600	0,261
1,4800	0,259
1,5000	0,256
1,5200	0,251
1,5400	0,245
1,5600	0,237
1,5800	0,229
1,6000	0,218
1,6200	0,207
1,6400	0,195
1,6600	0,181
1,6800	0,167
1,7000	0,152
1,7200	0,135
1,7400	0,119
1,7600	0,102
1,7800	0,085
1,8000	0,066
1,8200	0,047
1,8400	0,030
1,8600	0,011
1,8800	-0,006
1,9000	-0,024
1,9200	-0,041
1,9400	-0,058
1,9600	-0,074
1,9800	-0,088
2,0000	-0,102
2,0200	-0,115
2,0400	-0,126
2,0600	-0,137
2,0800	-0,145
2,1000	-0,152
2,1200	-0,157
2,1400	-0,162
2,1600	-0,163
2,1800	-0,163
2,2000	-0,163
2,2200	-0,160
2,2400	-0,157
2,2600	-0,151
2,2800	-0,145
2,3000	-0,137
2,3200	-0,127
2,3400	-0,116
2,3600	-0,105
2,3800	-0,091
2,4000	-0,079
2,4200	-0,063
2,4400	-0,047
2,4600	-0,030
2,4800	-0,013
2,5000	0,005
2,5200	0,022
2,5400	0,041
2,5600	0,060
2,5800	0,077
2,6000	0,096
2,6200	0,112
2,6400	0,129
2,6600	0,146
2,6800	0,160
2,7000	0,176
2,7200	0,190
2,7400	0,203
2,7600	0,214
2,7800	0,223
2,8000	0,231
2,8200	0,239
2,8400	0,243
2,8600	0,248
2,8800	0,250
2,9000	0,251
2,9200	0,250
2,9400	0,248
2,9600	0,245
2,9800	0,240
3,0000	0,232
3,0200	0,225
3,0400	0,217
3,0600	0,206
3,0800	0,195
3,1000	0,182
3,1200	0,170
3,1400	0,154
3,1600	0,140
3,1800	0,124
3,2000	0,108
3,2200	0,091
3,2400	0,074
3,2600	0,057
3,2800	0,039
3,3000	0,022
3,3200	0,003
3,3400	-0,013
3,3600	-0,030
3,3800	-0,047
3,4000	-0,061
3,4200	-0,077
3,4400	-0,091
3,4600	-0,104
3,4800	-0,115
3,5000	-0,124
3,5200	-0,135
3,5400	-0,141
3,5600	-0,148
3,5800	-0,152
3,6000	-0,156
3,6200	-0,156
3,6400	-0,156
3,6600	-0,154
3,6800	-0,151
3,7000	-0,148
3,7200	-0,141
3,7400	-0,134
3,7600	-0,124
3,7800	-0,116
3,8000	-0,104
3,8200	-0,093
3,8400	-0,079
3,8600	-0,066
3,8800	-0,050
3,9000	-0,035
3,9200	-0,017
3,9400	-0,002
3,9600	0,016
3,9800	0,033
4,0000	0,052
4,0200	0,069
4,0400	0,086
4,0600	0,104
4,0800	0,121
4,1000	0,135
4,1200	0,152
4,1400	0,167
4,1600	0,179
4,1800	0,192
4,2000	0,204
4,2200	0,214
4,2400	0,223
4,2600	0,229
4,2800	0,236
4,3000	0,240
4,3200	0,243
4,3400	0,245
4,3600	0,245
4,3800	0,243
4,4000	0,240
4,4200	0,236
4,4400	0,229
4,4600	0,223
4,4800	0,215
4,5000	0,206
4,5200	0,195
4,5400	0,184
4,5600	0,171
4,5800	0,157
4,6000	0,143
4,6200	0,127
4,6400	0,112
4,6600	0,096
4,6800	0,079
4,7000	0,063
4,7200	0,046
4,7400	0,028
4,7600	0,011
4,7800	-0,005
4,8000	-0,022
4,8200	-0,038
4,8400	-0,053
4,8600	-0,068
4,8800	-0,082
4,9000	-0,094
4,9200	-0,105
4,9400	-0,116
4,9600	-0,126
4,9800	-0,134
5,0000	-0,140
5,0200	-0,145
5,0400	-0,148
5,0600	-0,149
5,0800	-0,149
5,1000	-0,148
5,1200	-0,146
5,1400	-0,141
5,1600	-0,137
5,1800	-0,129
5,2000	-0,123
5,2200	-0,112
5,2400	-0,102
5,2600	-0,091
5,2800	-0,079
5,3000	-0,064
5,3200	-0,049
5,3400	-0,035
5,3600	-0,019
5,3800	-0,003
5,4000	0,014
5,4200	0,031
5,4400	0,049
5,4600	0,066
