Angular Position, 7.95
Time ( s )	Angular Position ( rad )
0,0000	-0,036
0,0200	-0,075
0,0400	-0,115
0,0600	-0,151
0,0800	-0,187
0,1000	-0,220
0,1200	-0,251
0,1400	-0,281
0,1600	-0,308
0,1800	-0,331
0,2000	-0,353
0,2200	-0,372
0,2400	-0,388
0,2600	-0,401
0,2800	-0,410
0,3000	-0,416
0,3200	-0,419
0,3400	-0,419
0,3600	-0,416
0,3800	-0,410
0,4000	-0,401
0,4200	-0,390
0,4400	-0,374
0,4600	-0,357
0,4800	-0,336
0,5000	-0,314
0,5200	-0,289
0,5400	-0,262
0,5600	-0,232
0,5800	-0,201
0,6000	-0,168
0,6200	-0,132
0,6400	-0,096
0,6600	-0,058
0,6800	-0,019
0,7000	0,022
0,7200	0,063
0,7400	0,105
0,7600	0,148
0,7800	0,190
0,8000	0,232
0,8200	0,276
0,8400	0,319
0,8600	0,361
0,8800	0,402
0,9000	0,443
0,9200	0,482
0,9400	0,520
0,9600	0,558
0,9800	0,592
1,0000	0,627
1,0200	0,658
1,0400	0,688
1,0600	0,715
1,0800	0,740
1,1000	0,762
1,1200	0,781
1,1400	0,798
1,1600	0,811
1,1800	0,822
1,2000	0,829
1,2200	0,834
1,2400	0,834
1,2600	0,834
1,2800	0,828
1,3000	0,820
1,3200	0,807
1,3400	0,793
1,3600	0,774
1,3800	0,754
1,4000	0,730
1,4200	0,704
1,4400	0,675
1,4600	0,644
1,4800	0,611
1,5000	0,576
1,5200	0,539
1,5400	0,500
1,5600	0,459
1,5800	0,416
1,6000	0,372
1,6200	0,328
1,6400	0,283
1,6600	0,239
1,6800	0,193
1,7000	0,148
1,7200	0,102
1,7400	0,057
1,7600	0,013
1,7800	-0,031
1,8000	-0,074
1,8200	-0,115
1,8400	-0,156
1,8600	-0,193
1,8800	-0,229
1,9000	-0,264
1,9200	-0,297
1,9400	-0,327
1,9600	-0,353
1,9800	-0,377
2,0000	-0,397
2,0200	-0,416
2,0400	-0,432
2,0600	-0,443
2,0800	-0,452
2,1000	-0,457
2,1200	-0,459
2,1400	-0,457
2,1600	-0,452
2,1800	-0,445
2,2000	-0,432
2,2200	-0,418
2,2400	-0,401
2,2600	-0,380
2,2800	-0,357
2,3000	-0,331
2,3200	-0,302
2,3400	-0,272
2,3600	-0,239
2,3800	-0,203
2,4000	-0,165
2,4200	-0,126
2,4400	-0,085
2,4600	-0,044
2,4800	0,000
2,5000	0,044
2,5200	0,090
2,5400	0,135
2,5600	0,181
2,5800	0,226
2,6000	0,273
2,6200	0,319
2,6400	0,364
2,6600	0,408
2,6800	0,452
2,7000	0,495
2,7200	0,536
2,7400	0,575
2,7600	0,614
2,7800	0,650
2,8000	0,683
2,8200	0,715
2,8400	0,745
2,8600	0,771
2,8800	0,795
2,9000	0,817
2,9200	0,834
