Angular Position, 11.36
Time ( s )	Angular Position ( rad )
0,0000	0,107
0,0200	0,112
0,0400	0,116
0,0600	0,119
0,0800	0,124
0,1000	0,126
0,1200	0,126
0,1400	0,126
0,1600	0,126
0,1800	0,123
0,2000	0,119
0,2200	0,116
0,2400	0,112
0,2600	0,107
0,2800	0,101
0,3000	0,094
0,3200	0,088
0,3400	0,080
0,3600	0,072
0,3800	0,063
0,4000	0,055
0,4200	0,046
0,4400	0,036
0,4600	0,027
0,4800	0,017
0,5000	0,008
0,5200	-0,002
0,5400	-0,009
0,5600	-0,019
0,5800	-0,027
0,6000	-0,033
0,6200	-0,039
0,6400	-0,046
0,6600	-0,052
0,6800	-0,057
0,7000	-0,058
0,7200	-0,061
0,7400	-0,063
0,7600	-0,063
0,7800	-0,063
0,8000	-0,061
0,8200	-0,058
0,8400	-0,055
0,8600	-0,050
0,8800	-0,046
0,9000	-0,039
0,9200	-0,031
0,9400	-0,025
0,9600	-0,016
0,9800	-0,006
1,0000	0,003
1,0200	0,013
1,0400	0,022
1,0600	0,031
1,0800	0,042
1,1000	0,052
1,1200	0,063
1,1400	0,071
1,1600	0,080
1,1800	0,088
1,2000	0,097
1,2200	0,104
1,2400	0,110
1,2600	0,115
1,2800	0,119
1,3000	0,123
1,3200	0,126
1,3400	0,126
1,3600	0,126
1,3800	0,126
1,4000	0,124
1,4200	0,121
1,4400	0,118
1,4600	0,115
1,4800	0,110
1,5000	0,104
1,5200	0,099
1,5400	0,091
1,5600	0,083
1,5800	0,075
1,6000	0,068
1,6200	0,058
1,6400	0,050
1,6600	0,041
1,6800	0,031
1,7000	0,022
1,7200	0,013
1,7400	0,003
1,7600	-0,006
1,7800	-0,014
1,8000	-0,024
1,8200	-0,031
1,8400	-0,038
1,8600	-0,044
1,8800	-0,049
1,9000	-0,053
1,9200	-0,058
1,9400	-0,060
1,9600	-0,063
1,9800	-0,063
2,0000	-0,063
2,0200	-0,061
2,0400	-0,058
2,0600	-0,057
2,0800	-0,052
2,1000	-0,046
2,1200	-0,039
2,1400	-0,033
2,1600	-0,025
2,1800	-0,019
2,2000	-0,009
2,2200	0,000
2,2400	0,009
2,2600	0,019
2,2800	0,030
2,3000	0,039
2,3200	0,050
2,3400	0,060
2,3600	0,069
2,3800	0,079
2,4000	0,086
2,4200	0,094
2,4400	0,102
2,4600	0,108
2,4800	0,113
2,5000	0,119
2,5200	0,123
2,5400	0,126
2,5600	0,126
2,5800	0,126
2,6000	0,126
2,6200	0,126
2,6400	0,123
2,6600	0,119
2,6800	0,115
2,7000	0,112
2,7200	0,105
2,7400	0,099
2,7600	0,093
2,7800	0,086
2,8000	0,077
2,8200	0,069
2,8400	0,061
2,8600	0,052
2,8800	0,042
2,9000	0,033
2,9200	0,024
2,9400	0,014
2,9600	0,005
2,9800	-0,005
3,0000	-0,013
3,0200	-0,020
3,0400	-0,028
3,0600	-0,036
3,0800	-0,042
3,1000	-0,049
3,1200	-0,052
3,1400	-0,057
3,1600	-0,060
3,1800	-0,063
3,2000	-0,063
3,2200	-0,063
3,2400	-0,063
3,2600	-0,060
3,2800	-0,057
3,3000	-0,053
3,3200	-0,049
3,3400	-0,042
3,3600	-0,036
3,3800	-0,028
3,4000	-0,019
3,4200	-0,011
3,4400	-0,002
3,4600	0,008
3,4800	0,017
3,5000	0,028
3,5200	0,038
3,5400	0,049
3,5600	0,058
3,5800	0,068
3,6000	0,077
3,6200	0,086
3,6400	0,094
3,6600	0,102
3,6800	0,108
3,7000	0,115
3,7200	0,119
3,7400	0,124
3,7600	0,126
3,7800	0,127
3,8000	0,129
3,8200	0,129
3,8400	0,127
3,8600	0,126
3,8800	0,123
3,9000	0,118
3,9200	0,113
3,9400	0,108
3,9600	0,102
3,9800	0,096
4,0000	0,090
4,0200	0,082
4,0400	0,074
4,0600	0,064
4,0800	0,057
4,1000	0,047
4,1200	0,038
4,1400	0,027
4,1600	0,017
4,1800	0,008
4,2000	0,000
4,2200	-0,009
4,2400	-0,019
4,2600	-0,027
4,2800	-0,033
4,3000	-0,041
4,3200	-0,047
4,3400	-0,052
4,3600	-0,057
4,3800	-0,060
4,4000	-0,063
4,4200	-0,063
4,4400	-0,063
4,4600	-0,063
4,4800	-0,063
4,5000	-0,060
4,5200	-0,057
4,5400	-0,050
4,5600	-0,046
4,5800	-0,039
4,6000	-0,031
4,6200	-0,024
4,6400	-0,014
4,6600	-0,006
4,6800	0,003
4,7000	0,013
4,7200	0,024
4,7400	0,033
4,7600	0,044
4,7800	0,053
4,8000	0,063
4,8200	0,074
4,8400	0,082
4,8600	0,091
4,8800	0,099
4,9000	0,105
4,9200	0,112
4,9400	0,118
4,9600	0,121
4,9800	0,124
5,0000	0,126
5,0200	0,127
5,0400	0,127
5,0600	0,127
5,0800	0,126
5,1000	0,124
5,1200	0,119
5,1400	0,116
5,1600	0,112
5,1800	0,105
5,2000	0,099
5,2200	0,093
5,2400	0,085
5,2600	0,077
5,2800	0,069
5,3000	0,061
5,3200	0,050
5,3400	0,042
5,3600	0,033
5,3800	0,024
5,4000	0,014
5,4200	0,005
5,4400	-0,005
5,4600	-0,013
5,4800	-0,020
5,5000	-0,028
5,5200	-0,035
5,5400	-0,041
5,5600	-0,046
5,5800	-0,050
5,6000	-0,055
5,6200	-0,057
5,6400	-0,058
5,6600	-0,060
5,6800	-0,060
5,7000	-0,058
5,7200	-0,057
5,7400	-0,052
5,7600	-0,049
5,7800	-0,044
5,8000	-0,038
5,8200	-0,031
5,8400	-0,025
5,8600	-0,017
5,8800	-0,009
5,9000	0,000
5,9200	0,008
5,9400	0,017
5,9600	0,027
5,9800	0,038
6,0000	0,046
6,0200	0,057
6,0400	0,064
6,0600	0,074
6,0800	0,082
6,1000	0,090
6,1200	0,096
6,1400	0,102
6,1600	0,107
6,1800	0,112
6,2000	0,115
6,2200	0,118
6,2400	0,118
6,2600	0,119
6,2800	0,119
6,3000	0,118
6,3200	0,115
6,3400	0,112
6,3600	0,107
6,3800	0,104
6,4000	0,099
6,4200	0,093
6,4400	0,086
6,4600	0,080
6,4800	0,072
6,5000	0,064
6,5200	0,057
6,5400	0,049
6,5600	0,039
6,5800	0,031
6,6000	0,022
6,6200	0,013
6,6400	0,005
6,6600	-0,005
6,6800	-0,013
6,7000	-0,019
6,7200	-0,027
6,7400	-0,033
6,7600	-0,039
6,7800	-0,044
6,8000	-0,047
6,8200	-0,050
6,8400	-0,052
6,8600	-0,055
6,8800	-0,055
6,9000	-0,055
6,9200	-0,052
6,9400	-0,050
6,9600	-0,047
6,9800	-0,042
7,0000	-0,038
7,0200	-0,031
7,0400	-0,025
7,0600	-0,019
7,0800	-0,011
7,1000	-0,002
7,1200	0,006
7,1400	0,016
7,1600	0,025
7,1800	0,035
7,2000	0,044
7,2200	0,053
7,2400	0,063
7,2600	0,071
7,2800	0,080
7,3000	0,088
7,3200	0,094
7,3400	0,101
7,3600	0,107
7,3800	0,113
7,4000	0,116
7,4200	0,119
7,4400	0,121
7,4600	0,123
7,4800	0,123
7,5000	0,121
7,5200	0,119
7,5400	0,118
7,5600	0,113
7,5800	0,110
7,6000	0,105
7,6200	0,101
7,6400	0,094
7,6600	0,086
7,6800	0,080
7,7000	0,072
7,7200	0,064
7,7400	0,055
7,7600	0,047
7,7800	0,038
7,8000	0,030
7,8200	0,020
7,8400	0,011
7,8600	0,002
7,8800	-0,006
7,9000	-0,014
7,9200	-0,022
7,9400	-0,028
7,9600	-0,036
7,9800	-0,041
8,0000	-0,046
8,0200	-0,050
8,0400	-0,053
8,0600	-0,055
