Angular Position, 7.87
Time ( s )	Angular Position ( rad )
0,0000	-0,080
0,0200	-0,110
0,0400	-0,137
0,0600	-0,167
0,0800	-0,193
0,1000	-0,218
0,1200	-0,245
0,1400	-0,270
0,1600	-0,294
0,1800	-0,317
0,2000	-0,339
0,2200	-0,360
0,2400	-0,379
0,2600	-0,394
0,2800	-0,410
0,3000	-0,424
0,3200	-0,435
0,3400	-0,445
0,3600	-0,452
0,3800	-0,457
0,4000	-0,462
0,4200	-0,462
0,4400	-0,462
0,4600	-0,459
0,4800	-0,456
0,5000	-0,448
0,5200	-0,440
0,5400	-0,430
0,5600	-0,418
0,5800	-0,405
0,6000	-0,390
0,6200	-0,372
0,6400	-0,353
0,6600	-0,333
0,6800	-0,313
0,7000	-0,289
0,7200	-0,265
0,7400	-0,240
0,7600	-0,214
0,7800	-0,187
0,8000	-0,160
0,8200	-0,132
0,8400	-0,104
0,8600	-0,077
0,8800	-0,047
0,9000	-0,019
0,9200	0,009
0,9400	0,036
0,9600	0,064
0,9800	0,091
1,0000	0,116
1,0200	0,141
1,0400	0,167
1,0600	0,190
1,0800	0,210
1,1000	0,232
1,1200	0,253
1,1400	0,270
1,1600	0,287
1,1800	0,303
1,2000	0,316
1,2200	0,328
1,2400	0,338
1,2600	0,346
1,2800	0,352
1,3000	0,355
1,3200	0,357
1,3400	0,357
1,3600	0,355
1,3800	0,350
1,4000	0,344
1,4200	0,336
1,4400	0,327
1,4600	0,316
1,4800	0,303
1,5000	0,287
1,5200	0,272
1,5400	0,253
1,5600	0,234
1,5800	0,212
1,6000	0,190
1,6200	0,167
1,6400	0,141
1,6600	0,116
1,6800	0,090
1,7000	0,063
1,7200	0,035
1,7400	0,008
1,7600	-0,022
1,7800	-0,050
1,8000	-0,079
1,8200	-0,108
1,8400	-0,137
1,8600	-0,165
1,8800	-0,192
1,9000	-0,218
1,9200	-0,245
1,9400	-0,272
1,9600	-0,295
1,9800	-0,319
2,0000	-0,341
2,0200	-0,361
2,0400	-0,380
2,0600	-0,397
2,0800	-0,413
2,1000	-0,426
2,1200	-0,438
2,1400	-0,448
2,1600	-0,456
2,1800	-0,462
2,2000	-0,465
2,2200	-0,467
2,2400	-0,467
2,2600	-0,463
2,2800	-0,459
2,3000	-0,452
2,3200	-0,443
2,3400	-0,434
2,3600	-0,423
2,3800	-0,408
2,4000	-0,393
2,4200	-0,375
2,4400	-0,358
2,4600	-0,338
2,4800	-0,317
2,5000	-0,294
2,5200	-0,270
2,5400	-0,247
2,5600	-0,220
2,5800	-0,193
2,6000	-0,167
2,6200	-0,140
2,6400	-0,112
