Angular Position, 7.54
Time ( s )	Angular Position ( rad )
0,0000	0,294
0,0200	0,297
0,0400	0,300
0,0600	0,300
0,0800	0,300
0,1000	0,297
0,1200	0,292
0,1400	0,287
0,1600	0,280
0,1800	0,272
0,2000	0,262
0,2200	0,251
0,2400	0,239
0,2600	0,226
0,2800	0,210
0,3000	0,195
0,3200	0,178
0,3400	0,159
0,3600	0,140
0,3800	0,119
0,4000	0,099
0,4200	0,079
0,4400	0,057
0,4600	0,033
0,4800	0,011
0,5000	-0,013
0,5200	-0,036
0,5400	-0,058
0,5600	-0,082
0,5800	-0,105
0,6000	-0,129
0,6200	-0,152
0,6400	-0,174
0,6600	-0,198
0,6800	-0,218
0,7000	-0,239
0,7200	-0,259
0,7400	-0,280
0,7600	-0,297
0,7800	-0,314
0,8000	-0,330
0,8200	-0,344
0,8400	-0,357
0,8600	-0,369
0,8800	-0,379
0,9000	-0,388
0,9200	-0,394
0,9400	-0,399
0,9600	-0,402
0,9800	-0,404
1,0000	-0,404
1,0200	-0,402
1,0400	-0,401
1,0600	-0,396
1,0800	-0,390
1,1000	-0,382
1,1200	-0,374
1,1400	-0,364
1,1600	-0,352
1,1800	-0,339
1,2000	-0,325
1,2200	-0,311
1,2400	-0,294
1,2600	-0,276
1,2800	-0,259
1,3000	-0,239
1,3200	-0,220
1,3400	-0,199
1,3600	-0,178
1,3800	-0,156
1,4000	-0,134
1,4200	-0,112
1,4400	-0,088
1,4600	-0,064
1,4800	-0,042
1,5000	-0,019
1,5200	0,005
1,5400	0,027
1,5600	0,050
1,5800	0,071
1,6000	0,093
1,6200	0,113
1,6400	0,134
1,6600	0,152
1,6800	0,171
1,7000	0,188
1,7200	0,204
1,7400	0,218
1,7600	0,232
1,7800	0,245
1,8000	0,258
1,8200	0,265
1,8400	0,275
1,8600	0,283
1,8800	0,287
1,9000	0,291
1,9200	0,294
1,9400	0,295
1,9600	0,295
1,9800	0,292
2,0000	0,289
2,0200	0,284
2,0400	0,278
2,0600	0,270
2,0800	0,259
2,1000	0,250
2,1200	0,239
2,1400	0,225
2,1600	0,210
2,1800	0,195
2,2000	0,178
2,2200	0,160
2,2400	0,143
2,2600	0,123
2,2800	0,102
2,3000	0,082
2,3200	0,061
2,3400	0,039
2,3600	0,017
2,3800	-0,005
2,4000	-0,028
2,4200	-0,050
2,4400	-0,074
2,4600	-0,097
2,4800	-0,119
2,5000	-0,143
2,5200	-0,165
2,5400	-0,187
2,5600	-0,209
2,5800	-0,229
2,6000	-0,250
2,6200	-0,269
2,6400	-0,287
2,6600	-0,305
2,6800	-0,320
2,7000	-0,336
2,7200	-0,350
2,7400	-0,363
2,7600	-0,372
2,7800	-0,382
2,8000	-0,390
2,8200	-0,396
2,8400	-0,399
2,8600	-0,402
2,8800	-0,402
2,9000	-0,402
2,9200	-0,401
2,9400	-0,396
2,9600	-0,391
2,9800	-0,383
3,0000	-0,375
3,0200	-0,368
3,0400	-0,357
3,0600	-0,344
3,0800	-0,331
3,1000	-0,317
3,1200	-0,300
3,1400	-0,284
3,1600	-0,267
3,1800	-0,248
3,2000	-0,228
3,2200	-0,207
3,2400	-0,187
3,2600	-0,163
3,2800	-0,143
3,3000	-0,119
3,3200	-0,096
3,3400	-0,074
3,3600	-0,050
3,3800	-0,027
3,4000	-0,003
3,4200	0,020
3,4400	0,042
3,4600	0,064
3,4800	0,086
3,5000	0,108
3,5200	0,127
3,5400	0,148
3,5600	0,167
3,5800	0,184
3,6000	0,201
3,6200	0,217
3,6400	0,231
3,6600	0,245
3,6800	0,256
3,7000	0,267
3,7200	0,276
3,7400	0,284
3,7600	0,291
3,7800	0,295
3,8000	0,297
3,8200	0,298
3,8400	0,298
3,8600	0,297
3,8800	0,295
3,9000	0,289
3,9200	0,284
3,9400	0,276
3,9600	0,267
3,9800	0,258
4,0000	0,247
4,0200	0,232
4,0400	0,220
4,0600	0,204
4,0800	0,188
4,1000	0,170
4,1200	0,151
4,1400	0,132
4,1600	0,113
4,1800	0,091
4,2000	0,071
4,2200	0,047
4,2400	0,025
4,2600	0,003
4,2800	-0,020
4,3000	-0,044
4,3200	-0,068
4,3400	-0,091
4,3600	-0,113
4,3800	-0,137
4,4000	-0,160
4,4200	-0,182
4,4400	-0,204
4,4600	-0,225
4,4800	-0,245
4,5000	-0,264
4,5200	-0,283
4,5400	-0,302
4,5600	-0,317
4,5800	-0,333
4,6000	-0,346
4,6200	-0,358
4,6400	-0,369
4,6600	-0,380
4,6800	-0,388
4,7000	-0,394
4,7200	-0,397
4,7400	-0,401
4,7600	-0,402
4,7800	-0,402
4,8000	-0,401
4,8200	-0,397
4,8400	-0,393
4,8600	-0,386
4,8800	-0,379
4,9000	-0,371
4,9200	-0,360
4,9400	-0,349
4,9600	-0,336
4,9800	-0,322
5,0000	-0,306
5,0200	-0,289
5,0400	-0,273
5,0600	-0,254
5,0800	-0,236
5,1000	-0,215
5,1200	-0,195
5,1400	-0,173
5,1600	-0,151
5,1800	-0,130
5,2000	-0,107
5,2200	-0,085
5,2400	-0,061
5,2600	-0,038
5,2800	-0,016
5,3000	0,008
5,3200	0,030
5,3400	0,052
5,3600	0,074
5,3800	0,096
5,4000	0,115
5,4200	0,135
5,4400	0,154
5,4600	0,173
5,4800	0,190
5,5000	0,206
5,5200	0,220
5,5400	0,234
5,5600	0,245
5,5800	0,256
5,6000	0,265
5,6200	0,273
5,6400	0,280
