Angular Position, 8.53
Time ( s )	Angular Position ( rad )
0,0000	0,071
0,0200	0,115
0,0400	0,156
0,0600	0,196
0,0800	0,237
0,1000	0,276
0,1200	0,316
0,1400	0,352
0,1600	0,386
0,1800	0,421
0,2000	0,452
0,2200	0,481
0,2400	0,507
0,2600	0,531
0,2800	0,553
0,3000	0,572
0,3200	0,586
0,3400	0,598
0,3600	0,608
0,3800	0,613
0,4000	0,616
0,4200	0,616
0,4400	0,611
0,4600	0,603
0,4800	0,594
0,5000	0,580
0,5200	0,562
0,5400	0,543
0,5600	0,522
0,5800	0,496
0,6000	0,468
0,6200	0,440
0,6400	0,407
0,6600	0,372
0,6800	0,336
0,7000	0,298
0,7200	0,259
0,7400	0,218
0,7600	0,178
0,7800	0,134
0,8000	0,091
0,8200	0,047
0,8400	0,005
0,8600	-0,038
0,8800	-0,082
0,9000	-0,124
0,9200	-0,163
0,9400	-0,204
0,9600	-0,243
0,9800	-0,280
1,0000	-0,314
1,0200	-0,349
1,0400	-0,379
1,0600	-0,408
1,0800	-0,434
1,1000	-0,457
1,1200	-0,478
1,1400	-0,495
1,1600	-0,507
1,1800	-0,518
1,2000	-0,526
1,2200	-0,529
1,2400	-0,531
1,2600	-0,528
1,2800	-0,522
1,3000	-0,512
1,3200	-0,501
1,3400	-0,485
1,3600	-0,468
1,3800	-0,446
1,4000	-0,424
1,4200	-0,397
1,4400	-0,369
1,4600	-0,339
1,4800	-0,306
1,5000	-0,272
1,5200	-0,236
1,5400	-0,198
1,5600	-0,159
1,5800	-0,118
1,6000	-0,077
1,6200	-0,036
1,6400	0,006
1,6600	0,049
1,6800	0,090
1,7000	0,132
1,7200	0,173
1,7400	0,214
1,7600	0,253
1,7800	0,292
1,8000	0,328
1,8200	0,366
1,8400	0,399
1,8600	0,432
1,8800	0,462
1,9000	0,490
1,9200	0,515
1,9400	0,537
1,9600	0,558
1,9800	0,575
2,0000	0,589
2,0200	0,600
2,0400	0,608
2,0600	0,611
2,0800	0,613
2,1000	0,611
2,1200	0,606
2,1400	0,597
2,1600	0,586
2,1800	0,572
2,2000	0,553
2,2200	0,533
2,2400	0,509
2,2600	0,482
2,2800	0,454
2,3000	0,423
2,3200	0,390
2,3400	0,355
2,3600	0,319
2,3800	0,280
2,4000	0,240
2,4200	0,198
2,4400	0,157
2,4600	0,113
2,4800	0,071
2,5000	0,027
2,5200	-0,017
2,5400	-0,060
2,5600	-0,102
2,5800	-0,143
2,6000	-0,184
2,6200	-0,223
2,6400	-0,261
2,6600	-0,297
2,6800	-0,331
2,7000	-0,364
2,7200	-0,394
2,7400	-0,421
2,7600	-0,446
2,7800	-0,468
2,8000	-0,487
2,8200	-0,503
2,8400	-0,515
2,8600	-0,525
2,8800	-0,531
2,9000	-0,533
2,9200	-0,533
2,9400	-0,528
2,9600	-0,520
2,9800	-0,511
3,0000	-0,496
3,0200	-0,481
3,0400	-0,462
3,0600	-0,438
3,0800	-0,415
3,1000	-0,388
3,1200	-0,358
3,1400	-0,325
3,1600	-0,292
3,1800	-0,256
3,2000	-0,220
3,2200	-0,181
3,2400	-0,141
3,2600	-0,099
3,2800	-0,058
3,3000	-0,017
3,3200	0,027
3,3400	0,069
3,3600	0,110
3,3800	0,152
3,4000	0,193
3,4200	0,234
3,4400	0,273
3,4600	0,311
3,4800	0,349
3,5000	0,383
3,5200	0,416
3,5400	0,448
3,5600	0,478
3,5800	0,504
3,6000	0,529
3,6200	0,551
3,6400	0,570
3,6600	0,586
3,6800	0,598
3,7000	0,608
3,7200	0,614
3,7400	0,616
3,7600	0,617
3,7800	0,613
3,8000	0,606
3,8200	0,595
3,8400	0,583
3,8600	0,565
3,8800	0,547
3,9000	0,523
3,9200	0,498
3,9400	0,471
3,9600	0,441
3,9800	0,408
4,0000	0,375
4,0200	0,339
4,0400	0,302
4,0600	0,261
4,0800	0,220
4,1000	0,178
4,1200	0,135
4,1400	0,093
4,1600	0,049
4,1800	0,006
4,2000	-0,038
4,2200	-0,082
4,2400	-0,124
4,2600	-0,165
4,2800	-0,206
4,3000	-0,243
4,3200	-0,281
4,3400	-0,317
4,3600	-0,350
4,3800	-0,382
4,4000	-0,412
4,4200	-0,438
4,4400	-0,460
4,4600	-0,482
4,4800	-0,500
4,5000	-0,514
4,5200	-0,525
4,5400	-0,533
4,5600	-0,537
4,5800	-0,537
4,6000	-0,534
4,6200	-0,529
4,6400	-0,520
4,6600	-0,507
4,6800	-0,493
4,7000	-0,476
4,7200	-0,454
4,7400	-0,432
4,7600	-0,405
4,7800	-0,377
4,8000	-0,346
4,8200	-0,313
4,8400	-0,278
4,8600	-0,242
4,8800	-0,204
4,9000	-0,163
4,9200	-0,124
4,9400	-0,082
4,9600	-0,041
4,9800	0,002
5,0000	0,046
5,0200	0,088
5,0400	0,130
5,0600	0,171
5,0800	0,214
5,1000	0,253
5,1200	0,292
5,1400	0,330
5,1600	0,366
5,1800	0,402
5,2000	0,435
5,2200	0,465
5,2400	0,493
5,2600	0,520
5,2800	0,543
5,3000	0,564
5,3200	0,581
5,3400	0,595
5,3600	0,606
5,3800	0,616
5,4000	0,619
5,4200	0,620
5,4400	0,620
5,4600	0,614
5,4800	0,606
5,5000	0,594
5,5200	0,580
5,5400	0,561
5,5600	0,540
5,5800	0,515
5,6000	0,490
5,6200	0,460
5,6400	0,429
5,6600	0,396
5,6800	0,360
5,7000	0,322
5,7200	0,284
5,7400	0,243
5,7600	0,203
5,7800	0,159
5,8000	0,116
5,8200	0,072
5,8400	0,030
5,8600	-0,013
5,8800	-0,057
5,9000	-0,099
5,9200	-0,141
5,9400	-0,182
5,9600	-0,221
5,9800	-0,261
6,0000	-0,297
6,0200	-0,331
6,0400	-0,364
6,0600	-0,394
6,0800	-0,423
6,1000	-0,448
6,1200	-0,470
6,1400	-0,490
6,1600	-0,506
6,1800	-0,518
6,2000	-0,528
6,2200	-0,534
6,2400	-0,537
6,2600	-0,537
6,2800	-0,533
6,3000	-0,526
6,3200	-0,515
6,3400	-0,503
6,3600	-0,485
6,3800	-0,467
6,4000	-0,445
6,4200	-0,419
6,4400	-0,393
6,4600	-0,363
6,4800	-0,331
6,5000	-0,297
6,5200	-0,262
6,5400	-0,225
6,5600	-0,185
6,5800	-0,145
6,6000	-0,105
6,6200	-0,063
6,6400	-0,020
6,6600	0,022
6,6800	0,064
6,7000	0,107
6,7200	0,149
6,7400	0,190
6,7600	0,232
6,7800	0,272
6,8000	0,309
6,8200	0,347
6,8400	0,383
6,8600	0,416
6,8800	0,448
6,9000	0,478
6,9200	0,504
6,9400	0,529
6,9600	0,551
6,9800	0,570
7,0000	0,586
7,0200	0,598
7,0400	0,608
7,0600	0,614
7,0800	0,617
7,1000	0,617
7,1200	0,614
7,1400	0,608
7,1600	0,597
7,1800	0,584
7,2000	0,567
7,2200	0,548
7,2400	0,525
7,2600	0,500
7,2800	0,473
7,3000	0,443
7,3200	0,410
7,3400	0,377
7,3600	0,341
7,3800	0,303
7,4000	0,264
7,4200	0,221
7,4400	0,181
7,4600	0,138
7,4800	0,094
7,5000	0,050
7,5200	0,006
7,5400	-0,036
7,5600	-0,080
7,5800	-0,123
7,6000	-0,163
7,6200	-0,204
7,6400	-0,243
7,6600	-0,281
7,6800	-0,317
7,7000	-0,350
7,7200	-0,382
7,7400	-0,412
7,7600	-0,438
7,7800	-0,462
7,8000	-0,482
7,8200	-0,501
7,8400	-0,515
7,8600	-0,526
7,8800	-0,534
7,9000	-0,539
7,9200	-0,539
7,9400	-0,537
7,9600	-0,531
7,9800	-0,522
8,0000	-0,511
8,0200	-0,495
8,0400	-0,478
8,0600	-0,457
8,0800	-0,434
8,1000	-0,407
8,1200	-0,379
8,1400	-0,349
8,1600	-0,314
8,1800	-0,281
8,2000	-0,243
8,2200	-0,206
8,2400	-0,167
8,2600	-0,126
8,2800	-0,085
8,3000	-0,042
8,3200	0,000
8,3400	0,044
8,3600	0,086
8,3800	0,127
8,4000	0,170
8,4200	0,210
8,4400	0,251
8,4600	0,291
8,4800	0,328
8,5000	0,364
8,5200	0,399
8,5400	0,430
8,5600	0,462
8,5800	0,490
8,6000	0,515
8,6200	0,539
8,6400	0,559
8,6600	0,576
8,6800	0,591
8,7000	0,602
8,7200	0,609
8,7400	0,614
8,7600	0,616
8,7800	0,614
8,8000	0,609
8,8200	0,600
8,8400	0,589
8,8600	0,573
8,8800	0,554
8,9000	0,534
8,9200	0,511
8,9400	0,484
8,9600	0,456
8,9800	0,424
9,0000	0,391
9,0200	0,355
9,0400	0,319
9,0600	0,280
9,0800	0,240
9,1000	0,198
9,1200	0,157
9,1400	0,113
9,1600	0,071
9,1800	0,027
9,2000	-0,017
9,2200	-0,060
9,2400	-0,102
9,2600	-0,145
9,2800	-0,185
9,3000	-0,225
9,3200	-0,264
9,3400	-0,300
9,3600	-0,336
9,3800	-0,368
9,4000	-0,399
9,4200	-0,426
9,4400	-0,451
9,4600	-0,474
9,4800	-0,493
