Angular Position, 7.24
Time ( s )	Angular Position ( rad )
0,0000	-0,278
0,0200	-0,269
0,0400	-0,258
0,0600	-0,248
0,0800	-0,236
0,1000	-0,223
0,1200	-0,210
0,1400	-0,195
0,1600	-0,181
0,1800	-0,167
0,2000	-0,149
0,2200	-0,135
0,2400	-0,118
0,2600	-0,102
0,2800	-0,085
0,3000	-0,068
0,3200	-0,050
0,3400	-0,035
0,3600	-0,016
0,3800	0,000
0,4000	0,016
0,4200	0,033
0,4400	0,047
0,4600	0,063
0,4800	0,079
0,5000	0,091
0,5200	0,105
0,5400	0,118
0,5600	0,129
0,5800	0,141
0,6000	0,151
0,6200	0,160
0,6400	0,168
0,6600	0,176
0,6800	0,182
0,7000	0,187
0,7200	0,192
0,7400	0,193
0,7600	0,195
0,7800	0,195
0,8000	0,195
0,8200	0,193
0,8400	0,192
0,8600	0,187
0,8800	0,184
0,9000	0,178
0,9200	0,171
0,9400	0,165
0,9600	0,156
0,9800	0,148
1,0000	0,137
1,0200	0,127
1,0400	0,116
1,0600	0,104
1,0800	0,091
1,1000	0,079
1,1200	0,064
1,1400	0,050
1,1600	0,035
1,1800	0,020
1,2000	0,005
1,2200	-0,011
1,2400	-0,027
1,2600	-0,042
1,2800	-0,060
1,3000	-0,075
1,3200	-0,091
1,3400	-0,108
1,3600	-0,124
1,3800	-0,140
1,4000	-0,156
1,4200	-0,171
1,4400	-0,185
1,4600	-0,199
1,4800	-0,214
1,5000	-0,228
1,5200	-0,240
1,5400	-0,253
1,5600	-0,264
1,5800	-0,273
1,6000	-0,284
1,6200	-0,292
1,6400	-0,300
1,6600	-0,306
1,6800	-0,313
1,7000	-0,317
1,7200	-0,322
1,7400	-0,324
1,7600	-0,325
1,7800	-0,325
1,8000	-0,325
1,8200	-0,324
1,8400	-0,320
1,8600	-0,317
1,8800	-0,311
1,9000	-0,305
1,9200	-0,298
1,9400	-0,289
1,9600	-0,280
1,9800	-0,270
2,0000	-0,259
2,0200	-0,247
2,0400	-0,234
2,0600	-0,220
2,0800	-0,206
2,1000	-0,190
2,1200	-0,174
2,1400	-0,159
2,1600	-0,141
2,1800	-0,124
2,2000	-0,107
2,2200	-0,090
2,2400	-0,072
2,2600	-0,053
2,2800	-0,036
2,3000	-0,017
2,3200	0,000
2,3400	0,016
2,3600	0,035
2,3800	0,050
2,4000	0,066
2,4200	0,082
2,4400	0,097
2,4600	0,110
2,4800	0,124
2,5000	0,137
2,5200	0,148
2,5400	0,159
2,5600	0,168
2,5800	0,178
2,6000	0,185
2,6200	0,192
2,6400	0,198
2,6600	0,203
2,6800	0,204
2,7000	0,207
2,7200	0,207
2,7400	0,207
2,7600	0,206
2,7800	0,204
2,8000	0,201
2,8200	0,196
2,8400	0,192
2,8600	0,185
2,8800	0,178
2,9000	0,170
2,9200	0,160
2,9400	0,152
2,9600	0,141
2,9800	0,129
3,0000	0,118
3,0200	0,104
3,0400	0,091
3,0600	0,077
3,0800	0,063
3,1000	0,047
3,1200	0,033
3,1400	0,016
3,1600	0,000
3,1800	-0,016
3,2000	-0,033
3,2200	-0,049
3,2400	-0,066
3,2600	-0,083
3,2800	-0,099
3,3000	-0,116
3,3200	-0,134
3,3400	-0,149
3,3600	-0,165
3,3800	-0,181
3,4000	-0,195
3,4200	-0,210
3,4400	-0,223
3,4600	-0,237
3,4800	-0,250
3,5000	-0,261
3,5200	-0,272
3,5400	-0,281
3,5600	-0,292
3,5800	-0,300
3,6000	-0,306
3,6200	-0,313
3,6400	-0,317
3,6600	-0,322
3,6800	-0,325
3,7000	-0,327
3,7200	-0,327
3,7400	-0,327
3,7600	-0,325
3,7800	-0,324
3,8000	-0,320
3,8200	-0,316
3,8400	-0,311
3,8600	-0,305
3,8800	-0,298
3,9000	-0,291
3,9200	-0,283
3,9400	-0,273
3,9600	-0,262
3,9800	-0,251
4,0000	-0,239
4,0200	-0,226
4,0400	-0,212
4,0600	-0,198
4,0800	-0,184
4,1000	-0,168
4,1200	-0,152
4,1400	-0,137
4,1600	-0,119
4,1800	-0,104
4,2000	-0,086
4,2200	-0,069
4,2400	-0,052
4,2600	-0,035
4,2800	-0,019
4,3000	-0,003
4,3200	0,014
4,3400	0,030
4,3600	0,046
4,3800	0,060
4,4000	0,075
4,4200	0,090
4,4400	0,104
4,4600	0,116
4,4800	0,127
4,5000	0,138
4,5200	0,149
4,5400	0,159
4,5600	0,167
4,5800	0,173
4,6000	0,179
4,6200	0,185
4,6400	0,190
4,6600	0,192
4,6800	0,193
4,7000	0,195
4,7200	0,195
4,7400	0,193
4,7600	0,190
4,7800	0,187
4,8000	0,184
4,8200	0,178
4,8400	0,171
4,8600	0,165
4,8800	0,157
4,9000	0,148
4,9200	0,138
4,9400	0,129
4,9600	0,116
4,9800	0,105
5,0000	0,093
5,0200	0,080
5,0400	0,066
5,0600	0,052
5,0800	0,038
5,1000	0,024
5,1200	0,008
5,1400	-0,008
5,1600	-0,024
5,1800	-0,039
5,2000	-0,055
5,2200	-0,072
5,2400	-0,086
