Angular Position, 8.93
Time ( s )	Angular Position ( rad )
0,0000	-0,061
0,0200	-0,091
0,0400	-0,119
0,0600	-0,148
0,0800	-0,173
0,1000	-0,198
0,1200	-0,223
0,1400	-0,245
0,1600	-0,265
0,1800	-0,283
0,2000	-0,300
0,2200	-0,313
0,2400	-0,325
0,2600	-0,335
0,2800	-0,341
0,3000	-0,344
0,3200	-0,346
0,3400	-0,346
0,3600	-0,342
0,3800	-0,336
0,4000	-0,330
0,4200	-0,319
0,4400	-0,306
0,4600	-0,292
0,4800	-0,275
0,5000	-0,256
0,5200	-0,236
0,5400	-0,214
0,5600	-0,190
0,5800	-0,163
0,6000	-0,137
0,6200	-0,110
0,6400	-0,080
0,6600	-0,050
0,6800	-0,020
0,7000	0,009
0,7200	0,041
0,7400	0,072
0,7600	0,102
0,7800	0,132
0,8000	0,162
0,8200	0,192
0,8400	0,218
0,8600	0,245
0,8800	0,272
0,9000	0,295
0,9200	0,317
0,9400	0,339
0,9600	0,358
0,9800	0,375
1,0000	0,391
1,0200	0,404
1,0400	0,415
1,0600	0,423
1,0800	0,429
1,1000	0,432
1,1200	0,432
1,1400	0,432
1,1600	0,429
1,1800	0,421
1,2000	0,412
1,2200	0,402
1,2400	0,388
1,2600	0,372
1,2800	0,355
1,3000	0,336
1,3200	0,316
1,3400	0,292
1,3600	0,267
1,3800	0,242
1,4000	0,215
1,4200	0,187
1,4400	0,159
1,4600	0,127
1,4800	0,097
1,5000	0,066
1,5200	0,035
1,5400	0,003
1,5600	-0,028
1,5800	-0,060
1,6000	-0,090
1,6200	-0,118
1,6400	-0,146
1,6600	-0,173
1,6800	-0,199
1,7000	-0,223
1,7200	-0,245
1,7400	-0,267
1,7600	-0,286
1,7800	-0,302
1,8000	-0,316
1,8200	-0,328
1,8400	-0,338
1,8600	-0,344
1,8800	-0,349
1,9000	-0,350
1,9200	-0,350
1,9400	-0,347
1,9600	-0,342
1,9800	-0,335
2,0000	-0,325
2,0200	-0,313
2,0400	-0,298
2,0600	-0,281
2,0800	-0,264
2,1000	-0,243
2,1200	-0,221
2,1400	-0,198
2,1600	-0,173
2,1800	-0,145
2,2000	-0,116
2,2200	-0,088
2,2400	-0,060
2,2600	-0,028
2,2800	0,002
2,3000	0,033
2,3200	0,063
2,3400	0,094
2,3600	0,124
2,3800	0,154
2,4000	0,184
2,4200	0,210
2,4400	0,239
2,4600	0,264
2,4800	0,289
2,5000	0,311
2,5200	0,333
2,5400	0,353
2,5600	0,371
2,5800	0,386
2,6000	0,399
2,6200	0,412
2,6400	0,419
2,6600	0,426
2,6800	0,430
2,7000	0,432
2,7200	0,432
2,7400	0,429
2,7600	0,423
2,7800	0,415
2,8000	0,404
2,8200	0,391
2,8400	0,375
2,8600	0,360
2,8800	0,341
2,9000	0,319
2,9200	0,297
2,9400	0,272
2,9600	0,247
2,9800	0,220
3,0000	0,192
3,0200	0,163
3,0400	0,134
