Angular Position, 8.12
Time ( s )	Angular Position ( rad )
0,0000	0,214
0,0200	0,178
0,0400	0,138
0,0600	0,099
0,0800	0,060
0,1000	0,019
0,1200	-0,022
0,1400	-0,064
0,1600	-0,105
0,1800	-0,146
0,2000	-0,187
0,2200	-0,228
0,2400	-0,265
0,2600	-0,305
0,2800	-0,341
0,3000	-0,375
0,3200	-0,410
0,3400	-0,441
0,3600	-0,471
0,3800	-0,498
0,4000	-0,523
0,4200	-0,547
0,4400	-0,565
0,4600	-0,583
0,4800	-0,597
0,5000	-0,608
0,5200	-0,617
0,5400	-0,622
0,5600	-0,624
0,5800	-0,622
0,6000	-0,617
0,6200	-0,611
0,6400	-0,600
0,6600	-0,587
0,6800	-0,572
0,7000	-0,554
0,7200	-0,533
0,7400	-0,511
0,7600	-0,485
0,7800	-0,456
0,8000	-0,427
0,8200	-0,394
0,8400	-0,361
0,8600	-0,327
0,8800	-0,291
0,9000	-0,253
0,9200	-0,214
0,9400	-0,173
0,9600	-0,134
0,9800	-0,093
1,0000	-0,052
1,0200	-0,011
1,0400	0,030
1,0600	0,069
1,0800	0,108
1,1000	0,148
1,1200	0,185
1,1400	0,221
1,1600	0,258
1,1800	0,292
1,2000	0,324
1,2200	0,355
1,2400	0,383
1,2600	0,410
1,2800	0,434
1,3000	0,456
1,3200	0,474
1,3400	0,492
1,3600	0,506
1,3800	0,515
1,4000	0,525
1,4200	0,529
1,4400	0,531
1,4600	0,531
1,4800	0,526
1,5000	0,520
1,5200	0,509
1,5400	0,496
1,5600	0,482
1,5800	0,463
1,6000	0,443
1,6200	0,421
1,6400	0,396
1,6600	0,368
1,6800	0,338
1,7000	0,306
1,7200	0,273
1,7400	0,239
1,7600	0,203
1,7800	0,163
1,8000	0,124
1,8200	0,085
1,8400	0,044
1,8600	0,003
1,8800	-0,039
1,9000	-0,082
1,9200	-0,123
1,9400	-0,165
1,9600	-0,206
1,9800	-0,247
2,0000	-0,286
2,0200	-0,324
2,0400	-0,360
2,0600	-0,396
2,0800	-0,429
2,1000	-0,460
2,1200	-0,490
2,1400	-0,517
2,1600	-0,542
2,1800	-0,562
2,2000	-0,581
2,2200	-0,598
2,2400	-0,611
2,2600	-0,622
2,2800	-0,628
2,3000	-0,631
2,3200	-0,631
2,3400	-0,630
2,3600	-0,624
2,3800	-0,616
2,4000	-0,605
2,4200	-0,589
2,4400	-0,573
2,4600	-0,553
2,4800	-0,531
2,5000	-0,506
2,5200	-0,479
2,5400	-0,451
2,5600	-0,419
2,5800	-0,386
2,6000	-0,352
2,6200	-0,316
2,6400	-0,278
2,6600	-0,240
2,6800	-0,201
2,7000	-0,160
2,7200	-0,119
2,7400	-0,079
2,7600	-0,038
2,7800	0,003
2,8000	0,044
2,8200	0,085
2,8400	0,124
2,8600	0,163
2,8800	0,201
2,9000	0,237
2,9200	0,273
2,9400	0,306
2,9600	0,339
2,9800	0,369
3,0000	0,397
3,0200	0,423
3,0400	0,446
3,0600	0,467
3,0800	0,485
3,1000	0,501
3,1200	0,514
3,1400	0,523
3,1600	0,531
3,1800	0,534
3,2000	0,536
3,2200	0,534
3,2400	0,528
3,2600	0,520
3,2800	0,509
3,3000	0,496
3,3200	0,481
3,3400	0,462
3,3600	0,438
3,3800	0,415
3,4000	0,388
3,4200	0,361
3,4400	0,330
3,4600	0,298
3,4800	0,264
3,5000	0,228
3,5200	0,190
3,5400	0,151
3,5600	0,112
3,5800	0,071
3,6000	0,030
3,6200	-0,013
3,6400	-0,055
3,6600	-0,097
3,6800	-0,140
3,7000	-0,181
3,7200	-0,221
3,7400	-0,261
3,7600	-0,300
3,7800	-0,339
3,8000	-0,374
3,8200	-0,410
3,8400	-0,441
3,8600	-0,473
3,8800	-0,501
3,9000	-0,528
3,9200	-0,550
3,9400	-0,572
3,9600	-0,589
3,9800	-0,605
4,0000	-0,617
4,0200	-0,625
4,0400	-0,630
4,0600	-0,633
4,0800	-0,633
4,1000	-0,628
4,1200	-0,622
4,1400	-0,611
4,1600	-0,598
4,1800	-0,584
4,2000	-0,565
4,2200	-0,545
4,2400	-0,523
4,2600	-0,496
4,2800	-0,468
4,3000	-0,440
4,3200	-0,407
4,3400	-0,374
4,3600	-0,338
4,3800	-0,302
4,4000	-0,264
4,4200	-0,225
4,4400	-0,185
4,4600	-0,145
4,4800	-0,104
4,5000	-0,063
4,5200	-0,020
4,5400	0,020
4,5600	0,061
4,5800	0,101
4,6000	0,141
4,6200	0,179
4,6400	0,217
4,6600	0,253
4,6800	0,287
4,7000	0,320
4,7200	0,352
4,7400	0,382
4,7600	0,408
4,7800	0,434
4,8000	0,457
4,8200	0,476
4,8400	0,495
4,8600	0,509
4,8800	0,520
4,9000	0,529
4,9200	0,536
4,9400	0,537
4,9600	0,539
4,9800	0,534
5,0000	0,528
5,0200	0,520
5,0400	0,507
5,0600	0,493
5,0800	0,476
5,1000	0,456
5,1200	0,432
5,1400	0,407
5,1600	0,380
5,1800	0,350
5,2000	0,319
5,2200	0,286
5,2400	0,251
5,2600	0,215
5,2800	0,176
5,3000	0,137
5,3200	0,097
5,3400	0,055
5,3600	0,013
5,3800	-0,028
5,4000	-0,071
5,4200	-0,115
5,4400	-0,156
5,4600	-0,198
5,4800	-0,239
5,5000	-0,278
5,5200	-0,317
5,5400	-0,355
5,5600	-0,391
5,5800	-0,424
5,6000	-0,457
5,6200	-0,487
5,6400	-0,517
5,6600	-0,542
5,6800	-0,564
5,7000	-0,584
5,7200	-0,602
5,7400	-0,616
5,7600	-0,625
5,7800	-0,635
5,8000	-0,638
5,8200	-0,639
5,8400	-0,638
5,8600	-0,633
5,8800	-0,625
5,9000	-0,614
5,9200	-0,600
5,9400	-0,583
5,9600	-0,564
5,9800	-0,542
6,0000	-0,518
6,0200	-0,492
6,0400	-0,462
6,0600	-0,432
6,0800	-0,399
6,1000	-0,364
6,1200	-0,328
6,1400	-0,291
6,1600	-0,253
6,1800	-0,212
6,2000	-0,171
6,2200	-0,130
6,2400	-0,090
6,2600	-0,047
6,2800	-0,006
6,3000	0,036
6,3200	0,077
6,3400	0,118
6,3600	0,156
6,3800	0,195
6,4000	0,232
6,4200	0,269
6,4400	0,303
6,4600	0,336
6,4800	0,368
6,5000	0,396
6,5200	0,423
6,5400	0,448
6,5600	0,470
6,5800	0,489
6,6000	0,506
6,6200	0,518
6,6400	0,529
6,6600	0,537
6,6800	0,542
6,7000	0,543
6,7200	0,543
6,7400	0,539
6,7600	0,531
6,7800	0,520
6,8000	0,507
6,8200	0,492
6,8400	0,473
6,8600	0,452
6,8800	0,429
6,9000	0,402
6,9200	0,374
6,9400	0,344
6,9600	0,311
6,9800	0,276
7,0000	0,240
7,0200	0,203
7,0400	0,163
7,0600	0,124
7,0800	0,082
7,1000	0,041
7,1200	-0,002
7,1400	-0,046
7,1600	-0,088
7,1800	-0,130
7,2000	-0,173
7,2200	-0,215
7,2400	-0,256
7,2600	-0,297
7,2800	-0,335
7,3000	-0,372
