Angular Position, 9.47
Time ( s )	Angular Position ( rad )
0,0000	-0,058
0,0200	-0,041
0,0400	-0,022
0,0600	-0,005
0,0800	0,014
0,1000	0,033
0,1200	0,052
0,1400	0,071
0,1600	0,090
0,1800	0,107
0,2000	0,124
0,2200	0,141
0,2400	0,159
0,2600	0,173
0,2800	0,187
0,3000	0,201
0,3200	0,212
0,3400	0,223
0,3600	0,232
0,3800	0,240
0,4000	0,247
0,4200	0,251
0,4400	0,254
0,4600	0,256
0,4800	0,256
0,5000	0,254
0,5200	0,251
0,5400	0,247
0,5600	0,240
0,5800	0,234
0,6000	0,225
0,6200	0,215
0,6400	0,204
0,6600	0,192
0,6800	0,178
0,7000	0,163
0,7200	0,148
0,7400	0,132
0,7600	0,115
0,7800	0,097
0,8000	0,080
0,8200	0,063
0,8400	0,044
0,8600	0,027
0,8800	0,008
0,9000	-0,011
0,9200	-0,028
0,9400	-0,046
0,9600	-0,063
0,9800	-0,079
1,0000	-0,094
1,0200	-0,110
1,0400	-0,123
1,0600	-0,135
1,0800	-0,146
1,1000	-0,156
1,1200	-0,165
1,1400	-0,173
1,1600	-0,178
1,1800	-0,181
1,2000	-0,184
1,2200	-0,184
1,2400	-0,184
1,2600	-0,181
1,2800	-0,178
1,3000	-0,173
1,3200	-0,165
1,3400	-0,156
1,3600	-0,146
1,3800	-0,135
1,4000	-0,123
1,4200	-0,110
1,4400	-0,094
1,4600	-0,079
1,4800	-0,063
1,5000	-0,046
1,5200	-0,028
1,5400	-0,009
1,5600	0,008
1,5800	0,027
1,6000	0,046
1,6200	0,064
1,6400	0,083
1,6600	0,102
1,6800	0,119
1,7000	0,135
1,7200	0,152
1,7400	0,168
1,7600	0,182
1,7800	0,196
1,8000	0,209
1,8200	0,220
1,8400	0,229
1,8600	0,237
1,8800	0,243
1,9000	0,248
1,9200	0,253
1,9400	0,254
1,9600	0,254
1,9800	0,254
2,0000	0,251
2,0200	0,248
2,0400	0,242
2,0600	0,234
2,0800	0,226
2,1000	0,217
2,1200	0,206
2,1400	0,193
2,1600	0,181
2,1800	0,167
2,2000	0,152
2,2200	0,135
2,2400	0,119
2,2600	0,102
2,2800	0,085
2,3000	0,066
2,3200	0,049
2,3400	0,030
2,3600	0,013
2,3800	-0,005
2,4000	-0,024
2,4200	-0,041
2,4400	-0,058
2,4600	-0,074
2,4800	-0,091
2,5000	-0,105
2,5200	-0,118
2,5400	-0,130
2,5600	-0,143
2,5800	-0,154
2,6000	-0,162
2,6200	-0,168
2,6400	-0,174
2,6600	-0,179
2,6800	-0,181
2,7000	-0,182
2,7200	-0,182
2,7400	-0,181
2,7600	-0,176
2,7800	-0,171
2,8000	-0,165
2,8200	-0,156
2,8400	-0,148
2,8600	-0,135
2,8800	-0,123
2,9000	-0,110
2,9200	-0,096
2,9400	-0,080
2,9600	-0,064
2,9800	-0,047
3,0000	-0,030
3,0200	-0,013
3,0400	0,006
3,0600	0,025
3,0800	0,044
3,1000	0,061
3,1200	0,080
3,1400	0,097
3,1600	0,116
3,1800	0,134
3,2000	0,149
3,2200	0,165
3,2400	0,179
3,2600	0,193
3,2800	0,206
3,3000	0,217
3,3200	0,226
3,3400	0,236
3,3600	0,242
3,3800	0,247
3,4000	0,251
3,4200	0,253
3,4400	0,253
3,4600	0,253
3,4800	0,250
3,5000	0,247
3,5200	0,240
3,5400	0,234
3,5600	0,225
3,5800	0,217
3,6000	0,206
3,6200	0,193
3,6400	0,181
3,6600	0,167
3,6800	0,152
3,7000	0,137
3,7200	0,121
3,7400	0,104
3,7600	0,085
3,7800	0,068
3,8000	0,050
3,8200	0,033
3,8400	0,014
3,8600	-0,003
3,8800	-0,022
3,9000	-0,039
3,9200	-0,055
3,9400	-0,072
3,9600	-0,086
3,9800	-0,102
